step,train/loss,train/gate0_triggered_blocks,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,val/acc,epoch,val/acc_r_only,train/acc,gap/train_minus_val,train/acc_r_only,gap_r_only/train_minus_val_r_only
1,0.7071620374917984,26.0,0.0,0.6,0.0038053,,,,,,,
2,0.7130630761384964,17.0,0.0,0.6,0.0038053,,,,,,,
3,0.6837629526853561,34.0,0.0,0.6,0.0038053,,,,,,,
4,0.6966590583324432,35.0,0.0,0.6,0.0038053,,,,,,,
5,0.6769924461841583,26.0,0.0,0.6,0.0038053,,,,,,,
6,0.710133284330368,25.0,0.0,0.6,0.0038053,,,,,,,
7,0.6750560998916626,25.0,0.0,0.6,0.0038053,,,,,,,
8,0.693834662437439,35.0,0.0,0.6,0.0038053,,,,,,,
9,0.6999375224113464,28.0,0.0,0.6,0.0038053,,,,,,,
10,0.6811303198337555,16.0,0.0,0.6,0.0038053,,,,,,,
11,0.7040043026208878,17.0,0.0,0.6,0.0038053,,,,,,,
12,0.6952342242002487,24.0,0.0,0.6,0.0038053,,,,,,,
13,0.701525866985321,26.0,0.0,0.6,0.0038053,,,,,,,
14,0.6823215335607529,24.0,0.0,0.6,0.0038053,,,,,,,
15,0.6903640776872635,17.0,0.0,0.6,0.0038053,,,,,,,
16,0.6990151554346085,24.0,0.0,0.6,0.0038053,,,,,,,
17,0.6920596659183502,27.0,0.0,0.6,0.0038053,,,,,,,
18,0.6914602220058441,28.0,0.0,0.6,0.0038053,,,,,,,
19,0.7067306637763977,26.0,0.0,0.6,0.0038053,,,,,,,
20,0.7233798056840897,21.0,0.0,0.6,0.0038053,,,,,,,
21,0.6872306764125824,24.0,0.0,0.6,0.0038053,,,,,,,
22,0.6951877474784851,43.0,0.0,0.6,0.0038053,,,,,,,
23,0.6914777457714081,30.0,0.0,0.6,0.0038053,,,,,,,
24,0.6969871520996094,32.0,0.0,0.6,0.0038053,,,,,,,
25,0.6710933297872543,24.0,0.0,0.6,0.0038053,,,,,,,
26,0.7094064652919769,16.0,0.0,0.6,0.0038053,,,,,,,
27,0.7010930776596069,30.0,0.0,0.6,0.0038053,,,,,,,
28,0.6944582909345627,12.0,0.0,0.6,0.0038053,,,,,,,
29,0.6856424659490585,26.0,0.0,0.6,0.0038053,,,,,,,
30,0.7053257822990417,17.0,0.0,0.6,0.0038053,,,,,,,
31,0.6770014762878418,38.0,0.0,0.6,0.0038053,,,,,,,
32,0.6885507851839066,27.0,0.0,0.6,0.0038053,,,,,,,
33,0.6948232799768448,26.0,0.0,0.6,0.0038053,,,,,,,
34,0.6835460364818573,30.0,0.0,0.6,0.0038053,,,,,,,
35,0.6950870156288147,38.0,0.0,0.6,0.0038053,,,,,,,
36,0.6961876004934311,13.0,0.0,0.6,0.0038053,,,,,,,
