step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6925048828125,3.0,0.0,0.0,1,1,0.0,,,,,
2,0.6929524739583334,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.6981608072916666,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.6855061848958334,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.6824951171875,3.0,0.0,0.0,1,5,0.0,,,,,
5,,,,,1,,1.0,0.6160076283075439,0.6600360354127368,0.6258736356126954,0.6578277185555114,0.009866007305151525
6,0.6609293619791666,3.0,0.0,0.0,2,1,0.0,,,,,
7,0.6218058268229166,3.0,0.0,0.0,2,2,0.0,,,,,
8,0.7780558268229166,3.0,0.0,0.0,2,3,0.0,,,,,
9,0.6443074544270834,3.0,0.0,0.0,2,4,0.0,,,,,
10,0.6495361328125,3.0,0.0,0.0,2,5,0.0,,,,,
10,,,,,2,,1.0,0.6268379532172911,0.6479989582780297,0.633180163764877,0.6463933318229974,0.00634221054758588
11,0.61065673828125,3.0,0.0,0.0,3,1,0.0,,,,,
12,0.6465657552083334,3.0,0.0,0.0,3,2,0.0,,,,,
13,0.5782267252604166,3.0,0.0,0.0,3,3,0.0,,,,,
14,0.6326548258463541,3.0,0.0,0.0,3,4,0.0,,,,,
15,0.664276123046875,3.0,0.0,0.0,3,5,0.0,,,,,
15,,,,,3,,1.0,0.639204727271666,0.623554136782568,0.6417452381379052,0.6172298326637492,0.0025405108662391873
16,0.5672403971354166,3.0,0.0,0.0,4,1,0.0,,,,,
17,0.5766855875651041,3.0,0.0,0.0,4,2,0.0,,,,,
18,0.5839385986328125,3.0,0.0,0.0,4,3,0.0,,,,,
19,0.5564651489257812,3.0,0.0,0.0,4,4,0.0,,,,,
20,0.7122014363606771,3.0,0.0,0.0,4,5,0.0,,,,,
20,,,,,4,,1.0,0.643600810485478,0.6054045167867151,0.6421887493461267,0.6116250117568373,-0.0014120611393513283
21,0.6534881591796875,3.0,0.0,0.0,5,1,0.0,,,,,
22,0.58758544921875,3.0,0.0,0.0,5,2,0.0,,,,,
23,0.5687103271484375,3.0,0.0,0.0,5,3,0.0,,,,,
24,0.5679244995117188,3.0,0.0,0.0,5,4,0.0,,,,,
25,0.5018742879231771,3.0,0.0,0.0,5,5,0.0,,,,,
25,,,,,5,,1.0,0.6313977795545648,0.5817948622280252,0.6412082326389689,0.5722580113513525,0.009810453084404092
26,0.5678380330403646,3.0,0.0,0.0,6,1,0.0,,,,,
27,0.5665817260742188,3.0,0.0,0.0,6,2,0.0,,,,,
28,0.5635782877604166,3.0,0.0,0.0,6,3,0.0,,,,,
29,0.5987879435221354,3.0,0.0,0.0,6,4,0.0,,,,,
30,0.5089136759440104,3.0,0.0,0.0,6,5,0.0,,,,,
30,,,,,6,,1.0,0.6965248310293356,0.5357504006811943,0.6997071383344299,0.5323603284568478,0.0031823073050942785
31,0.5845794677734375,3.0,0.0,0.0,7,1,0.0,,,,,
32,0.5125452677408854,3.0,0.0,0.0,7,2,0.0,,,,,
33,0.5468533833821615,3.0,0.0,0.0,7,3,0.0,,,,,
34,0.550085703531901,3.0,0.0,0.0,7,4,0.0,,,,,
35,0.5299326578776041,3.0,0.0,0.0,7,5,0.0,,,,,
35,,,,,7,,1.0,0.6983047654972472,0.5347880210184243,0.7049879790769058,0.5368465914743582,0.00668321357965862
36,0.5486024220784506,3.0,0.0,0.0,8,1,0.0,,,,,
37,0.5335426330566406,3.0,0.0,0.0,8,2,0.0,,,,,
38,0.5067469278971354,3.0,0.0,0.0,8,3,0.0,,,,,
39,0.6480623881022135,3.0,0.0,0.0,8,4,0.0,,,,,
40,0.5020573933919271,3.0,0.0,0.0,8,5,0.0,,,,,
40,,,,,8,,1.0,0.7178692126346982,0.5149653644272775,0.7241558020220794,0.512054526387677,0.006286589387381247
41,0.4610424041748047,3.0,0.0,0.0,9,1,0.0,,,,,
42,0.4489898681640625,3.0,0.0,0.0,9,2,0.0,,,,,
43,0.5291277567545573,3.0,0.0,0.0,9,3,0.0,,,,,
44,0.49462254842122394,3.0,0.0,0.0,9,4,0.0,,,,,
45,0.45463116963704425,3.0,0.0,0.0,9,5,0.0,,,,,
45,,,,,9,,1.0,0.7205894173303432,0.5060930774792957,0.7278809068338193,0.5033067916423463,0.007291489503476134
46,0.47177696228027344,3.0,0.0,0.0,10,1,0.0,,,,,
47,0.48090362548828125,3.0,0.0,0.0,10,2,0.0,,,,,
48,0.5391864776611328,3.0,0.0,0.0,10,3,0.0,,,,,
49,0.6216017405192057,3.0,0.0,0.0,10,4,0.0,,,,,
50,0.47493616739908856,3.0,0.0,0.0,10,5,0.0,,,,,
50,,,,,10,,1.0,0.7223959363019793,0.5037521194976341,0.7322172045708415,0.4988332653697894,0.009821268268862204
