step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6903889973958334,3.0,0.0,0.0,1,1,0.0,,,,,
1,,,,,1,,1.0,0.5083049732365813,0.6927131371581144,0.5141962180376983,0.6923747443458482,0.005891244801117024
2,0.6966552734375,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.6906331380208334,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.6857096354166666,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.6661376953125,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.6390584309895834,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.6589304606119791,3.0,0.0,0.0,1,7,0.0,,,,,
8,0.6701253255208334,3.0,0.0,0.0,1,8,0.0,,,,,
9,0.6696573893229166,3.0,0.0,0.0,1,9,0.0,,,,,
10,0.639404296875,3.0,0.0,0.0,1,10,0.0,,,,,
10,,,,,1,,1.0,0.6162644092697306,0.6327027491106065,0.6024054900183216,0.6388047011933143,-0.01385891925140903
11,0.6193949381510416,3.0,0.0,0.0,2,1,0.0,,,,,
12,0.584136962890625,3.0,0.0,0.0,2,2,0.0,,,,,
13,0.6723887125651041,3.0,0.0,0.0,2,3,0.0,,,,,
14,0.6394449869791666,3.0,0.0,0.0,2,4,0.0,,,,,
15,0.5651601155598959,3.0,0.0,0.0,2,5,0.0,,,,,
16,0.59375,3.0,0.0,0.0,2,6,0.0,,,,,
17,0.5810546875,3.0,0.0,0.0,2,7,0.0,,,,,
18,0.5694834391276041,3.0,0.0,0.0,2,8,0.0,,,,,
19,0.6322123209635416,3.0,0.0,0.0,2,9,0.0,,,,,
20,0.5257924397786459,3.0,0.0,0.0,2,10,0.0,,,,,
20,,,,,2,,1.0,0.6499886951217406,0.5951826510980949,0.6420604768347269,0.6029119603738082,-0.007928218287013733
21,0.6235148111979166,3.0,0.0,0.0,3,1,0.0,,,,,
22,0.5165761311848959,3.0,0.0,0.0,3,2,0.0,,,,,
23,0.5596160888671875,3.0,0.0,0.0,3,3,0.0,,,,,
24,0.5415700276692709,3.0,0.0,0.0,3,4,0.0,,,,,
25,0.63055419921875,3.0,0.0,0.0,3,5,0.0,,,,,
26,0.569665273030599,3.0,0.0,0.0,3,6,0.0,,,,,
27,0.6030019124348959,3.0,0.0,0.0,3,7,0.0,,,,,
28,0.5908075968424479,3.0,0.0,0.0,3,8,0.0,,,,,
29,0.5981190999348959,3.0,0.0,0.0,3,9,0.0,,,,,
30,0.60369873046875,3.0,0.0,0.0,3,10,0.0,,,,,
30,,,,,3,,1.0,0.6653459691063336,0.5663649753752288,0.662547753959537,0.5717627076513074,-0.0027982151467965677
