step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,train/acc,gap/train_minus_val
1,0.815527617931366,0.0,0.6,0.0038053,,,,
2,0.5782136917114258,4.0,0.6,0.0038053,,,,
3,0.8750758767127991,0.0,0.6,0.0038053,,,,
4,0.7622966170310974,0.0,0.6,0.0038053,,,,
5,0.542797327041626,0.0,0.6,0.0038053,,,,
6,0.7137517929077148,0.0,0.6,0.0038053,,,,
7,0.6636322736740112,0.0,0.6,0.0038053,,,,
8,0.722609281539917,0.0,0.6,0.0038053,,,,
9,0.7908418774604797,0.0,0.6,0.0038053,,,,
10,0.7241663932800293,0.0,0.6,0.0038053,,,,
11,0.7475181818008423,0.0,0.6,0.0038053,,,,
12,0.781771183013916,0.0,0.6,0.0038053,,,,
13,0.6358140707015991,4.0,0.6,0.0038053,,,,
14,0.7991667985916138,10.0,0.6,0.0038053,,,,
15,0.7076040506362915,2.0,0.6,0.0038053,,,,
16,0.6869373321533203,13.0,0.6,0.0038053,,,,
17,0.7097909450531006,15.0,0.6,0.0038053,,,,
18,0.7018123865127563,23.0,0.6,0.0038053,,,,
19,0.7002041339874268,9.0,0.6,0.0038053,,,,
20,0.5850437879562378,11.0,0.6,0.0038053,,,,
21,0.7384749054908752,2.0,0.6,0.0038053,,,,
22,0.6811162233352661,2.0,0.6,0.0038053,,,,
23,0.6950509548187256,26.0,0.6,0.0038053,,,,
24,0.7910852432250977,26.0,0.6,0.0038053,,,,
25,0.7313971519470215,28.0,0.6,0.0038053,,,,
26,0.6574468612670898,17.0,0.6,0.0038053,,,,
27,0.7951939105987549,1.0,0.6,0.0038053,,,,
28,0.6404482126235962,1.0,0.6,0.0038053,,,,
29,0.6708697080612183,0.0,0.6,0.0038053,,,,
30,0.7009620666503906,11.0,0.6,0.0038053,,,,
31,0.7037358283996582,24.0,0.6,0.0038053,,,,
32,0.7799253463745117,35.0,0.6,0.0038053,,,,
33,0.7006232738494873,41.0,0.6,0.0038053,,,,
34,0.7863564491271973,25.0,0.6,0.0038053,,,,
35,0.7393248081207275,20.0,0.6,0.0038053,,,,
36,0.7307049036026001,5.0,0.6,0.0038053,,,,
37,0.7074713706970215,33.0,0.6,0.0038053,,,,
38,0.8197197318077087,24.0,0.6,0.0038053,,,,
39,0.7549768686294556,52.0,0.6,0.0038053,,,,
40,0.7264711856842041,57.0,0.6,0.0038053,,,,
41,0.621990978717804,47.0,0.6,0.0038053,,,,
42,0.6512562036514282,50.0,0.6,0.0038053,,,,
43,0.6045368313789368,60.0,0.6,0.0038053,,,,
44,0.6635387539863586,50.0,0.6,0.0038053,,,,
45,0.7077881097793579,52.0,0.6,0.0038053,,,,
46,0.7996200323104858,56.0,0.6,0.0038053,,,,
47,0.7187458276748657,58.0,0.6,0.0038053,,,,
48,0.6209242343902588,51.0,0.6,0.0038053,,,,
49,0.7256771922111511,22.0,0.6,0.0038053,,,,
50,0.6854959726333618,32.0,0.6,0.0038053,,,,
51,0.734879732131958,26.0,0.6,0.0038053,,,,
52,0.7639585733413696,59.0,0.6,0.0038053,,,,
53,0.7043509483337402,62.0,0.6,0.0038053,,,,
54,0.6785184144973755,46.0,0.6,0.0038053,,,,
55,0.7063605785369873,51.0,0.6,0.0038053,,,,
56,0.6104287505149841,35.0,0.6,0.0038053,,,,
57,0.700954020023346,22.0,0.6,0.0038053,,,,
58,0.7306255102157593,34.0,0.6,0.0038053,,,,
59,1.0759708881378174,40.0,0.6,0.0038053,,,,
60,0.8542721271514893,36.0,0.6,0.0038053,,,,
61,0.7689108848571777,49.0,0.6,0.0038053,,,,
62,0.7898660898208618,53.0,0.6,0.0038053,,,,
63,0.8081618547439575,56.0,0.6,0.0038053,,,,
64,0.7342495918273926,57.0,0.6,0.0038053,,,,
65,0.6941782236099243,37.0,0.6,0.0038053,,,,
66,0.7162708044052124,47.0,0.6,0.0038053,,,,
67,0.6967793107032776,22.0,0.6,0.0038053,,,,
68,0.7393708229064941,20.0,0.6,0.0038053,,,,
69,0.7282499074935913,26.0,0.6,0.0038053,,,,
70,0.6770535111427307,30.0,0.6,0.0038053,,,,
71,0.688019871711731,15.0,0.6,0.0038053,,,,
72,0.6437610387802124,10.0,0.6,0.0038053,,,,
73,0.5859850645065308,16.0,0.6,0.0038053,,,,
74,0.6937037706375122,6.0,0.6,0.0038053,,,,
75,0.6992509365081787,18.0,0.6,0.0038053,,,,
76,0.7037153244018555,20.0,0.6,0.0038053,,,,
77,0.7017298340797424,24.0,0.6,0.0038053,,,,
78,0.6657140254974365,27.0,0.6,0.0038053,,,,
78,,,,,0.4693140794223827,1,0.5112449799196788,0.041930900497296086
79,0.6269078254699707,28.0,0.6,0.0038053,,,,
80,0.7278957366943359,37.0,0.6,0.0038053,,,,
81,0.7125436067581177,35.0,0.6,0.0038053,,,,
82,0.6363608837127686,46.0,0.6,0.0038053,,,,
83,0.6577829122543335,61.0,0.6,0.0038053,,,,
84,0.6856567859649658,44.0,0.6,0.0038053,,,,
85,0.7150812149047852,37.0,0.6,0.0038053,,,,
86,0.7394864559173584,32.0,0.6,0.0038053,,,,
87,0.7120558023452759,10.0,0.6,0.0038053,,,,
88,0.7256488800048828,20.0,0.6,0.0038053,,,,
89,0.6012771725654602,15.0,0.6,0.0038053,,,,
90,0.6524716019630432,5.0,0.6,0.0038053,,,,
91,0.6988368034362793,9.0,0.6,0.0038053,,,,
92,0.8074777722358704,38.0,0.6,0.0038053,,,,
93,0.7296383380889893,52.0,0.6,0.0038053,,,,
94,0.7231239080429077,39.0,0.6,0.0038053,,,,
95,0.6820464134216309,40.0,0.6,0.0038053,,,,
96,0.6689757108688354,65.0,0.6,0.0038053,,,,
97,0.6536194086074829,62.0,0.6,0.0038053,,,,
98,0.6899504661560059,55.0,0.6,0.0038053,,,,
99,0.6507736444473267,59.0,0.6,0.0038053,,,,
100,0.6822190284729004,60.0,0.6,0.0038053,,,,
101,0.6645126938819885,57.0,0.6,0.0038053,,,,
102,0.7129278182983398,48.0,0.6,0.0038053,,,,
103,0.6778101921081543,53.0,0.6,0.0038053,,,,
104,0.6726127862930298,50.0,0.6,0.0038053,,,,
105,0.679144024848938,34.0,0.6,0.0038053,,,,
106,0.7737586498260498,20.0,0.6,0.0038053,,,,
107,0.6888359785079956,38.0,0.6,0.0038053,,,,
108,0.7592357397079468,23.0,0.6,0.0038053,,,,
109,0.7466897964477539,35.0,0.6,0.0038053,,,,
110,0.6693849563598633,33.0,0.6,0.0038053,,,,
111,0.674667239189148,35.0,0.6,0.0038053,,,,
112,0.7351452708244324,26.0,0.6,0.0038053,,,,
113,0.6730635166168213,5.0,0.6,0.0038053,,,,
114,0.7833612561225891,5.0,0.6,0.0038053,,,,
115,0.6103515028953552,8.0,0.6,0.0038053,,,,
116,0.6946823000907898,5.0,0.6,0.0038053,,,,
117,0.6930356025695801,4.0,0.6,0.0038053,,,,
118,0.7455650568008423,1.0,0.6,0.0038053,,,,
119,0.7391889095306396,2.0,0.6,0.0038053,,,,
120,0.7978991270065308,2.0,0.6,0.0038053,,,,
121,0.6084927320480347,3.0,0.6,0.0038053,,,,
122,0.7142240405082703,4.0,0.6,0.0038053,,,,
123,0.643973708152771,3.0,0.6,0.0038053,,,,
124,0.620566725730896,2.0,0.6,0.0038053,,,,
125,0.6143724322319031,0.0,0.6,0.0038053,,,,
126,0.5940713286399841,1.0,0.6,0.0038053,,,,
127,0.6293712854385376,1.0,0.6,0.0038053,,,,
128,0.5721295475959778,0.0,0.6,0.0038053,,,,
129,0.6257153749465942,1.0,0.6,0.0038053,,,,
130,0.5656615495681763,0.0,0.6,0.0038053,,,,
131,0.41788429021835327,0.0,0.6,0.0038053,,,,
132,0.8113917708396912,0.0,0.6,0.0038053,,,,
133,0.5886096954345703,0.0,0.6,0.0038053,,,,
134,0.570461630821228,0.0,0.6,0.0038053,,,,
135,0.622485876083374,0.0,0.6,0.0038053,,,,
136,0.6482006311416626,0.0,0.6,0.0038053,,,,
137,0.5278012752532959,1.0,0.6,0.0038053,,,,
138,0.687293529510498,0.0,0.6,0.0038053,,,,
139,0.5131809711456299,0.0,0.6,0.0038053,,,,
140,0.5226291418075562,1.0,0.6,0.0038053,,,,
141,0.5056229829788208,1.0,0.6,0.0038053,,,,
142,0.47819945216178894,0.0,0.6,0.0038053,,,,
143,0.6612249612808228,0.0,0.6,0.0038053,,,,
144,1.0963184833526611,0.0,0.6,0.0038053,,,,
145,0.5083914995193481,0.0,0.6,0.0038053,,,,
146,0.8220857381820679,0.0,0.6,0.0038053,,,,
