step,train/loss,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.7097125351428986,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17537890416808555,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.7000443637371063,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17187496036125813,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6846094578504562,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.170947841488896,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.6868844330310822,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17459381129194473,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.7101520299911499,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17601112207157774,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.6880767792463303,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17870245043430025,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.6827944666147232,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17450562006060286,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
8,0.6892832070589066,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17461118324388425,0.0,0.6,0.0038053,1,8,0.0,,,,,,,,,,
9,0.6764480918645859,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17395865634596888,0.0,0.6,0.0038053,1,9,0.0,,,,,,,,,,
10,0.6828420609235764,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.16676182100452833,0.0,0.6,0.0038053,1,10,0.0,,,,,,,,,,
11,0.7086355090141296,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.1725340574310353,0.0,0.6,0.0038053,1,11,0.0,,,,,,,,,,
12,0.6973763257265091,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17340195626564917,0.0,0.6,0.0038053,1,12,0.0,,,,,,,,,,
13,0.7067818194627762,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17549247417544253,0.0,0.6,0.0038053,1,13,0.0,,,,,,,,,,
14,0.7042588442564011,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17400841271122647,0.0,0.6,0.0038053,1,14,0.0,,,,,,,,,,
15,0.6913989931344986,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17515518820286444,0.0,0.6,0.0038053,1,15,0.0,,,,,,,,,,
16,0.6974918991327286,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17348073489477508,0.0,0.6,0.0038053,1,16,0.0,,,,,,,,,,
17,0.6913962960243225,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17531712596674576,0.0,0.6,0.0038053,1,17,0.0,,,,,,,,,,
18,0.7035498023033142,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17291368637403667,0.0,0.6,0.0038053,1,18,0.0,,,,,,,,,,
19,0.7029925286769867,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17564249827658168,0.0,0.6,0.0038053,1,19,0.0,,,,,,,,,,
20,0.7056934535503387,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17505059296140935,0.0,0.6,0.0038053,1,20,0.0,,,,,,,,,,
21,0.6940876692533493,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17301685134573544,0.0,0.6,0.0038053,1,21,0.0,,,,,,,,,,
22,0.6873673349618912,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.1837202143473617,0.0,0.6,0.0038053,1,22,0.0,,,,,,,,,,
23,0.7002918422222137,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17241976377956222,0.0,0.6,0.0038053,1,23,0.0,,,,,,,,,,
24,0.706643208861351,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17216273000028234,0.0,0.6,0.0038053,1,24,0.0,,,,,,,,,,
25,0.6952962726354599,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.16958800097665874,0.0,0.6,0.0038053,1,25,0.0,,,,,,,,,,
26,0.6971608549356461,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17654749538535355,0.0,0.6,0.0038053,1,26,0.0,,,,,,,,,,
27,0.6948224008083344,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.17648149279037173,0.0,0.6,0.0038053,1,27,0.0,,,,,,,,,,
28,0.6930163502693176,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17668785249731664,0.0,0.6,0.0038053,1,28,0.0,,,,,,,,,,
29,0.6961649507284164,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17267875908882346,0.0,0.6,0.0038053,1,29,0.0,,,,,,,,,,
30,0.6796191036701202,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.173560480694915,0.0,0.6,0.0038053,1,30,0.0,,,,,,,,,,
31,0.7090702056884766,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.1769387350376553,0.0,0.6,0.0038053,1,31,0.0,,,,,,,,,,
32,0.7048074305057526,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17412103667135076,0.0,0.6,0.0038053,1,32,0.0,,,,,,,,,,
33,0.6857280284166336,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.1756313397780943,0.0,0.6,0.0038053,1,33,0.0,,,,,,,,,,
34,0.6920534074306488,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.1730599800737737,0.0,0.6,0.0038053,1,34,0.0,,,,,,,,,,
35,0.694845512509346,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.17491903007277762,0.0,0.6,0.0038053,1,35,0.0,,,,,,,,,,
36,0.7034331113100052,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.17552524004532566,0.0,0.6,0.0038053,1,36,0.0,,,,,,,,,,
37,0.6997109800577164,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17257822117885888,0.0,0.6,0.0038053,1,37,0.0,,,,,,,,,,
38,0.6909222453832626,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17441850151322505,0.0,0.6,0.0038053,1,38,0.0,,,,,,,,,,
39,0.6984871923923492,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17578261821444174,0.0,0.6,0.0038053,1,39,0.0,,,,,,,,,,
40,0.6956002861261368,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.17367360596655504,0.0,0.6,0.0038053,1,40,0.0,,,,,,,,,,
41,0.6830632388591766,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.17139960176866262,0.0,0.6,0.0038053,1,41,0.0,,,,,,,,,,
42,0.685369074344635,7.0,38.0,0.18421052631578946,0.0,7.0,0.0,1.0,0.17454150239908398,0.0,0.6,0.0038053,1,42,0.0,,,,,,,,,,
43,0.700946718454361,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17255754502352466,0.0,0.6,0.0038053,1,43,0.0,,,,,,,,,,
44,0.6972058564424515,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.1756863579306533,0.0,0.6,0.0038053,1,44,0.0,,,,,,,,,,
45,0.6994014829397202,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17311542530984503,0.0,0.6,0.0038053,1,45,0.0,,,,,,,,,,
46,0.707785353064537,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.1752074046816673,0.0,0.6,0.0038053,1,46,0.0,,,,,,,,,,
47,0.6776738613843918,7.0,38.0,0.18421052631578946,0.0,7.0,0.0,1.0,0.17578365457694275,0.0,0.6,0.0038053,1,47,0.0,,,,,,,,,,
48,0.7065209150314331,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.17647141868063318,0.0,0.6,0.0038053,1,48,0.0,,,,,,,,,,
49,0.6893520951271057,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17129354166148356,0.0,0.6,0.0038053,1,49,0.0,,,,,,,,,,
50,0.698397696018219,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.1742398983346232,0.0,0.6,0.0038053,1,50,0.0,,,,,,,,,,
51,0.7025128453969955,7.0,38.0,0.18421052631578946,0.0,7.0,0.0,1.0,0.17600810908658424,0.0,0.6,0.0038053,1,51,0.0,,,,,,,,,,
52,0.6987970322370529,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.1802208587944719,0.0,0.6,0.0038053,1,52,0.0,,,,,,,,,,
53,0.6820463240146637,7.0,38.0,0.18421052631578946,0.0,7.0,0.0,1.0,0.1726520517933229,0.0,0.6,0.0038053,1,53,0.0,,,,,,,,,,
54,0.6901828497648239,6.0,38.0,0.15789473684210525,0.0,6.0,0.0,1.0,0.1716342363059188,0.0,0.6,0.0038053,1,54,0.0,,,,,,,,,,
55,0.6942351907491684,8.0,38.0,0.21052631578947367,0.0,8.0,0.0,1.0,0.17188542919293934,0.0,0.6,0.0038053,1,55,0.0,,,,,,,,,,
56,0.6974958330392838,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17576685511966383,0.0,0.6,0.0038053,1,56,0.0,,,,,,,,,,
57,0.6941993683576584,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17915066833732995,0.0,0.6,0.0038053,1,57,0.0,,,,,,,,,,
58,0.6888160556554794,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.17665217584285128,0.0,0.6,0.0038053,1,58,0.0,,,,,,,,,,
59,0.6934603601694107,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17899942801803334,0.0,0.6,0.0038053,1,59,0.0,,,,,,,,,,
60,0.6910425424575806,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,60,0.0,,,,,,,,,,
61,0.7439896464347839,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,61,0.0,,,,,,,,,,
62,0.6759729236364365,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.172551962715262,0.0,0.6,0.0038053,1,62,0.0,,,,,,,,,,
63,0.7161335200071335,1.0,38.0,0.02631578947368421,0.0,1.0,0.0,1.0,0.1688101304578097,0.0,0.6,0.0038053,1,63,0.0,,,,,,,,,,
64,0.6770253777503967,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.176828946952641,0.0,0.6,0.0038053,1,64,0.0,,,,,,,,,,
65,0.6958589404821396,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17927980086586753,0.0,0.6,0.0038053,1,65,0.0,,,,,,,,,,
66,0.6992246359586716,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17300634283609256,0.0,0.6,0.0038053,1,66,0.0,,,,,,,,,,
