step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6880696614583333,3.0,57.0,74.0,0.7702702702702703,6.0,51.0,0.10526315789473684,0.8947368421052632,0.14989662703503512,0.14637836807209023,0.1503105398542051,0.0,0.6,0.0033914772,1,1,0.0,,,,,,,,,,
2,0.6761474609375,3.0,47.0,74.0,0.6351351351351351,6.0,41.0,0.1276595744680851,0.8723404255319149,0.14996991640864457,0.14385740409199005,0.1508644304062038,0.0,0.6,0.0033914772,1,2,0.0,,,,,,,,,,
3,0.685791015625,3.0,36.0,74.0,0.4864864864864865,4.0,32.0,0.1111111111111111,0.8888888888888888,0.1499652121737854,0.14493751383374875,0.15059367446628996,0.0,0.6,0.0033914772,1,3,0.0,,,,,,,,,,
4,0.6593831380208334,3.0,45.0,74.0,0.6081081081081081,2.0,43.0,0.044444444444444446,0.9555555555555556,0.15031164914589526,0.1468464921905263,0.15047281923684264,0.0,0.6,0.0033914772,1,4,0.0,,,,,,,,,,
5,0.6744791666666666,3.0,22.0,74.0,0.2972972972972973,4.0,18.0,0.18181818181818182,0.8181818181818182,0.1493288660085894,0.14624815067355357,0.15001346941637517,0.0,0.6,0.0033914772,1,5,0.0,,,,,,,,,,
6,0.6402180989583333,3.0,10.0,74.0,0.13513513513513514,0.0,10.0,0.0,1.0,0.15034455601088076,0.0,0.15034455601088076,0.0,0.6,0.0033914772,1,6,0.0,,,,,,,,,,
7,0.6147562662760416,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,7,0.0,,,,,,,,,,
8,0.6244710286458333,3.0,13.0,74.0,0.17567567567567569,0.0,13.0,0.0,1.0,0.15044867899603076,0.0,0.15044867899603076,0.0,0.6,0.0033914772,1,8,0.0,,,,,,,,,,
9,0.6356404622395834,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.14945705520552366,0.0,0.14945705520552366,0.0,0.6,0.0033914772,1,9,0.0,,,,,,,,,,
10,0.6088460286458334,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,10,0.0,,,,,,,,,,
11,0.6225179036458333,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.1493123033261914,0.0,0.1493123033261914,0.0,0.6,0.0033914772,1,11,0.0,,,,,,,,,,
12,0.6410471598307291,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,12,0.0,,,,,,,,,,
13,0.7216186523437499,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,13,0.0,,,,,,,,,,
14,0.6610717773437501,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,14,0.0,,,,,,,,,,
15,0.6339416503906249,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.1492069177471135,0.0,0.1492069177471135,0.0,0.6,0.0033914772,1,15,0.0,,,,,,,,,,
16,0.6301879882812499,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,16,0.0,,,,,,,,,,
17,0.6417694091796874,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,17,0.0,,,,,,,,,,
18,0.688672383626302,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,18,0.0,,,,,,,,,,
19,0.6528828938802084,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,19,0.0,,,,,,,,,,
20,0.6203358968098958,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.15165074201844003,0.0,0.15165074201844003,0.0,0.6,0.0033914772,1,20,0.0,,,,,,,,,,
