step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6879069010416666,3.0,1.0,0.6,1,1,0.0,,,,,
2,0.6935221354166666,3.0,1.0,0.6,1,2,0.0,,,,,
3,0.6576741536458334,3.0,1.0,0.6,1,3,0.0,,,,,
4,0.6485188802083334,3.0,1.0,0.6,1,4,0.0,,,,,
5,0.6089274088541666,3.0,1.0,0.6,1,5,0.0,,,,,
6,0.6616414388020834,3.0,1.0,0.6,1,6,0.0,,,,,
7,0.6719563802083334,3.0,1.0,0.6,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6633223955478732,0.6260173704178731,0.6578740079492689,0.010009742110329234
8,0.6409098307291666,3.0,1.0,0.6,2,1,0.0,,,,,
9,0.63177490234375,3.0,1.0,0.6,2,2,0.0,,,,,
10,0.6201578776041666,3.0,1.0,0.6,2,3,0.0,,,,,
11,0.6202596028645834,3.0,1.0,0.6,2,4,0.0,,,,,
12,0.6291300455729166,3.0,1.0,0.6,2,5,0.0,,,,,
13,0.6559041341145834,3.0,1.0,0.6,2,6,0.0,,,,,
14,0.6712849934895834,3.0,1.0,0.6,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6322590145419412,0.6412263972420854,0.6427716486483489,0.6358366814468711,0.010512634106407681
15,0.6266886393229166,3.0,1.0,0.6,3,1,0.0,,,,,
16,0.6792805989583334,3.0,1.0,0.6,3,2,0.0,,,,,
17,0.6339925130208334,3.0,1.0,0.6,3,3,0.0,,,,,
18,0.61474609375,3.0,1.0,0.6,3,4,0.0,,,,,
19,0.6509602864583334,3.0,1.0,0.6,3,5,0.0,,,,,
20,0.61749267578125,3.0,1.0,0.6,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6334849274997798,0.6283973518105808,0.6396296164739393,0.625671766916824,0.00614468897415954
