step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6870414217313131,3.0,0.0,0.0,1,1,0.0,,,,,
2,0.6875187754631042,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.6169590950012207,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.6871368885040283,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.8298160433769226,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.6495963931083679,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.7355518937110901,3.0,0.0,0.0,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6633635629986395,0.6253764171878453,0.6604061985792438,0.00936878888030146
8,0.6976556976636251,3.0,0.0,0.0,2,1,0.0,,,,,
9,0.7147032419840494,3.0,0.0,0.0,2,2,0.0,,,,,
10,0.678916851679484,3.0,0.0,0.0,2,3,0.0,,,,,
11,0.6773425936698914,3.0,0.0,0.0,2,4,0.0,,,,,
12,0.6824821631113688,3.0,0.0,0.0,2,5,0.0,,,,,
13,0.6760372718175253,3.0,0.0,0.0,2,6,0.0,,,,,
14,0.6545920570691427,3.0,0.0,0.0,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.666784641703186,0.6246525431087081,0.662241222524753,0.00864491480116425
15,0.6260857979456583,3.0,0.0,0.0,3,1,0.0,,,,,
16,0.6293299595514933,3.0,0.0,0.0,3,2,0.0,,,,,
17,0.6707666118939718,3.0,0.0,0.0,3,3,0.0,,,,,
18,0.6491751869519552,3.0,0.0,0.0,3,4,0.0,,,,,
19,0.713573137919108,3.0,0.0,0.0,3,5,0.0,,,,,
20,0.6823819080988566,3.0,0.0,0.0,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.6707912288361094,0.625865182192799,0.6645300398951067,0.00985755388525511
