step,train/loss,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6813859045505524,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.1771526676227227,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6455380916595459,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17693441020511302,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6784083992242813,6.0,38.0,0.15789473684210525,1.0,5.0,0.16666666666666666,0.8333333333333334,0.17400504785008053,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.6633140742778778,4.0,38.0,0.10526315789473684,1.0,3.0,0.25,0.75,0.17600489620213797,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.7084701806306839,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.1763812937585269,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.6575779020786285,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.18138984220509624,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.6586409211158752,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.1795999077637682,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
8,0.6734864860773087,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17749684256357262,0.0,0.6,0.0038053,1,8,0.0,,,,,,,,,,
9,0.6618568301200867,3.0,38.0,0.07894736842105263,1.0,2.0,0.3333333333333333,0.6666666666666666,0.17264721523203508,0.0,0.6,0.0038053,1,9,0.0,,,,,,,,,,
10,0.6530453115701675,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17877207573419698,0.0,0.6,0.0038053,1,10,0.0,,,,,,,,,,
11,0.6522507071495056,4.0,38.0,0.10526315789473684,1.0,3.0,0.25,0.75,0.17511866015373742,0.0,0.6,0.0038053,1,11,0.0,,,,,,,,,,
12,0.6767839789390564,5.0,38.0,0.13157894736842105,1.0,4.0,0.2,0.8,0.17225396197064655,0.0,0.6,0.0038053,1,12,0.0,,,,,,,,,,
13,0.6456701010465622,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.1797009575334426,0.0,0.6,0.0038053,1,13,0.0,,,,,,,,,,
14,0.6694813817739487,4.0,38.0,0.10526315789473684,1.0,3.0,0.25,0.75,0.17453023300669815,0.0,0.6,0.0038053,1,14,0.0,,,,,,,,,,
15,0.6858639866113663,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17278559496941445,0.0,0.6,0.0038053,1,15,0.0,,,,,,,,,,
16,0.6301410496234894,3.0,38.0,0.07894736842105263,1.0,2.0,0.3333333333333333,0.6666666666666666,0.17745442087441485,0.0,0.6,0.0038053,1,16,0.0,,,,,,,,,,
17,0.6586719751358032,4.0,38.0,0.10526315789473684,1.0,3.0,0.25,0.75,0.17595360202828797,0.0,0.6,0.0038053,1,17,0.0,,,,,,,,,,
18,0.6871269196271896,4.0,38.0,0.10526315789473684,2.0,2.0,0.5,0.5,0.17292481465769066,0.0,0.6,0.0038053,1,18,0.0,,,,,,,,,,
19,0.6132829040288925,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.17667703892970138,0.0,0.6,0.0038053,1,19,0.0,,,,,,,,,,
20,0.6661557108163834,5.0,38.0,0.13157894736842105,0.0,5.0,0.0,1.0,0.1749372167543985,0.0,0.6,0.0038053,1,20,0.0,,,,,,,,,,
21,0.647691011428833,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.18406872993569917,0.0,0.6,0.0038053,1,21,0.0,,,,,,,,,,
22,0.6060925126075745,2.0,38.0,0.05263157894736842,1.0,1.0,0.5,0.5,0.18829763072985822,0.0,0.6,0.0038053,1,22,0.0,,,,,,,,,,
23,0.6767566800117493,4.0,38.0,0.10526315789473684,2.0,2.0,0.5,0.5,0.1736357357687553,0.0,0.6,0.0038053,1,23,0.0,,,,,,,,,,
24,0.6434572041034698,3.0,38.0,0.07894736842105263,2.0,1.0,0.6666666666666666,0.3333333333333333,0.17379903794767648,0.0,0.6,0.0038053,1,24,0.0,,,,,,,,,,
25,0.6775678098201752,3.0,38.0,0.07894736842105263,1.0,2.0,0.3333333333333333,0.6666666666666666,0.17290397701434224,0.0,0.6,0.0038053,1,25,0.0,,,,,,,,,,
26,0.6464952528476715,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.1788612280864695,0.0,0.6,0.0038053,1,26,0.0,,,,,,,,,,
27,0.6598546355962753,1.0,38.0,0.02631578947368421,0.0,1.0,0.0,1.0,0.18742555268988645,0.0,0.6,0.0038053,1,27,0.0,,,,,,,,,,
28,0.6376774907112122,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.18087320280950764,0.0,0.6,0.0038053,1,28,0.0,,,,,,,,,,
29,0.6162711083889008,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,29,0.0,,,,,,,,,,
30,0.6429740488529205,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,30,0.0,,,,,,,,,,
31,0.6676541268825531,3.0,38.0,0.07894736842105263,1.0,2.0,0.3333333333333333,0.6666666666666666,0.17539004320831109,0.0,0.6,0.0038053,1,31,0.0,,,,,,,,,,
32,0.6838173419237137,2.0,38.0,0.05263157894736842,2.0,0.0,1.0,0.0,0.16631315322941975,0.0,0.6,0.0038053,1,32,0.0,,,,,,,,,,
33,0.6012887060642242,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,33,0.0,,,,,,,,,,
34,0.6816717684268951,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,34,0.0,,,,,,,,,,
35,0.6549245417118073,1.0,38.0,0.02631578947368421,1.0,0.0,1.0,0.0,0.16325999268326669,0.0,0.6,0.0038053,1,35,0.0,,,,,,,,,,
36,0.5718070566654205,1.0,38.0,0.02631578947368421,1.0,0.0,1.0,0.0,0.16578091879947668,0.0,0.6,0.0038053,1,36,0.0,,,,,,,,,,
37,0.5743083655834198,1.0,38.0,0.02631578947368421,0.0,1.0,0.0,1.0,0.18006553962760372,0.0,0.6,0.0038053,1,37,0.0,,,,,,,,,,
38,0.6302254050970078,1.0,38.0,0.02631578947368421,1.0,0.0,1.0,0.0,0.16378459795917116,0.0,0.6,0.0038053,1,38,0.0,,,,,,,,,,
39,0.6313343122601509,1.0,38.0,0.02631578947368421,0.0,1.0,0.0,1.0,0.17866184375667016,0.0,0.6,0.0038053,1,39,0.0,,,,,,,,,,
40,0.6644110232591629,2.0,38.0,0.05263157894736842,1.0,1.0,0.5,0.5,0.16864336071951058,0.0,0.6,0.0038053,1,40,0.0,,,,,,,,,,
41,0.6106569916009903,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,41,0.0,,,,,,,,,,
42,0.5700453668832779,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,42,0.0,,,,,,,,,,
43,0.6282738745212555,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,1,43,0.0,,,,,,,,,,
