step,train/loss,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.7135342061519623,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17931974241455065,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.70949687063694,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17799816783703448,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.7224404960870743,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17963809251073162,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.7065075188875198,4.0,38.0,0.10526315789473684,2.0,2.0,0.5,0.5,0.17194702661907582,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.7061312198638916,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17857093339372587,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.7183833122253418,3.0,38.0,0.07894736842105263,1.0,2.0,0.3333333333333333,0.6666666666666666,0.17545940677503183,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.7075783312320709,4.0,38.0,0.10526315789473684,1.0,3.0,0.25,0.75,0.17168965926440077,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
8,0.6886569708585739,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17583877396930236,0.0,0.6,0.0038053,1,8,0.0,,,,,,,,,,
9,0.7181478291749954,3.0,38.0,0.07894736842105263,1.0,2.0,0.3333333333333333,0.6666666666666666,0.17256875656288537,0.0,0.6,0.0038053,1,9,0.0,,,,,,,,,,
10,0.7039869725704193,4.0,38.0,0.10526315789473684,1.0,3.0,0.25,0.75,0.17295056074315607,0.0,0.6,0.0038053,1,10,0.0,,,,,,,,,,
11,0.7018847465515137,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17230631185934916,0.0,0.6,0.0038053,1,11,0.0,,,,,,,,,,
12,0.6866064965724945,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17532909857646048,0.0,0.6,0.0038053,1,12,0.0,,,,,,,,,,
13,0.6970923244953156,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17597181476814475,0.0,0.6,0.0038053,1,13,0.0,,,,,,,,,,
14,0.7041098028421402,2.0,38.0,0.05263157894736842,1.0,1.0,0.5,0.5,0.17520710710403942,0.0,0.6,0.0038053,1,14,0.0,,,,,,,,,,
15,0.7044707238674164,4.0,38.0,0.10526315789473684,2.0,2.0,0.5,0.5,0.17292858175187073,0.0,0.6,0.0038053,1,15,0.0,,,,,,,,,,
16,0.6974476873874664,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.1775426547910527,0.0,0.6,0.0038053,1,16,0.0,,,,,,,,,,
17,0.7045424580574036,4.0,38.0,0.10526315789473684,2.0,2.0,0.5,0.5,0.17305652340405353,0.0,0.6,0.0038053,1,17,0.0,,,,,,,,,,
18,0.6976750940084457,4.0,38.0,0.10526315789473684,2.0,2.0,0.5,0.5,0.17126145020776382,0.0,0.6,0.0038053,1,18,0.0,,,,,,,,,,
19,0.6978817731142044,4.0,38.0,0.10526315789473684,2.0,2.0,0.5,0.5,0.17445323329676438,0.0,0.6,0.0038053,1,19,0.0,,,,,,,,,,
20,0.6867146492004395,4.0,38.0,0.10526315789473684,1.0,3.0,0.25,0.75,0.17423953987759472,0.0,0.6,0.0038053,1,20,0.0,,,,,,,,,,
21,0.6801951080560684,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17868154775440953,0.0,0.6,0.0038053,1,21,0.0,,,,,,,,,,
22,0.6912464201450348,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.1744911371964442,0.0,0.6,0.0038053,1,22,0.0,,,,,,,,,,
23,0.6692946404218674,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17851664765514616,0.0,0.6,0.0038053,1,23,0.0,,,,,,,,,,
24,0.6867802441120148,4.0,38.0,0.10526315789473684,0.0,4.0,0.0,1.0,0.17707364778843543,0.0,0.6,0.0038053,1,24,0.0,,,,,,,,,,
