step,train/loss,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.7125516980886459,1.0,38.0,0.02631578947368421,0.0,1.0,0.0,1.0,0.17535919757407958,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.7120182663202286,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.17586717774935134,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6841191798448563,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.17566690439321153,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.6980231553316116,4.0,38.0,0.10526315789473684,2.0,2.0,0.5,0.5,0.17396972392742138,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.7048781365156174,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.17540371560623677,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.6845024973154068,4.0,38.0,0.10526315789473684,2.0,2.0,0.5,0.5,0.17327713425523789,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.6934469640254974,2.0,38.0,0.05263157894736842,1.0,1.0,0.5,0.5,0.17331366731890438,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
8,0.6939281672239304,3.0,38.0,0.07894736842105263,1.0,2.0,0.3333333333333333,0.6666666666666666,0.17180839616954505,0.0,0.6,0.0038053,1,8,0.0,,,,,,,,,,
9,0.6838052719831467,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.1804303358442798,0.0,0.6,0.0038053,1,9,0.0,,,,,,,,,,
10,0.6931781321763992,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.1788004170916925,0.0,0.6,0.0038053,1,10,0.0,,,,,,,,,,
11,0.6892899572849274,3.0,38.0,0.07894736842105263,1.0,2.0,0.3333333333333333,0.6666666666666666,0.1743628035054041,0.0,0.6,0.0038053,1,11,0.0,,,,,,,,,,
12,0.6931618005037308,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.1748283633426574,0.0,0.6,0.0038053,1,12,0.0,,,,,,,,,,
13,0.6756552457809448,2.0,38.0,0.05263157894736842,0.0,2.0,0.0,1.0,0.17337095899055172,0.0,0.6,0.0038053,1,13,0.0,,,,,,,,,,
14,0.6952507048845291,3.0,38.0,0.07894736842105263,0.0,3.0,0.0,1.0,0.17840547317681119,0.0,0.6,0.0038053,1,14,0.0,,,,,,,,,,
15,0.7039512991905212,3.0,38.0,0.07894736842105263,2.0,1.0,0.6666666666666666,0.3333333333333333,0.16995643346779152,0.0,0.6,0.0038053,1,15,0.0,,,,,,,,,,
