step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6879069010416666,3.0,0.0,0.0,1,1,0.0,,,,,
2,0.6935221354166666,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.5985209147135416,3.0,0.0,0.0,1,3,0.0,,,,,
4,1.33282470703125,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.7693074544270834,3.0,0.0,0.0,1,5,0.0,,,,,
6,2.819596608479818,3.0,0.0,0.0,1,6,0.0,,,,,
7,4.93815279006958,3.0,0.0,0.0,1,7,0.0,,,,,
7,,,,,1,,1.0,0.3839923716924562,1.7385578551338117,0.3739826295821269,1.7637095232092073,-0.01000974211032929
8,1.8857472737630208,3.0,0.0,0.0,2,1,0.0,,,,,
9,2.0223795572916665,3.0,0.0,0.0,2,2,0.0,,,,,
10,1.5298792521158855,3.0,0.0,0.0,2,3,0.0,,,,,
11,0.78704833984375,3.0,0.0,0.0,2,4,0.0,,,,,
12,0.970703125,3.0,0.0,0.0,2,5,0.0,,,,,
13,1.3511759440104167,3.0,0.0,0.0,2,6,0.0,,,,,
14,1.118377685546875,3.0,0.0,0.0,2,7,0.0,,,,,
14,,,,,2,,1.0,0.3839923716924562,0.8241799286349824,0.37423108545964845,0.8301461729850447,-0.009761286232807753
15,0.83648681640625,3.0,0.0,0.0,3,1,0.0,,,,,
16,0.7211507161458334,3.0,0.0,0.0,3,2,0.0,,,,,
17,0.6822713216145834,3.0,0.0,0.0,3,3,0.0,,,,,
18,0.6461181640625,3.0,0.0,0.0,3,4,0.0,,,,,
19,0.6805419921875,3.0,0.0,0.0,3,5,0.0,,,,,
20,0.6611328125,3.0,0.0,0.0,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.6801200813964314,0.6258785289961369,0.6789380944790517,0.009870900688593087
