step,train/loss,val/acc,epoch,train/acc,gap/train_minus_val
1,0.6744277477264404,,,,
2,0.6833219528198242,,,,
3,0.6815204620361328,,,,
4,0.6711335182189941,,,,
5,0.6546318531036377,,,,
6,0.7095025777816772,,,,
7,0.6819524765014648,,,,
8,0.6838541030883789,,,,
9,0.6784312129020691,,,,
10,0.6168263554573059,,,,
11,0.5563409924507141,,,,
12,0.6563971042633057,,,,
13,0.6932368278503418,,,,
14,0.7133552432060242,,,,
15,0.5972604751586914,,,,
16,0.7219222784042358,,,,
17,0.6535463333129883,,,,
18,0.5884139537811279,,,,
19,0.6375477313995361,,,,
20,0.714591920375824,,,,
21,0.7981392741203308,,,,
22,0.7328031063079834,,,,
23,0.6928720474243164,,,,
24,0.6821547150611877,,,,
25,0.6518561244010925,,,,
26,0.6767120361328125,,,,
27,0.80225670337677,,,,
28,0.642082929611206,,,,
29,0.7272611856460571,,,,
30,0.7449806928634644,,,,
31,0.5566797852516174,,,,
32,0.6524922251701355,,,,
33,0.6604244709014893,,,,
34,0.6282868385314941,,,,
35,0.6633270978927612,,,,
36,0.5383546948432922,,,,
37,0.8516768217086792,,,,
38,0.5186750292778015,,,,
39,0.5613647699356079,,,,
40,0.5862676501274109,,,,
41,0.704143762588501,,,,
42,0.6180071830749512,,,,
43,0.6506680250167847,,,,
44,0.5288857221603394,,,,
45,0.6899011135101318,,,,
46,0.5853381752967834,,,,
47,0.7353881597518921,,,,
48,0.6391416788101196,,,,
49,0.641111433506012,,,,
50,0.656317949295044,,,,
51,0.5899621248245239,,,,
52,0.634823203086853,,,,
53,0.7426809072494507,,,,
54,0.6408678293228149,,,,
55,0.6390435099601746,,,,
56,0.5790829658508301,,,,
57,0.7515730261802673,,,,
58,0.6015132665634155,,,,
59,0.7107393741607666,,,,
60,0.794674813747406,,,,
61,0.7687776684761047,,,,
62,0.9096667170524597,,,,
63,0.9339642524719238,,,,
64,0.7398744821548462,,,,
65,0.6323096752166748,,,,
66,0.6365290880203247,,,,
67,0.6497302651405334,,,,
68,0.7417880296707153,,,,
69,0.5652841329574585,,,,
70,0.7075085639953613,,,,
71,0.6384983658790588,,,,
72,0.6441129446029663,,,,
73,0.6761044263839722,,,,
74,0.589608907699585,,,,
75,0.6519088745117188,,,,
76,0.6537516117095947,,,,
77,0.6047112345695496,,,,
78,0.5799816846847534,,,,
79,0.6252256631851196,,,,
