step,epoch,step_in_epoch,probe/is_eval,sys/effective_batch_size,sys/device_batch_size,train/loss,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,diag/info_retention_ratio,diag/residual_visibility,diag/conflict_resolution_rate,train/expert_load_r,train/expert_load_R,train/load_cv,train/load_max_min_ratio,train/utilization_ratio,train/routing_entropy,train/routing_entropy_raw,train/active_experts,train/expert_purity,train/intra_expert_coherence,train/intra_expert_conflict,train/inter_expert_similarity,sys/time_per_step_ms,sys/peak_memory_mb,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,1,1,0.0,128.0,128.0,0.694549560546875,39.0,74.0,0.527027027027027,0.0,39.0,0.0,1.0,0.14997882305633115,0.0,0.14997882305633115,0.0,0.6,0.0052088211334235714,0.9999999996839368,0.6613404226989413,-1.3051708603330467e-08,0.0,39.0,1.0,nan,0.5,-1.4426950249075512e-08,-9.999999889225291e-09,1.0,0.501494727230294,7.116207831854929e-05,0.4999644189608407,nan,1602.145956014283,7659.36083984375,,,,,,,,,,
2,1,2,0.0,128.0,128.0,0.685394287109375,34.0,74.0,0.4594594594594595,0.0,34.0,0.0,1.0,0.15011064764322707,0.0,0.15011064764322707,0.0,0.6,0.0052088211334235714,0.999999999962411,0.6584445572212634,4.736789416058165e-09,0.0,34.0,1.0,nan,0.5,-1.4426950249075512e-08,-9.999999889225291e-09,1.0,0.5023552082779789,-0.00011643225970084403,0.5000582161298505,nan,1097.2837469889782,7884.84716796875,,,,,,,,,,
3,1,3,0.0,128.0,128.0,0.685882568359375,40.0,74.0,0.5405405405405406,1.0,39.0,0.025,0.975,0.15000420761188554,0.14713617557169523,0.15007774689496733,0.0,0.6,0.0052088211334235714,0.999999999948321,0.6501576022157407,-4.529141308136758e-09,1.0,39.0,0.95,39.0,1.0,0.1686609026427723,0.11690682913753306,2.0,0.5021764251750926,-0.0002642556022910277,0.5001321278011455,0.0013697417065839045,1100.8693750482053,7928.884765625,,,,,,,,,,
4,1,4,0.0,128.0,128.0,0.675201416015625,37.0,74.0,0.5,0.0,37.0,0.0,1.0,0.15009524206519317,0.0,0.15009524206519317,0.0,0.6,0.0052088211334235714,1.0000000000444849,0.649599481990685,2.3202099562675617e-10,0.0,37.0,1.0,nan,0.5,-1.4426950249075512e-08,-9.999999889225291e-09,1.0,0.5027430920545388,-4.9813417952522755e-05,0.5000249067089763,nan,1102.8060870012268,7916.97802734375,,,,,,,,,,
5,1,5,0.0,128.0,128.0,0.691162109375,38.0,74.0,0.5135135135135135,0.0,38.0,0.0,1.0,0.14992783596941783,0.0,0.14992783596941783,0.0,0.6,0.0052088211334235714,1.0000000004731715,0.6650083955662889,-2.913842920444626e-09,0.0,38.0,1.0,nan,0.5,-1.4426950249075512e-08,-9.999999889225291e-09,1.0,0.501187074707153,-0.00015704316816485806,0.5000785215840824,nan,1092.7041189861484,7917.71875,,,,,,,,,,
6,1,6,0.0,128.0,128.0,0.699920654296875,38.0,74.0,0.5135135135135135,0.0,38.0,0.0,1.0,0.14998595689158756,0.0,0.14998595689158756,0.0,0.6,0.0052088211334235714,0.9999999999971879,0.6575937736240639,-4.61560796627112e-09,0.0,38.0,1.0,nan,0.5,-1.4426950249075512e-08,-9.999999889225291e-09,1.0,0.5012664594061381,-2.0164795833153018e-05,0.5000100823979166,nan,1101.0645479545929,7927.673828125,,,,,,,,,,
7,1,7,0.0,128.0,128.0,0.696624755859375,28.0,74.0,0.3783783783783784,0.0,28.0,0.0,1.0,0.14989826215849522,0.0,0.14989826215849522,0.0,0.6,0.0052088211334235714,0.9999999999330783,0.6613719254363841,-6.509234750130353e-10,0.0,28.0,1.0,nan,0.5,-1.4426950249075512e-08,-9.999999889225291e-09,1.0,0.501114106766031,-2.456718101847342e-05,0.5000122835905092,nan,1091.6216379846446,7825.41455078125,,,,,,,,,,
8,1,8,0.0,128.0,128.0,0.680511474609375,35.0,74.0,0.47297297297297297,0.0,35.0,0.0,1.0,0.1502114092570757,0.0,0.1502114092570757,0.0,0.6,0.0052088211334235714,0.9999999997486541,0.6545082783700886,2.2025970379159328e-09,0.0,35.0,1.0,nan,0.5,-1.4426950249075512e-08,-9.999999889225291e-09,1.0,0.5018343048340138,-4.698841918357893e-05,0.5000234942095918,nan,1102.7531099971384,7890.57763671875,,,,,,,,,,
9,1,9,0.0,128.0,128.0,0.69873046875,42.0,74.0,0.5675675675675675,0.0,42.0,0.0,1.0,0.14999983973768874,0.0,0.14999983973768874,0.0,0.6,0.0052088211334235714,0.9999999999056648,0.6550250769856553,-7.363484897892814e-09,0.0,42.0,1.0,nan,0.5,-1.4426950249075512e-08,-9.999999889225291e-09,1.0,0.5015959882949422,-0.0001940206917650075,0.5000970103458825,nan,1103.4485929994844,7969.828125,,,,,,,,,,
10,1,10,0.0,128.0,128.0,0.7098388671875,38.0,74.0,0.5135135135135135,2.0,36.0,0.05263157894736842,0.9473684210526315,0.14993020920690223,0.14670623161570706,0.15010931907307973,0.0,0.6,0.0052088211334235714,0.9999999999371951,0.649610587882646,1.7261592957958094e-09,2.0,36.0,0.8947368421052632,18.0,1.0,0.29747222006539026,0.20619203063323283,2.0,0.5029879328112744,-0.0025311449727300427,0.501265572486365,0.002555727364140953,1089.7936379769817,7913.21826171875,,,,,,,,,,
11,1,11,0.0,128.0,128.0,0.6898193359375,36.0,74.0,0.4864864864864865,0.0,36.0,0.0,1.0,0.14996497416413698,0.0,0.14996497416413698,0.0,0.6,0.0052088211334235714,1.000000000282756,0.659434730995671,3.0021411574920173e-09,0.0,36.0,1.0,nan,0.5,-1.4426950249075512e-08,-9.999999889225291e-09,1.0,0.5012958228027419,2.6011345757755498e-05,0.4999869943271211,nan,1096.1824030382559,7901.91552734375,,,,,,,,,,
12,1,12,0.0,128.0,128.0,0.694793701171875,40.0,74.0,0.5405405405405406,1.0,39.0,0.025,0.975,0.14999642041879455,0.14705434190105174,0.1500718583295059,0.0,0.6,0.0052088211334235714,0.9999999998268649,0.6579182481506418,1.451711492278199e-09,1.0,39.0,0.95,39.0,1.0,0.1686609026427723,0.11690682913753306,2.0,0.5018936973911666,0.00021098136448058163,0.4998945093177597,-0.011482071558778846,1076.9815200474113,7938.306640625,,,,,,,,,,
13,1,13,0.0,128.0,128.0,0.6912841796875,38.0,74.0,0.5135135135135135,0.0,38.0,0.0,1.0,0.15002812629048232,0.0,0.15002812629048232,0.0,0.6,0.0052088211334235714,1.0000000000737896,0.6511084831259852,-3.5397410567037462e-09,0.0,38.0,1.0,nan,0.5,-1.4426950249075512e-08,-9.999999889225291e-09,1.0,0.5018005110356407,4.070629039934882e-05,0.49997964685480034,nan,1095.5591059755534,7918.017578125,,,,,,,,,,
14,1,14,0.0,128.0,128.0,0.688995361328125,39.0,74.0,0.527027027027027,0.0,39.0,0.0,1.0,0.15004782172191114,0.0,0.15004782172191114,0.0,0.6,0.0052088211334235714,1.0000000009837673,0.6581053735372743,7.517362996025933e-09,0.0,39.0,1.0,nan,0.5,-1.4426950249075512e-08,-9.999999889225291e-09,1.0,0.5012989834769597,-0.00010129208163029045,0.5000506460408152,nan,1097.1167579991743,7936.462890625,,,,,,,,,,
