step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6871337890625001,3.0,43.0,74.0,0.581081081081081,1.0,42.0,0.023255813953488372,0.9767441860465116,0.17461665573574692,0.15721147210015413,0.17503106486992773,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6875813802083334,3.0,50.0,74.0,0.6756756756756757,0.0,50.0,0.0,1.0,0.1745689417970019,0.0,0.1745689417970019,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.674560546875,3.0,36.0,74.0,0.4864864864864865,0.0,36.0,0.0,1.0,0.17427165406026546,0.0,0.17427165406026546,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.6806640624999999,3.0,45.0,74.0,0.6081081081081081,0.0,45.0,0.0,1.0,0.17482477079559128,0.0,0.17482477079559128,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.6538492838541666,3.0,38.0,74.0,0.5135135135135135,0.0,38.0,0.0,1.0,0.17551429378035596,0.0,0.17551429378035596,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.6560872395833333,3.0,37.0,74.0,0.5,0.0,37.0,0.0,1.0,0.17575503350623176,0.0,0.17575503350623176,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.6892293294270833,3.0,14.0,74.0,0.1891891891891892,0.0,14.0,0.0,1.0,0.1754789324473136,0.0,0.1754789324473136,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
7,,,,,,,,,,,,,,,,1,,1.0,0.6160076283075439,0.6586077404482258,0.6160076283075439,0.6587562773611162,0.6258297284964198,0.6548457359965166,0.00982210018887597,0.6251546549169996,0.6553219150989701,0.009147026609455766
8,0.6708170572916665,3.0,21.0,74.0,0.28378378378378377,0.0,21.0,0.0,1.0,0.17574666827547486,0.0,0.17574666827547486,0.0,0.6,0.0038053,2,1,0.0,,,,,,,,,,
9,0.6394449869791666,3.0,10.0,74.0,0.13513513513513514,0.0,10.0,0.0,1.0,0.17732643192190617,0.0,0.17732643192190617,0.0,0.6,0.0038053,2,2,0.0,,,,,,,,,,
10,0.6560058593749999,3.0,7.0,74.0,0.0945945945945946,0.0,7.0,0.0,1.0,0.1735872950260006,0.0,0.1735872950260006,0.0,0.6,0.0038053,2,3,0.0,,,,,,,,,,
11,0.6355387369791666,3.0,3.0,74.0,0.04054054054054054,0.0,3.0,0.0,1.0,0.17692305422017252,0.0,0.17692305422017252,0.0,0.6,0.0038053,2,4,0.0,,,,,,,,,,
12,0.6015421549479166,3.0,7.0,74.0,0.0945945945945946,0.0,7.0,0.0,1.0,0.17376500690684368,0.0,0.17376500690684368,0.0,0.6,0.0038053,2,5,0.0,,,,,,,,,,
13,0.6750691731770834,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,6,0.0,,,,,,,,,,
14,0.6948242187500001,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,7,0.0,,,,,,,,,,
14,,,,,,,,,,,,,,,,2,,1.0,0.6160076283075439,0.6512149576772158,0.6160076283075439,0.650868685836466,0.6261867721525468,0.6451536863872781,0.010179143845002958,0.6254677914568512,0.6454883668671838,0.00946016314930731
15,0.63739013671875,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.17358111588814787,0.0,0.17358111588814787,0.0,0.6,0.0038053,3,1,0.0,,,,,,,,,,
16,0.5745035807291666,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,2,0.0,,,,,,,,,,
17,0.6227010091145834,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,3,0.0,,,,,,,,,,
18,0.6924031575520834,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,4,0.0,,,,,,,,,,
19,0.63189697265625,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.17415346223825753,0.0,0.17415346223825753,0.0,0.6,0.0038053,3,5,0.0,,,,,,,,,,
20,0.6384480794270834,3.0,3.0,74.0,0.04054054054054054,0.0,3.0,0.0,1.0,0.17279111428417693,0.0,0.17279111428417693,0.0,0.6,0.0038053,3,6,0.0,,,,,,,,,,
20,,,,,,,,,,,,,,,,3,,1.0,0.6160076283075439,0.6484020034811776,0.6160076283075439,0.647939812238585,0.625777367960248,0.6424348500748925,0.009769739652704112,0.6261881054995336,0.6421631003974412,0.010180477191989779
