step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,val/acc_r_only,train/acc,gap/train_minus_val,train/acc_r_only,gap_r_only/train_minus_val_r_only
1,0.815527617931366,0.0,0.6,0.0038053,,,,,,,
2,0.5782136917114258,4.0,0.6,0.0038053,,,,,,,
3,0.8792681097984314,0.0,0.6,0.0038053,,,,,,,
4,0.771112322807312,0.0,0.6,0.0038053,,,,,,,
5,0.5072101950645447,0.0,0.6,0.0038053,,,,,,,
6,0.7624968886375427,0.0,0.6,0.0038053,,,,,,,
7,0.6851986050605774,0.0,0.6,0.0038053,,,,,,,
8,0.6994636058807373,0.0,0.6,0.0038053,,,,,,,
9,0.914777398109436,0.0,0.6,0.0038053,,,,,,,
10,0.8646032810211182,0.0,0.6,0.0038053,,,,,,,
11,0.8247577548027039,0.0,0.6,0.0038053,,,,,,,
12,0.6816296577453613,0.0,0.6,0.0038053,,,,,,,
13,0.7003782987594604,0.0,0.6,0.0038053,,,,,,,
14,0.7675257921218872,0.0,0.6,0.0038053,,,,,,,
15,0.6792721152305603,0.0,0.6,0.0038053,,,,,,,
16,0.68951815366745,0.0,0.6,0.0038053,,,,,,,
17,0.7356828451156616,0.0,0.6,0.0038053,,,,,,,
18,0.6951941251754761,0.0,0.6,0.0038053,,,,,,,
19,0.7587252855300903,1.0,0.6,0.0038053,,,,,,,
20,0.7507566809654236,0.0,0.6,0.0038053,,,,,,,
21,0.7182385921478271,0.0,0.6,0.0038053,,,,,,,
22,0.73691725730896,13.0,0.6,0.0038053,,,,,,,
23,0.6812487840652466,0.0,0.6,0.0038053,,,,,,,
24,0.7646847367286682,3.0,0.6,0.0038053,,,,,,,
25,0.7058138847351074,6.0,0.6,0.0038053,,,,,,,
26,0.7289289236068726,2.0,0.6,0.0038053,,,,,,,
27,0.6679263114929199,3.0,0.6,0.0038053,,,,,,,
28,0.6691701412200928,2.0,0.6,0.0038053,,,,,,,
29,0.6868212223052979,4.0,0.6,0.0038053,,,,,,,
30,0.7058504223823547,0.0,0.6,0.0038053,,,,,,,
31,0.7303611636161804,0.0,0.6,0.0038053,,,,,,,
32,0.6760389804840088,0.0,0.6,0.0038053,,,,,,,
33,0.6849973201751709,0.0,0.6,0.0038053,,,,,,,
34,0.7417848110198975,0.0,0.6,0.0038053,,,,,,,
35,0.7512020468711853,0.0,0.6,0.0038053,,,,,,,
36,0.6948967576026917,0.0,0.6,0.0038053,,,,,,,
37,0.6665409803390503,0.0,0.6,0.0038053,,,,,,,
38,0.6518557071685791,0.0,0.6,0.0038053,,,,,,,
39,0.704538881778717,0.0,0.6,0.0038053,,,,,,,
40,0.7080590724945068,1.0,0.6,0.0038053,,,,,,,
41,0.5915448665618896,0.0,0.6,0.0038053,,,,,,,
42,0.6748960018157959,0.0,0.6,0.0038053,,,,,,,
43,0.685663104057312,0.0,0.6,0.0038053,,,,,,,
44,0.6634809374809265,0.0,0.6,0.0038053,,,,,,,
45,0.6754512786865234,0.0,0.6,0.0038053,,,,,,,
46,0.6922711133956909,0.0,0.6,0.0038053,,,,,,,
47,0.7704042792320251,0.0,0.6,0.0038053,,,,,,,
48,0.7208821773529053,0.0,0.6,0.0038053,,,,,,,
49,0.6832416653633118,0.0,0.6,0.0038053,,,,,,,
50,0.5873807072639465,0.0,0.6,0.0038053,,,,,,,
51,0.7077475786209106,0.0,0.6,0.0038053,,,,,,,
52,0.6940636038780212,0.0,0.6,0.0038053,,,,,,,
53,0.7702935934066772,0.0,0.6,0.0038053,,,,,,,
54,0.7247089147567749,0.0,0.6,0.0038053,,,,,,,
55,0.7281447649002075,0.0,0.6,0.0038053,,,,,,,
56,0.6327958106994629,0.0,0.6,0.0038053,,,,,,,
57,0.6921082139015198,0.0,0.6,0.0038053,,,,,,,
58,0.6814745664596558,0.0,0.6,0.0038053,,,,,,,
59,0.7141318321228027,0.0,0.6,0.0038053,,,,,,,
60,0.6727726459503174,0.0,0.6,0.0038053,,,,,,,
61,0.6424607634544373,0.0,0.6,0.0038053,,,,,,,
62,0.6167594194412231,0.0,0.6,0.0038053,,,,,,,
63,0.5520635843276978,0.0,0.6,0.0038053,,,,,,,
64,0.6657035946846008,0.0,0.6,0.0038053,,,,,,,
65,0.6588408350944519,0.0,0.6,0.0038053,,,,,,,
66,0.5565646886825562,0.0,0.6,0.0038053,,,,,,,
67,0.6957060694694519,0.0,0.6,0.0038053,,,,,,,
68,0.7712274193763733,0.0,0.6,0.0038053,,,,,,,
69,0.8851924538612366,0.0,0.6,0.0038053,,,,,,,
70,0.772068977355957,0.0,0.6,0.0038053,,,,,,,
71,0.7316470146179199,0.0,0.6,0.0038053,,,,,,,
72,0.5850876569747925,0.0,0.6,0.0038053,,,,,,,
73,0.6236692667007446,0.0,0.6,0.0038053,,,,,,,
74,0.7409792542457581,0.0,0.6,0.0038053,,,,,,,
75,0.7023264169692993,0.0,0.6,0.0038053,,,,,,,
76,0.577134370803833,0.0,0.6,0.0038053,,,,,,,
77,0.5371222496032715,0.0,0.6,0.0038053,,,,,,,
78,0.8260383009910583,0.0,0.6,0.0038053,,,,,,,
78,,,,,0.6173285198555957,1,0.6173285198555957,0.6795180722891566,0.062189552433560946,0.6963855421686747,0.07905702231307898
79,0.6288090348243713,0.0,0.6,0.0038053,,,,,,,
80,0.5403099656105042,0.0,0.6,0.0038053,,,,,,,
81,0.584491491317749,0.0,0.6,0.0038053,,,,,,,
82,0.672211229801178,0.0,0.6,0.0038053,,,,,,,
83,0.7733158469200134,0.0,0.6,0.0038053,,,,,,,
84,0.49762341380119324,0.0,0.6,0.0038053,,,,,,,
85,0.6754240393638611,0.0,0.6,0.0038053,,,,,,,
86,0.8060648441314697,0.0,0.6,0.0038053,,,,,,,
87,0.7501010894775391,0.0,0.6,0.0038053,,,,,,,
88,0.36936283111572266,0.0,0.6,0.0038053,,,,,,,
89,0.5207655429840088,0.0,0.6,0.0038053,,,,,,,
90,0.28527143597602844,0.0,0.6,0.0038053,,,,,,,
91,0.4579518735408783,0.0,0.6,0.0038053,,,,,,,
92,0.468317449092865,0.0,0.6,0.0038053,,,,,,,
93,0.6711998581886292,0.0,0.6,0.0038053,,,,,,,
94,0.6161006689071655,0.0,0.6,0.0038053,,,,,,,
95,0.6061105132102966,0.0,0.6,0.0038053,,,,,,,
96,0.9626899361610413,0.0,0.6,0.0038053,,,,,,,
97,0.671248197555542,0.0,0.6,0.0038053,,,,,,,
98,0.790961503982544,0.0,0.6,0.0038053,,,,,,,
99,0.5945324897766113,0.0,0.6,0.0038053,,,,,,,
100,0.8556382656097412,0.0,0.6,0.0038053,,,,,,,
101,0.7130182981491089,0.0,0.6,0.0038053,,,,,,,
102,0.5079637765884399,0.0,0.6,0.0038053,,,,,,,
103,0.646761417388916,0.0,0.6,0.0038053,,,,,,,
104,0.6161512732505798,0.0,0.6,0.0038053,,,,,,,
105,0.3313976526260376,0.0,0.6,0.0038053,,,,,,,
106,0.5185421109199524,0.0,0.6,0.0038053,,,,,,,
107,0.5365132093429565,0.0,0.6,0.0038053,,,,,,,
108,0.5885042548179626,0.0,0.6,0.0038053,,,,,,,
109,0.4064989387989044,0.0,0.6,0.0038053,,,,,,,
110,0.8263181447982788,0.0,0.6,0.0038053,,,,,,,
111,0.6279603242874146,0.0,0.6,0.0038053,,,,,,,
112,0.5527548789978027,0.0,0.6,0.0038053,,,,,,,
113,0.18936172127723694,0.0,0.6,0.0038053,,,,,,,
114,0.5262018442153931,0.0,0.6,0.0038053,,,,,,,
115,0.6454583406448364,0.0,0.6,0.0038053,,,,,,,
116,0.7733215093612671,0.0,0.6,0.0038053,,,,,,,
117,0.5987256765365601,0.0,0.6,0.0038053,,,,,,,
118,0.44677627086639404,0.0,0.6,0.0038053,,,,,,,
119,0.2717565894126892,0.0,0.6,0.0038053,,,,,,,
120,0.8593604564666748,0.0,0.6,0.0038053,,,,,,,
121,0.8091927766799927,0.0,0.6,0.0038053,,,,,,,
122,0.3947065770626068,0.0,0.6,0.0038053,,,,,,,
123,0.36225783824920654,0.0,0.6,0.0038053,,,,,,,
124,0.4914707541465759,0.0,0.6,0.0038053,,,,,,,
125,0.34762850403785706,0.0,0.6,0.0038053,,,,,,,
126,0.5862375497817993,0.0,0.6,0.0038053,,,,,,,
127,0.4418315291404724,0.0,0.6,0.0038053,,,,,,,
128,0.3956979811191559,0.0,0.6,0.0038053,,,,,,,
129,0.39725741744041443,0.0,0.6,0.0038053,,,,,,,
130,0.8086215257644653,0.0,0.6,0.0038053,,,,,,,
