step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6903889973958334,3.0,0.0,0.0,1,1,0.0,,,,,
1,,,,,1,,1.0,0.5083049732365813,0.6927131371581144,0.5141962180376983,0.6923747443458482,0.005891244801117024
2,0.6966552734375,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.6931966145833334,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.6674601236979166,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.6548665364583334,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.5538584391276041,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.8616841634114584,3.0,0.0,0.0,1,7,0.0,,,,,
8,0.6899820963541666,3.0,0.0,0.0,1,8,0.0,,,,,
9,0.7190144856770834,3.0,0.0,0.0,1,9,0.0,,,,,
10,0.6976521809895834,3.0,0.0,0.0,1,10,0.0,,,,,
10,,,,,1,,1.0,0.5123283881924722,0.6736164833173338,0.51760310779848,0.6743769937358199,0.005274719606007783
11,0.664306640625,3.0,0.0,0.0,2,1,0.0,,,,,
12,0.6483561197916666,3.0,0.0,0.0,2,2,0.0,,,,,
13,0.676025390625,3.0,0.0,0.0,2,3,0.0,,,,,
14,0.67657470703125,3.0,0.0,0.0,2,4,0.0,,,,,
15,0.6186930338541666,3.0,0.0,0.0,2,5,0.0,,,,,
16,0.637451171875,3.0,0.0,0.0,2,6,0.0,,,,,
17,0.6271921793619791,3.0,0.0,0.0,2,7,0.0,,,,,
18,0.6419245402018229,3.0,0.0,0.0,2,8,0.0,,,,,
19,0.6652781168619791,3.0,0.0,0.0,2,9,0.0,,,,,
20,0.6086222330729166,3.0,0.0,0.0,2,10,0.0,,,,,
20,,,,,2,,1.0,0.6179282256865615,0.6239475714129235,0.6228618364693216,0.6225466397018745,0.004933610782760112
21,0.6349334716796875,3.0,0.0,0.0,3,1,0.0,,,,,
22,0.5971272786458334,3.0,0.0,0.0,3,2,0.0,,,,,
23,0.5591201782226562,3.0,0.0,0.0,3,3,0.0,,,,,
24,0.5577036539713541,3.0,0.0,0.0,3,4,0.0,,,,,
25,0.6427357991536459,3.0,0.0,0.0,3,5,0.0,,,,,
26,0.5834617614746094,3.0,0.0,0.0,3,6,0.0,,,,,
27,0.6141738891601562,3.0,0.0,0.0,3,7,0.0,,,,,
28,0.5873362223307291,3.0,0.0,0.0,3,8,0.0,,,,,
29,0.5729319254557291,3.0,0.0,0.0,3,9,0.0,,,,,
30,0.5979207356770834,3.0,0.0,0.0,3,10,0.0,,,,,
30,,,,,3,,1.0,0.6658362045786518,0.5663845754813644,0.6698103880122871,0.5683011594849797,0.003974183433635314
