step,train/loss,train/gate0_triggered_blocks,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,val/acc,epoch,val/acc_r_only,train/acc,gap/train_minus_val,train/acc_r_only,gap_r_only/train_minus_val_r_only
1,0.6762527823448181,19.0,0.0,0.6,0.0038053,,,,,,,
2,0.6878809183835983,38.0,0.0,0.6,0.0038053,,,,,,,
3,0.6984124183654785,36.0,0.0,0.6,0.0038053,,,,,,,
4,0.6983337104320526,36.0,0.0,0.6,0.0038053,,,,,,,
5,0.6883665770292282,35.0,0.0,0.6,0.0038053,,,,,,,
6,0.705244317650795,32.0,0.0,0.6,0.0038053,,,,,,,
7,0.6848938465118408,15.0,0.0,0.6,0.0038053,,,,,,,
8,0.6748324036598206,25.0,0.0,0.6,0.0038053,,,,,,,
9,0.6635756641626358,36.0,0.0,0.6,0.0038053,,,,,,,
10,0.6963099390268326,40.0,0.0,0.6,0.0038053,,,,,,,
11,0.6607037037611008,14.0,0.0,0.6,0.0038053,,,,,,,
12,0.685550644993782,28.0,0.0,0.6,0.0038053,,,,,,,
13,0.7045350521802902,13.0,0.0,0.6,0.0038053,,,,,,,
14,0.7063970863819122,16.0,0.0,0.6,0.0038053,,,,,,,
15,0.6866532117128372,30.0,0.0,0.6,0.0038053,,,,,,,
16,0.6782108843326569,36.0,0.0,0.6,0.0038053,,,,,,,
17,0.7155354470014572,7.0,0.0,0.6,0.0038053,,,,,,,
18,0.6918107718229294,30.0,0.0,0.6,0.0038053,,,,,,,
19,0.7143458873033524,27.0,0.0,0.6,0.0038053,,,,,,,
20,0.6970212906599045,31.0,0.0,0.6,0.0038053,,,,,,,
21,0.6977646350860596,28.0,0.0,0.6,0.0038053,,,,,,,
22,0.7074828147888184,23.0,0.0,0.6,0.0038053,,,,,,,
23,0.6980189830064774,30.0,0.0,0.6,0.0038053,,,,,,,
24,0.6883941143751144,24.0,0.0,0.6,0.0038053,,,,,,,
25,0.6868108212947845,26.0,0.0,0.6,0.0038053,,,,,,,
26,0.6923122107982635,33.0,0.0,0.6,0.0038053,,,,,,,
27,0.694392740726471,18.0,0.0,0.6,0.0038053,,,,,,,
28,0.6841633021831512,22.0,0.0,0.6,0.0038053,,,,,,,
29,0.7009677886962891,32.0,0.0,0.6,0.0038053,,,,,,,
30,0.6982774138450623,15.0,0.0,0.6,0.0038053,,,,,,,
31,0.7116316109895706,22.0,0.0,0.6,0.0038053,,,,,,,
32,0.6777141839265823,28.0,0.0,0.6,0.0038053,,,,,,,
33,0.6897069066762924,17.0,0.0,0.6,0.0038053,,,,,,,
34,0.6792076230049133,38.0,0.0,0.6,0.0038053,,,,,,,
35,0.7139473706483841,28.0,0.0,0.6,0.0038053,,,,,,,
36,0.7071153521537781,27.0,0.0,0.6,0.0038053,,,,,,,
37,0.7031370550394058,18.0,0.0,0.6,0.0038053,,,,,,,
38,0.6819389760494232,29.0,0.0,0.6,0.0038053,,,,,,,
39,0.7066324055194855,29.0,0.0,0.6,0.0038053,,,,,,,
40,0.7068026065826416,31.0,0.0,0.6,0.0038053,,,,,,,
41,0.6945941746234894,24.0,0.0,0.6,0.0038053,,,,,,,
42,0.6797506809234619,32.0,0.0,0.6,0.0038053,,,,,,,
