step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6871337890625,3.0,0.0,0.0,1,1,0.0,,,,,
2,0.6875813802083334,3.0,0.0,0.0,1,2,0.0,,,,,
3,1.355385462443034,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.8324178059895834,3.0,0.0,0.0,1,4,0.0,,,,,
5,1.1397514343261719,3.0,0.0,0.0,1,5,0.0,,,,,
6,2.275244394938151,3.0,0.0,0.0,1,6,0.0,,,,,
7,2.6647138595581055,3.0,0.0,0.0,1,7,0.0,,,,,
7,,,,,1,,1.0,0.3839923716924562,0.8482012273239614,0.3741702715035802,0.8549706761138652,-0.009822100188876026
8,0.8969523111979166,3.0,0.0,0.0,2,1,0.0,,,,,
9,0.9213460286458334,3.0,0.0,0.0,2,2,0.0,,,,,
10,0.72149658203125,3.0,0.0,0.0,2,3,0.0,,,,,
11,0.695556640625,3.0,0.0,0.0,2,4,0.0,,,,,
12,0.6829427083333334,3.0,0.0,0.0,2,5,0.0,,,,,
13,0.6883138020833334,3.0,0.0,0.0,2,6,0.0,,,,,
14,0.63671875,3.0,0.0,0.0,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.6743711359881885,0.6262382393462376,0.6672474864234905,0.010230611038693715
15,0.714599609375,3.0,0.0,0.0,3,1,0.0,,,,,
16,0.6246337890625,3.0,0.0,0.0,3,2,0.0,,,,,
17,0.6607666015625,3.0,0.0,0.0,3,3,0.0,,,,,
18,0.640625,3.0,0.0,0.0,3,4,0.0,,,,,
19,0.6829427083333334,3.0,0.0,0.0,3,5,0.0,,,,,
20,0.6458740234375,3.0,0.0,0.0,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.6657421215307339,0.6254677914568512,0.6613285377467193,0.00946016314930731
