step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,train/acc,gap/train_minus_val
1,0.7379840016365051,3.0,0.6,0.0038053,,,,
2,0.8064712882041931,22.0,0.6,0.0038053,,,,
3,0.7632532119750977,14.0,0.6,0.0038053,,,,
4,0.7132686376571655,0.0,0.6,0.0038053,,,,
5,0.7014968395233154,25.0,0.6,0.0038053,,,,
6,0.7670853734016418,11.0,0.6,0.0038053,,,,
7,0.6384187936782837,8.0,0.6,0.0038053,,,,
8,0.7512536644935608,12.0,0.6,0.0038053,,,,
9,0.5664869546890259,12.0,0.6,0.0038053,,,,
10,0.6546440124511719,15.0,0.6,0.0038053,,,,
11,0.6689395904541016,0.0,0.6,0.0038053,,,,
12,0.7331196069717407,0.0,0.6,0.0038053,,,,
13,0.7489508390426636,2.0,0.6,0.0038053,,,,
14,0.6268879175186157,3.0,0.6,0.0038053,,,,
15,0.6616226434707642,0.0,0.6,0.0038053,,,,
16,0.6564643979072571,0.0,0.6,0.0038053,,,,
17,0.6668049097061157,0.0,0.6,0.0038053,,,,
18,0.6602572798728943,0.0,0.6,0.0038053,,,,
19,0.661656379699707,0.0,0.6,0.0038053,,,,
20,0.7861717939376831,0.0,0.6,0.0038053,,,,
21,0.7064450979232788,0.0,0.6,0.0038053,,,,
22,0.6586936712265015,0.0,0.6,0.0038053,,,,
23,0.7204465866088867,0.0,0.6,0.0038053,,,,
24,0.6575351357460022,0.0,0.6,0.0038053,,,,
25,0.6142112016677856,0.0,0.6,0.0038053,,,,
26,0.8120355606079102,0.0,0.6,0.0038053,,,,
27,0.6632490158081055,0.0,0.6,0.0038053,,,,
28,0.605755090713501,0.0,0.6,0.0038053,,,,
29,0.6029778718948364,0.0,0.6,0.0038053,,,,
30,0.744972288608551,0.0,0.6,0.0038053,,,,
31,0.570525050163269,0.0,0.6,0.0038053,,,,
32,0.5466883182525635,0.0,0.6,0.0038053,,,,
33,0.9299589395523071,0.0,0.6,0.0038053,,,,
34,0.6951299905776978,0.0,0.6,0.0038053,,,,
35,0.7945336103439331,0.0,0.6,0.0038053,,,,
36,0.6593146920204163,0.0,0.6,0.0038053,,,,
37,0.666987955570221,0.0,0.6,0.0038053,,,,
38,0.6861673593521118,0.0,0.6,0.0038053,,,,
39,0.6575217247009277,0.0,0.6,0.0038053,,,,
40,0.6746360063552856,0.0,0.6,0.0038053,,,,
41,0.7318146824836731,0.0,0.6,0.0038053,,,,
42,0.760442316532135,0.0,0.6,0.0038053,,,,
43,0.7811720371246338,0.0,0.6,0.0038053,,,,
44,0.6613966226577759,0.0,0.6,0.0038053,,,,
45,0.7455076575279236,0.0,0.6,0.0038053,,,,
46,0.5984786748886108,0.0,0.6,0.0038053,,,,
47,0.7754366993904114,0.0,0.6,0.0038053,,,,
48,0.6226087808609009,0.0,0.6,0.0038053,,,,
49,0.6756631135940552,0.0,0.6,0.0038053,,,,
50,0.6813191175460815,0.0,0.6,0.0038053,,,,
51,0.6782792806625366,0.0,0.6,0.0038053,,,,
52,0.7662969827651978,0.0,0.6,0.0038053,,,,
53,0.6956934332847595,0.0,0.6,0.0038053,,,,
54,0.7570878267288208,0.0,0.6,0.0038053,,,,
55,0.7497063875198364,0.0,0.6,0.0038053,,,,
56,0.679126501083374,0.0,0.6,0.0038053,,,,
57,0.5774770975112915,0.0,0.6,0.0038053,,,,
58,0.7777732014656067,0.0,0.6,0.0038053,,,,
59,0.7853109836578369,0.0,0.6,0.0038053,,,,
60,0.6947726607322693,0.0,0.6,0.0038053,,,,
61,0.6289360523223877,0.0,0.6,0.0038053,,,,
62,0.668942928314209,0.0,0.6,0.0038053,,,,
63,0.7123254537582397,0.0,0.6,0.0038053,,,,
64,0.7796766757965088,0.0,0.6,0.0038053,,,,
65,0.7170978784561157,0.0,0.6,0.0038053,,,,
66,0.6489126682281494,0.0,0.6,0.0038053,,,,
67,0.678672194480896,0.0,0.6,0.0038053,,,,
68,0.722955584526062,0.0,0.6,0.0038053,,,,
69,0.7663864493370056,0.0,0.6,0.0038053,,,,
70,0.6567925214767456,0.0,0.6,0.0038053,,,,
71,0.7014528512954712,0.0,0.6,0.0038053,,,,
72,0.7278991937637329,0.0,0.6,0.0038053,,,,
73,0.8634049892425537,0.0,0.6,0.0038053,,,,
74,0.7153288722038269,0.0,0.6,0.0038053,,,,
75,0.770195484161377,0.0,0.6,0.0038053,,,,
76,0.6176838874816895,0.0,0.6,0.0038053,,,,
77,0.6847977638244629,0.0,0.6,0.0038053,,,,
78,0.7291069626808167,0.0,0.6,0.0038053,,,,
78,,,,,0.555956678700361,1,0.6401606425702812,0.08420396386992013
79,0.6567150950431824,0.0,0.6,0.0038053,,,,
80,0.6982842683792114,0.0,0.6,0.0038053,,,,
81,0.5802927017211914,0.0,0.6,0.0038053,,,,
82,0.6413729190826416,0.0,0.6,0.0038053,,,,
83,0.4988859295845032,0.0,0.6,0.0038053,,,,
84,0.6133147478103638,0.0,0.6,0.0038053,,,,
85,0.5645188093185425,0.0,0.6,0.0038053,,,,
86,0.6268593072891235,0.0,0.6,0.0038053,,,,
87,0.6589805483818054,0.0,0.6,0.0038053,,,,
88,0.7156049609184265,0.0,0.6,0.0038053,,,,
89,0.46557945013046265,0.0,0.6,0.0038053,,,,
90,0.5434090495109558,0.0,0.6,0.0038053,,,,
91,0.5321489572525024,0.0,0.6,0.0038053,,,,
92,0.39611878991127014,0.0,0.6,0.0038053,,,,
93,0.5986790657043457,0.0,0.6,0.0038053,,,,
94,0.4884530305862427,0.0,0.6,0.0038053,,,,
95,0.45533424615859985,0.0,0.6,0.0038053,,,,
96,0.38293808698654175,0.0,0.6,0.0038053,,,,
97,0.5991502404212952,0.0,0.6,0.0038053,,,,
98,0.6633182168006897,0.0,0.6,0.0038053,,,,
99,0.6342941522598267,0.0,0.6,0.0038053,,,,
100,0.8560459017753601,0.0,0.6,0.0038053,,,,
101,0.3299189805984497,0.0,0.6,0.0038053,,,,
102,0.4891083836555481,0.0,0.6,0.0038053,,,,
103,0.5983209013938904,0.0,0.6,0.0038053,,,,
104,0.7498371601104736,0.0,0.6,0.0038053,,,,
105,0.768208384513855,0.0,0.6,0.0038053,,,,
106,0.589641273021698,0.0,0.6,0.0038053,,,,
107,0.6061286926269531,0.0,0.6,0.0038053,,,,
108,0.4872632622718811,0.0,0.6,0.0038053,,,,
109,0.9848561882972717,0.0,0.6,0.0038053,,,,
110,0.821564793586731,0.0,0.6,0.0038053,,,,
111,0.48280465602874756,0.0,0.6,0.0038053,,,,
112,0.7433789968490601,0.0,0.6,0.0038053,,,,
113,0.46611106395721436,0.0,0.6,0.0038053,,,,
114,0.5858668684959412,0.0,0.6,0.0038053,,,,
115,0.7184168100357056,0.0,0.6,0.0038053,,,,
116,0.9090023636817932,0.0,0.6,0.0038053,,,,
