step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.687461276849111,3.0,0.0,0.0,1,1,0.0,,,,,
2,0.6773059964179993,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.7203769683837891,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.655029296875,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.6945459643999735,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.718449076016744,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.6267639597256979,3.0,0.0,0.0,1,7,0.0,,,,,
7,,,,,1,,1.0,0.4806287083275957,0.6947362866465893,0.47032077608474715,0.6959174749742661,-0.010307932242848539
8,0.6968043247858683,3.0,0.0,0.0,2,1,0.0,,,,,
9,0.6970451275507609,3.0,0.0,0.0,2,2,0.0,,,,,
10,0.6107740600903829,3.0,0.0,0.0,2,3,0.0,,,,,
11,1.2538482348124187,3.0,0.0,0.0,2,4,0.0,,,,,
12,0.864693840344747,3.0,0.0,0.0,2,5,0.0,,,,,
13,0.6829977234204611,3.0,0.0,0.0,2,6,0.0,,,,,
14,0.6681145032246908,3.0,0.0,0.0,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.6687758861351308,0.6259126493455293,0.6659929756299378,0.009905021037985406
15,0.6502071817715963,3.0,0.0,0.0,3,1,0.0,,,,,
16,0.6671891212463379,3.0,0.0,0.0,3,2,0.0,,,,,
17,0.7267424861590067,3.0,0.0,0.0,3,3,0.0,,,,,
18,0.6945071220397949,3.0,0.0,0.0,3,4,0.0,,,,,
19,0.6534250974655151,3.0,0.0,0.0,3,5,0.0,,,,,
20,0.6476822098096212,3.0,0.0,0.0,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.6686025980345729,0.6257787013072348,0.6658201353257615,0.009771072999690933
