step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6870414167642592,3.0,43.0,74.0,0.581081081081081,1.0,42.0,0.023255813953488372,0.9767441860465116,0.17484831531468156,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6875187406937281,3.0,50.0,74.0,0.6756756756756757,0.0,50.0,0.0,1.0,0.17412431727601071,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6774652848641076,3.0,39.0,74.0,0.527027027027027,0.0,39.0,0.0,1.0,0.17423497178409456,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.679788440465927,3.0,46.0,74.0,0.6216216216216216,0.0,46.0,0.0,1.0,0.17471988000454997,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.6527397384246191,3.0,35.0,74.0,0.47297297297297297,0.0,35.0,0.0,1.0,0.17558160879392284,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.6529522935549419,3.0,19.0,74.0,0.25675675675675674,0.0,19.0,0.0,1.0,0.1760416989857017,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.6896063288052877,3.0,24.0,74.0,0.32432432432432434,0.0,24.0,0.0,1.0,0.1753053070701077,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
7,,,,,,,,,,,,,,1,,1.0,0.6160076283075439,0.6583668181421348,0.6160076283075439,0.6584262592407807,0.6259224361124125,0.6539416599589675,0.009914807804868642,0.6260089169979767,0.654012623822997,0.010001288690432819
8,0.6951180348793665,3.0,7.0,74.0,0.0945945945945946,0.0,7.0,0.0,1.0,0.1787828425170626,0.0,0.6,0.0038053,2,1,0.0,,,,,,,,,,
9,0.699330190817515,3.0,4.0,74.0,0.05405405405405406,0.0,4.0,0.0,1.0,0.17504436058616368,0.0,0.6,0.0038053,2,2,0.0,,,,,,,,,,
10,0.6153975029786428,3.0,5.0,74.0,0.06756756756756757,0.0,5.0,0.0,1.0,0.17396017858771334,0.0,0.6,0.0038053,2,3,0.0,,,,,,,,,,
11,0.668667159974575,3.0,9.0,74.0,0.12162162162162163,0.0,9.0,0.0,1.0,0.17460668976513954,0.0,0.6,0.0038053,2,4,0.0,,,,,,,,,,
12,0.6712119628985723,3.0,7.0,74.0,0.0945945945945946,0.0,7.0,0.0,1.0,0.1743052281000685,0.0,0.6,0.0038053,2,5,0.0,,,,,,,,,,
13,0.668222114443779,3.0,9.0,74.0,0.12162162162162163,0.0,9.0,0.0,1.0,0.1741927292876524,0.0,0.6,0.0038053,2,6,0.0,,,,,,,,,,
14,0.6356250817577044,3.0,5.0,74.0,0.06756756756756757,0.0,5.0,0.0,1.0,0.17546169093521063,0.0,0.6,0.0038053,2,7,0.0,,,,,,,,,,
14,,,,,,,,,,,,,,2,,1.0,0.6160076283075439,0.6469883466825928,0.6160076283075439,0.6470810274669032,0.6252326823826676,0.6437765449952094,0.00922505407512375,0.6258346218798614,0.6436068585717099,0.009826993572317533
15,0.6180462315678596,3.0,3.0,74.0,0.04054054054054054,0.0,3.0,0.0,1.0,0.1758965342496824,0.0,0.6,0.0038053,3,1,0.0,,,,,,,,,,
16,0.6218565925955772,3.0,6.0,74.0,0.08108108108108109,0.0,6.0,0.0,1.0,0.17394183366090796,0.0,0.6,0.0038053,3,2,0.0,,,,,,,,,,
17,0.6259573921561241,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.1730303129542184,0.0,0.6,0.0038053,3,3,0.0,,,,,,,,,,
18,0.632829077541828,3.0,5.0,74.0,0.06756756756756757,0.0,5.0,0.0,1.0,0.17529705875091656,0.0,0.6,0.0038053,3,4,0.0,,,,,,,,,,
19,0.6889237115780512,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,5,0.0,,,,,,,,,,
20,0.636271168788274,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.17619382060571884,0.0,0.6,0.0038053,3,6,0.0,,,,,,,,,,
20,,,,,,,,,,,,,,3,,1.0,0.6160076283075439,0.6458045992478284,0.6160076283075439,0.6456085503008723,0.6253253899986603,0.6428792100510751,0.009317761691116422,0.6258212750765234,0.6420383016267879,0.009813646768979556
