step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,val/acc_r_only,train/acc,gap/train_minus_val,train/acc_r_only,gap_r_only/train_minus_val_r_only
1,0.815527617931366,0.0,0.6,0.0038053,,,,,,,
2,0.5782136917114258,4.0,0.6,0.0038053,,,,,,,
3,0.8706158399581909,0.0,0.6,0.0038053,,,,,,,
4,0.7528510093688965,0.0,0.6,0.0038053,,,,,,,
5,0.5929266810417175,0.0,0.6,0.0038053,,,,,,,
6,0.6717977523803711,0.0,0.6,0.0038053,,,,,,,
7,0.6602691411972046,0.0,0.6,0.0038053,,,,,,,
8,0.7359179258346558,0.0,0.6,0.0038053,,,,,,,
9,0.7273375988006592,0.0,0.6,0.0038053,,,,,,,
10,0.6540970802307129,1.0,0.6,0.0038053,,,,,,,
11,0.7336475849151611,0.0,0.6,0.0038053,,,,,,,
12,0.7627658843994141,3.0,0.6,0.0038053,,,,,,,
13,0.6719877123832703,24.0,0.6,0.0038053,,,,,,,
14,0.7555049061775208,23.0,0.6,0.0038053,,,,,,,
15,0.684499204158783,21.0,0.6,0.0038053,,,,,,,
16,0.6734129786491394,29.0,0.6,0.0038053,,,,,,,
17,0.6909275054931641,25.0,0.6,0.0038053,,,,,,,
18,0.6949291229248047,34.0,0.6,0.0038053,,,,,,,
19,0.7078077793121338,36.0,0.6,0.0038053,,,,,,,
20,0.5398834943771362,41.0,0.6,0.0038053,,,,,,,
21,0.7683699131011963,38.0,0.6,0.0038053,,,,,,,
22,0.668700635433197,34.0,0.6,0.0038053,,,,,,,
23,0.7033933401107788,36.0,0.6,0.0038053,,,,,,,
24,0.7868718504905701,28.0,0.6,0.0038053,,,,,,,
25,0.7113116383552551,19.0,0.6,0.0038053,,,,,,,
26,0.6163812875747681,2.0,0.6,0.0038053,,,,,,,
27,1.0853698253631592,0.0,0.6,0.0038053,,,,,,,
28,0.6237410306930542,21.0,0.6,0.0038053,,,,,,,
29,0.6679916977882385,27.0,0.6,0.0038053,,,,,,,
30,0.7161353826522827,23.0,0.6,0.0038053,,,,,,,
31,0.717556357383728,35.0,0.6,0.0038053,,,,,,,
32,0.7876887917518616,31.0,0.6,0.0038053,,,,,,,
33,0.6632199883460999,27.0,0.6,0.0038053,,,,,,,
34,0.7647882699966431,28.0,0.6,0.0038053,,,,,,,
35,0.7488420009613037,35.0,0.6,0.0038053,,,,,,,
36,0.6891160011291504,30.0,0.6,0.0038053,,,,,,,
37,0.6971057653427124,26.0,0.6,0.0038053,,,,,,,
38,0.7329671382904053,22.0,0.6,0.0038053,,,,,,,
39,0.706158459186554,16.0,0.6,0.0038053,,,,,,,
40,0.6483268737792969,34.0,0.6,0.0038053,,,,,,,
41,0.5891903042793274,28.0,0.6,0.0038053,,,,,,,
42,0.7128816843032837,33.0,0.6,0.0038053,,,,,,,
43,0.6483463048934937,36.0,0.6,0.0038053,,,,,,,
44,0.6833534836769104,8.0,0.6,0.0038053,,,,,,,
45,0.6522908210754395,8.0,0.6,0.0038053,,,,,,,
46,0.6993241310119629,4.0,0.6,0.0038053,,,,,,,
47,0.8078001737594604,3.0,0.6,0.0038053,,,,,,,
48,0.7962744235992432,2.0,0.6,0.0038053,,,,,,,
49,1.162945032119751,0.0,0.6,0.0038053,,,,,,,
50,0.8466477394104004,8.0,0.6,0.0038053,,,,,,,
51,0.7629679441452026,35.0,0.6,0.0038053,,,,,,,
52,0.7334082126617432,48.0,0.6,0.0038053,,,,,,,
53,0.6774190068244934,51.0,0.6,0.0038053,,,,,,,
54,0.6002047061920166,55.0,0.6,0.0038053,,,,,,,
55,0.6705125570297241,57.0,0.6,0.0038053,,,,,,,
56,0.62703937292099,59.0,0.6,0.0038053,,,,,,,
57,0.7098748087882996,51.0,0.6,0.0038053,,,,,,,
58,0.6944540739059448,55.0,0.6,0.0038053,,,,,,,
59,0.9656984210014343,57.0,0.6,0.0038053,,,,,,,
60,0.818474531173706,52.0,0.6,0.0038053,,,,,,,
61,0.6953270435333252,58.0,0.6,0.0038053,,,,,,,
62,0.6892861127853394,51.0,0.6,0.0038053,,,,,,,
63,0.7156745195388794,51.0,0.6,0.0038053,,,,,,,
64,0.7491909265518188,54.0,0.6,0.0038053,,,,,,,
65,0.7089762091636658,56.0,0.6,0.0038053,,,,,,,
66,0.7024561166763306,54.0,0.6,0.0038053,,,,,,,
67,0.688595175743103,64.0,0.6,0.0038053,,,,,,,
68,0.8035788536071777,57.0,0.6,0.0038053,,,,,,,
69,0.8991559743881226,66.0,0.6,0.0038053,,,,,,,
70,0.8333538770675659,58.0,0.6,0.0038053,,,,,,,
71,0.7369475364685059,53.0,0.6,0.0038053,,,,,,,
72,0.6254311800003052,10.0,0.6,0.0038053,,,,,,,
73,0.6317713856697083,1.0,0.6,0.0038053,,,,,,,
74,0.663891077041626,11.0,0.6,0.0038053,,,,,,,
75,0.709784984588623,64.0,0.6,0.0038053,,,,,,,
76,0.7221823334693909,64.0,0.6,0.0038053,,,,,,,
77,0.7030375003814697,40.0,0.6,0.0038053,,,,,,,
78,0.6547211408615112,60.0,0.6,0.0038053,,,,,,,
78,,,,,0.4729241877256318,1,0.4729241877256318,0.4983935742971888,0.025469386571557007,0.4983935742971888,0.025469386571557007
79,0.7572700381278992,60.0,0.6,0.0038053,,,,,,,
80,0.6866670846939087,63.0,0.6,0.0038053,,,,,,,
81,0.7279404401779175,58.0,0.6,0.0038053,,,,,,,
82,0.721016526222229,61.0,0.6,0.0038053,,,,,,,
83,0.7087494134902954,55.0,0.6,0.0038053,,,,,,,
84,0.7061161994934082,55.0,0.6,0.0038053,,,,,,,
85,0.7145630121231079,58.0,0.6,0.0038053,,,,,,,
86,0.7215492725372314,36.0,0.6,0.0038053,,,,,,,
87,0.7774591445922852,57.0,0.6,0.0038053,,,,,,,
88,0.6482311487197876,64.0,0.6,0.0038053,,,,,,,
89,0.7294533252716064,63.0,0.6,0.0038053,,,,,,,
90,0.6666996479034424,57.0,0.6,0.0038053,,,,,,,
91,0.7964450120925903,61.0,0.6,0.0038053,,,,,,,
92,0.6976593732833862,64.0,0.6,0.0038053,,,,,,,
93,0.7754713296890259,66.0,0.6,0.0038053,,,,,,,
94,0.6586317420005798,63.0,0.6,0.0038053,,,,,,,
95,0.7452813386917114,66.0,0.6,0.0038053,,,,,,,
96,0.8185397982597351,63.0,0.6,0.0038053,,,,,,,
97,0.641553521156311,64.0,0.6,0.0038053,,,,,,,
98,0.6261889934539795,63.0,0.6,0.0038053,,,,,,,
99,0.7408322095870972,64.0,0.6,0.0038053,,,,,,,
100,0.7170476913452148,64.0,0.6,0.0038053,,,,,,,
101,0.6848940849304199,66.0,0.6,0.0038053,,,,,,,
102,0.633872926235199,66.0,0.6,0.0038053,,,,,,,
103,0.599979043006897,66.0,0.6,0.0038053,,,,,,,
104,0.7549141645431519,61.0,0.6,0.0038053,,,,,,,
105,0.6429853439331055,59.0,0.6,0.0038053,,,,,,,
106,0.6803148984909058,64.0,0.6,0.0038053,,,,,,,
107,0.7576543688774109,61.0,0.6,0.0038053,,,,,,,
108,0.6373106837272644,63.0,0.6,0.0038053,,,,,,,
109,0.7187952995300293,62.0,0.6,0.0038053,,,,,,,
110,0.757524311542511,66.0,0.6,0.0038053,,,,,,,
111,0.8127235174179077,64.0,0.6,0.0038053,,,,,,,
112,0.730591893196106,67.0,0.6,0.0038053,,,,,,,
113,0.7875280380249023,67.0,0.6,0.0038053,,,,,,,
114,0.7060654163360596,65.0,0.6,0.0038053,,,,,,,
115,0.7601839900016785,59.0,0.6,0.0038053,,,,,,,
116,0.7879855036735535,67.0,0.6,0.0038053,,,,,,,
117,0.6754966974258423,64.0,0.6,0.0038053,,,,,,,
118,0.6800793409347534,67.0,0.6,0.0038053,,,,,,,
119,0.6755775213241577,64.0,0.6,0.0038053,,,,,,,
120,0.6723563075065613,67.0,0.6,0.0038053,,,,,,,
121,0.6851918697357178,67.0,0.6,0.0038053,,,,,,,
122,0.6309202313423157,67.0,0.6,0.0038053,,,,,,,
123,0.6806543469429016,67.0,0.6,0.0038053,,,,,,,
124,0.8053918480873108,59.0,0.6,0.0038053,,,,,,,
125,0.6826603412628174,65.0,0.6,0.0038053,,,,,,,
126,0.7198078632354736,67.0,0.6,0.0038053,,,,,,,
127,0.710410475730896,61.0,0.6,0.0038053,,,,,,,
128,0.6625210046768188,65.0,0.6,0.0038053,,,,,,,
129,0.632716715335846,59.0,0.6,0.0038053,,,,,,,
130,0.7710069417953491,61.0,0.6,0.0038053,,,,,,,
131,0.7191764116287231,57.0,0.6,0.0038053,,,,,,,
