step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6797688802083334,3.0,37.0,74.0,0.5,3.0,34.0,0.08108108108108109,0.918918918918919,0.17676661542692687,0.16687797928700285,0.1776391421451555,0.0,0.6732111,0.0033914772,1,1,0.0,,,,,,,,,,
2,0.6812337239583334,3.0,46.0,74.0,0.6216216216216216,4.0,42.0,0.08695652173913043,0.9130434782608695,0.1756034687445542,0.16663692525694188,0.176457425267184,0.0,0.6732111,0.0033914772,1,2,0.0,,,,,,,,,,
3,0.6820882161458334,3.0,49.0,74.0,0.6621621621621622,3.0,46.0,0.061224489795918366,0.9387755102040817,0.17534986107968895,0.170835080036749,0.17564430332161982,0.0,0.6732111,0.0033914772,1,3,0.0,,,,,,,,,,
4,0.6574300130208333,3.0,43.0,74.0,0.581081081081081,7.0,36.0,0.16279069767441862,0.8372093023255814,0.1746358785831324,0.16840617950183193,0.1758472089600519,0.0,0.6732111,0.0033914772,1,4,0.0,,,,,,,,,,
5,0.6774698893229166,3.0,13.0,74.0,0.17567567567567569,2.0,11.0,0.15384615384615385,0.8461538461538461,0.17399767282077944,0.16971025655396813,0.17477720305110875,0.0,0.6732111,0.0033914772,1,5,0.0,,,,,,,,,,
6,0.6748657226562499,3.0,24.0,74.0,0.32432432432432434,1.0,23.0,0.041666666666666664,0.9583333333333334,0.17511633734228219,0.17088866172015027,0.1753001493258532,0.0,0.6732111,0.0033914772,1,6,0.0,,,,,,,,,,
7,0.6773478190104166,3.0,31.0,74.0,0.4189189189189189,2.0,29.0,0.06451612903225806,0.9354838709677419,0.1750920051003343,0.16755607944789763,0.17561172411084713,0.0,0.6732111,0.0033914772,1,7,0.0,,,,,,,,,,
8,0.6386922200520833,3.0,39.0,74.0,0.527027027027027,3.0,36.0,0.07692307692307693,0.9230769230769231,0.1750552847495573,0.16895966282521066,0.17556325324325284,0.0,0.6732111,0.0033914772,1,8,0.0,,,,,,,,,,
9,0.6400146484375,3.0,36.0,74.0,0.4864864864864865,3.0,33.0,0.08333333333333333,0.9166666666666666,0.17601876965378513,0.1698924944007951,0.1765757037676933,0.0,0.6732111,0.0033914772,1,9,0.0,,,,,,,,,,
10,0.6017659505208334,3.0,18.0,74.0,0.24324324324324326,4.0,14.0,0.2222222222222222,0.7777777777777778,0.17383649849854277,0.16870717655803472,0.17530201905297363,0.0,0.6732111,0.0033914772,1,10,0.0,,,,,,,,,,
11,0.6102905273437499,3.0,14.0,74.0,0.1891891891891892,4.0,10.0,0.2857142857142857,0.7142857142857143,0.17363464515756602,0.17060333404431546,0.17484716960286614,0.0,0.6732111,0.0033914772,1,11,0.0,,,,,,,,,,
12,0.7156473795572917,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.17469078496599272,0.0,0.17469078496599272,0.0,0.6732111,0.0033914772,1,12,0.0,,,,,,,,,,
13,0.6279500325520833,3.0,3.0,74.0,0.04054054054054054,0.0,3.0,0.0,1.0,0.174938777037313,0.0,0.174938777037313,0.0,0.6732111,0.0033914772,1,13,0.0,,,,,,,,,,
14,0.6549173990885417,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.17493902086214494,0.0,0.17493902086214494,0.0,0.6732111,0.0033914772,1,14,0.0,,,,,,,,,,
15,0.5996144612630209,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,15,0.0,,,,,,,,,,
16,0.6204986572265625,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,16,0.0,,,,,,,,,,
17,0.609771728515625,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,17,0.0,,,,,,,,,,
18,0.6345316569010417,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,18,0.0,,,,,,,,,,
19,0.5994822184244791,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,19,0.0,,,,,,,,,,
20,0.6244761149088541,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,20,0.0,,,,,,,,,,
21,0.5600687662760416,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,21,0.0,,,,,,,,,,
22,0.5625712076822915,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,22,0.0,,,,,,,,,,
23,0.6280364990234375,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,23,0.0,,,,,,,,,,
24,0.5379257202148438,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,24,0.0,,,,,,,,,,
25,0.7603937784830728,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,25,0.0,,,,,,,,,,
26,0.685699462890625,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,26,0.0,,,,,,,,,,
27,0.5904134114583333,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,27,0.0,,,,,,,,,,
28,0.65380859375,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,28,0.0,,,,,,,,,,
29,0.6780497233072916,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,29,0.0,,,,,,,,,,
30,0.656463623046875,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,30,0.0,,,,,,,,,,
31,0.6571248372395834,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,31,0.0,,,,,,,,,,
32,0.6343892415364584,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,32,0.0,,,,,,,,,,
33,0.6350809733072915,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,33,0.0,,,,,,,,,,
34,0.6617329915364584,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,34,0.0,,,,,,,,,,
35,0.5791727701822916,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,35,0.0,,,,,,,,,,
36,0.604522705078125,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,36,0.0,,,,,,,,,,
37,0.533111572265625,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,37,0.0,,,,,,,,,,
38,0.5792541503906249,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,38,0.0,,,,,,,,,,
39,0.6134974161783854,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,39,0.0,,,,,,,,,,
40,0.541046142578125,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,40,0.0,,,,,,,,,,
41,0.5521647135416666,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,41,0.0,,,,,,,,,,
42,0.547821044921875,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,42,0.0,,,,,,,,,,
43,0.581939697265625,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,43,0.0,,,,,,,,,,
44,0.6214981079101562,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,44,0.0,,,,,,,,,,
45,0.548413594563802,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,45,0.0,,,,,,,,,,
46,0.5420354207356771,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,46,0.0,,,,,,,,,,
47,0.6119257609049479,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,47,0.0,,,,,,,,,,
48,0.5532887776692708,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,48,0.0,,,,,,,,,,
49,0.4988301595052083,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,49,0.0,,,,,,,,,,
50,0.6387685139973958,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732111,0.0033914772,1,50,0.0,,,,,,,,,,
50,,,,,,,,,,,,,,,,1,,1.0,0.6806037221178297,0.5385471359068975,0.6734502905580779,0.5372344545944773,0.7093613038597515,0.5439334317049258,0.02875758174192178,0.7110394410438762,0.5421955487294782,0.03758915048579825
