step,train/loss,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6744277477264404,1,1,0.0,,,,,
2,0.6833219528198242,1,2,0.0,,,,,
3,0.6877474784851074,1,3,0.0,,,,,
4,0.6945177316665649,1,4,0.0,,,,,
5,0.686729371547699,1,5,0.0,,,,,
6,0.6774505376815796,1,6,0.0,,,,,
7,0.6753146648406982,1,7,0.0,,,,,
8,0.6901289820671082,1,8,0.0,,,,,
9,0.677716851234436,1,9,0.0,,,,,
10,0.6670358180999756,1,10,0.0,,,,,
11,0.6297537684440613,1,11,0.0,,,,,
12,0.6520427465438843,1,12,0.0,,,,,
13,0.6872564554214478,1,13,0.0,,,,,
14,0.623746395111084,1,14,0.0,,,,,
15,0.6521381139755249,1,15,0.0,,,,,
16,0.6111814975738525,1,16,0.0,,,,,
17,0.6313928961753845,1,17,0.0,,,,,
18,0.645799994468689,1,18,0.0,,,,,
19,0.6778774261474609,1,19,0.0,,,,,
20,0.6856955289840698,1,20,0.0,,,,,
21,0.6267125606536865,1,21,0.0,,,,,
22,0.6928921937942505,1,22,0.0,,,,,
23,0.6603588461875916,1,23,0.0,,,,,
24,0.619452953338623,1,24,0.0,,,,,
25,0.6169216632843018,1,25,0.0,,,,,
26,0.675711452960968,1,26,0.0,,,,,
27,0.7332015633583069,1,27,0.0,,,,,
28,0.6810834407806396,1,28,0.0,,,,,
29,0.5849796533584595,1,29,0.0,,,,,
30,0.6861937046051025,1,30,0.0,,,,,
31,0.535344123840332,1,31,0.0,,,,,
32,0.5492062568664551,1,32,0.0,,,,,
33,0.580430269241333,1,33,0.0,,,,,
34,0.6192225813865662,1,34,0.0,,,,,
35,0.6397565603256226,1,35,0.0,,,,,
36,0.4930063784122467,1,36,0.0,,,,,
37,0.6400555372238159,1,37,0.0,,,,,
38,0.5594463348388672,1,38,0.0,,,,,
39,0.500088632106781,1,39,0.0,,,,,
40,0.524154782295227,1,40,0.0,,,,,
41,0.8154438138008118,1,41,0.0,,,,,
42,0.5142279267311096,1,42,0.0,,,,,
43,0.6206012964248657,1,43,0.0,,,,,
44,0.5315514802932739,1,44,0.0,,,,,
45,0.6729550361633301,1,45,0.0,,,,,
46,0.49966853857040405,1,46,0.0,,,,,
47,0.6089431643486023,1,47,0.0,,,,,
48,0.6241394877433777,1,48,0.0,,,,,
49,0.5704848766326904,1,49,0.0,,,,,
50,0.514869213104248,1,50,0.0,,,,,
51,0.568105936050415,1,51,0.0,,,,,
52,0.5313117504119873,1,52,0.0,,,,,
53,0.5953099727630615,1,53,0.0,,,,,
54,0.5940321683883667,1,54,0.0,,,,,
55,0.5688146948814392,1,55,0.0,,,,,
56,0.5967152118682861,1,56,0.0,,,,,
57,0.5700602531433105,1,57,0.0,,,,,
58,0.4480598568916321,1,58,0.0,,,,,
59,0.47486236691474915,1,59,0.0,,,,,
60,0.8604179620742798,1,60,0.0,,,,,
61,0.6345122456550598,1,61,0.0,,,,,
62,0.5760927796363831,1,62,0.0,,,,,
63,0.5309662222862244,1,63,0.0,,,,,
64,0.5328952670097351,1,64,0.0,,,,,
65,0.6187535524368286,1,65,0.0,,,,,
66,0.571973979473114,1,66,0.0,,,,,
67,0.557728111743927,1,67,0.0,,,,,
68,0.5229910612106323,1,68,0.0,,,,,
69,0.4720185399055481,1,69,0.0,,,,,
70,0.6230790019035339,1,70,0.0,,,,,
71,0.5289145708084106,1,71,0.0,,,,,
72,0.7128050923347473,1,72,0.0,,,,,
73,0.6694607138633728,1,73,0.0,,,,,
74,0.45876753330230713,1,74,0.0,,,,,
75,0.5464069843292236,1,75,0.0,,,,,
76,0.539174497127533,1,76,0.0,,,,,
77,0.5338520407676697,1,77,0.0,,,,,
78,0.6033059358596802,1,78,0.0,,,,,
79,0.4873729944229126,1,79,0.0,,,,,
80,0.5477678775787354,1,80,0.0,,,,,
81,0.44848912954330444,1,81,0.0,,,,,
82,0.4579678773880005,1,82,0.0,,,,,
83,0.4250929355621338,1,83,0.0,,,,,
84,0.5574885606765747,1,84,0.0,,,,,
85,0.5053814649581909,1,85,0.0,,,,,
86,0.5714039206504822,1,86,0.0,,,,,
87,0.4013805389404297,1,87,0.0,,,,,
88,0.5752306580543518,1,88,0.0,,,,,
89,0.6128838062286377,1,89,0.0,,,,,
90,0.41014084219932556,1,90,0.0,,,,,
91,0.6753067970275879,1,91,0.0,,,,,
