step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,train/acc,gap/train_minus_val
1,0.815527617931366,0.0,0.6,0.0038053,,,,
2,0.5782136917114258,4.0,0.6,0.0038053,,,,
3,0.8685515522956848,0.0,0.6,0.0038053,,,,
4,0.748493492603302,0.0,0.6,0.0038053,,,,
5,0.6193341612815857,0.0,0.6,0.0038053,,,,
6,0.656550407409668,0.0,0.6,0.0038053,,,,
7,0.6627336144447327,0.0,0.6,0.0038053,,,,
8,0.7359613180160522,0.0,0.6,0.0038053,,,,
9,0.715884268283844,0.0,0.6,0.0038053,,,,
10,0.651261568069458,1.0,0.6,0.0038053,,,,
11,0.739174485206604,3.0,0.6,0.0038053,,,,
12,0.7527943253517151,4.0,0.6,0.0038053,,,,
13,0.6730274558067322,11.0,0.6,0.0038053,,,,
14,0.7535460591316223,17.0,0.6,0.0038053,,,,
15,0.6695414781570435,7.0,0.6,0.0038053,,,,
16,0.6733130812644958,13.0,0.6,0.0038053,,,,
17,0.6967726349830627,15.0,0.6,0.0038053,,,,
18,0.6950201988220215,14.0,0.6,0.0038053,,,,
19,0.7050814032554626,10.0,0.6,0.0038053,,,,
20,0.5964062213897705,5.0,0.6,0.0038053,,,,
21,0.7301886081695557,18.0,0.6,0.0038053,,,,
22,0.672425389289856,4.0,0.6,0.0038053,,,,
23,0.7093714475631714,14.0,0.6,0.0038053,,,,
24,0.7674880027770996,11.0,0.6,0.0038053,,,,
25,0.7373661398887634,6.0,0.6,0.0038053,,,,
26,0.7307398915290833,0.0,0.6,0.0038053,,,,
27,0.6773427724838257,0.0,0.6,0.0038053,,,,
28,0.6630856990814209,0.0,0.6,0.0038053,,,,
29,0.6963915824890137,0.0,0.6,0.0038053,,,,
30,0.689944863319397,0.0,0.6,0.0038053,,,,
31,0.7645195722579956,0.0,0.6,0.0038053,,,,
32,0.6336771249771118,0.0,0.6,0.0038053,,,,
33,0.6672645211219788,0.0,0.6,0.0038053,,,,
34,0.7657074928283691,0.0,0.6,0.0038053,,,,
35,0.7660741806030273,0.0,0.6,0.0038053,,,,
36,0.6460117697715759,0.0,0.6,0.0038053,,,,
37,0.6796873211860657,0.0,0.6,0.0038053,,,,
38,0.6198114156723022,0.0,0.6,0.0038053,,,,
39,0.7248418927192688,0.0,0.6,0.0038053,,,,
40,0.734114408493042,0.0,0.6,0.0038053,,,,
41,0.5026336908340454,0.0,0.6,0.0038053,,,,
42,0.6700762510299683,0.0,0.6,0.0038053,,,,
43,0.6836857199668884,0.0,0.6,0.0038053,,,,
44,0.6421352624893188,0.0,0.6,0.0038053,,,,
45,0.6684166789054871,0.0,0.6,0.0038053,,,,
46,0.6785515546798706,0.0,0.6,0.0038053,,,,
47,0.6874227523803711,0.0,0.6,0.0038053,,,,
48,0.6337456703186035,0.0,0.6,0.0038053,,,,
49,0.6546041369438171,0.0,0.6,0.0038053,,,,
50,0.7247717380523682,0.0,0.6,0.0038053,,,,
51,0.5380986332893372,0.0,0.6,0.0038053,,,,
52,0.7081810235977173,0.0,0.6,0.0038053,,,,
53,0.7219711542129517,0.0,0.6,0.0038053,,,,
54,0.5751780271530151,0.0,0.6,0.0038053,,,,
55,0.631932258605957,0.0,0.6,0.0038053,,,,
56,0.5060262680053711,0.0,0.6,0.0038053,,,,
57,0.6331191658973694,0.0,0.6,0.0038053,,,,
58,0.6744935512542725,0.0,0.6,0.0038053,,,,
59,0.7809960246086121,0.0,0.6,0.0038053,,,,
60,0.6672972440719604,0.0,0.6,0.0038053,,,,
61,0.5971575379371643,0.0,0.6,0.0038053,,,,
62,0.49432238936424255,0.0,0.6,0.0038053,,,,
63,0.516863226890564,0.0,0.6,0.0038053,,,,
64,0.6418842077255249,0.0,0.6,0.0038053,,,,
65,0.6697004437446594,0.0,0.6,0.0038053,,,,
66,0.5350728034973145,0.0,0.6,0.0038053,,,,
67,0.7711089849472046,0.0,0.6,0.0038053,,,,
68,0.7092515230178833,0.0,0.6,0.0038053,,,,
69,0.7981568574905396,0.0,0.6,0.0038053,,,,
70,0.7264245748519897,0.0,0.6,0.0038053,,,,
71,0.7984848022460938,0.0,0.6,0.0038053,,,,
72,0.5419464707374573,0.0,0.6,0.0038053,,,,
73,0.6673210859298706,0.0,0.6,0.0038053,,,,
74,0.6945066452026367,0.0,0.6,0.0038053,,,,
75,0.7442263960838318,0.0,0.6,0.0038053,,,,
76,0.5861488580703735,0.0,0.6,0.0038053,,,,
77,0.5155393481254578,0.0,0.6,0.0038053,,,,
78,0.7501736879348755,0.0,0.6,0.0038053,,,,
78,,,,,0.6462093862815884,1,0.7401606425702811,0.09395125628869272
