step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6879069010416666,3.0,0.0,0.0,1,1,0.0,,,,,
2,0.6935221354166666,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.6708984375,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.6718343098958334,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.6478678385416666,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.6534423828125,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.6636149088541666,3.0,0.0,0.0,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.660405092607104,0.6260173704178731,0.6559618513493355,0.010009742110329234
8,0.6308390299479166,3.0,0.0,0.0,2,1,0.0,,,,,
9,0.6339925130208334,3.0,0.0,0.0,2,2,0.0,,,,,
10,0.6239725748697916,3.0,0.0,0.0,2,3,0.0,,,,,
11,0.6290384928385416,3.0,0.0,0.0,2,4,0.0,,,,,
12,0.62359619140625,3.0,0.0,0.0,2,5,0.0,,,,,
13,0.6550699869791666,3.0,0.0,0.0,2,6,0.0,,,,,
14,0.6993204752604166,3.0,0.0,0.0,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.6570420539601421,0.6257689145403516,0.6527916285289438,0.009761286232807698
15,0.63995361328125,3.0,0.0,0.0,3,1,0.0,,,,,
16,0.713958740234375,3.0,0.0,0.0,3,2,0.0,,,,,
17,0.6444803873697916,3.0,0.0,0.0,3,3,0.0,,,,,
18,0.6294657389322916,3.0,0.0,0.0,3,4,0.0,,,,,
19,0.6710001627604166,3.0,0.0,0.0,3,5,0.0,,,,,
20,0.5843912760416666,3.0,0.0,0.0,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.6448895226979743,0.6258785289961369,0.6418074983904201,0.009870900688593087
