step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,val/acc_r_only,train/acc,gap/train_minus_val,train/acc_r_only,gap_r_only/train_minus_val_r_only
1,0.7379840016365051,3.0,0.6,0.0038053,,,,,,,
2,0.8064712882041931,22.0,0.6,0.0038053,,,,,,,
3,0.7635742425918579,15.0,0.6,0.0038053,,,,,,,
4,0.7133315801620483,0.0,0.6,0.0038053,,,,,,,
5,0.7021434903144836,25.0,0.6,0.0038053,,,,,,,
6,0.77385014295578,13.0,0.6,0.0038053,,,,,,,
7,0.6405844688415527,10.0,0.6,0.0038053,,,,,,,
8,0.7572380304336548,15.0,0.6,0.0038053,,,,,,,
9,0.5615861415863037,18.0,0.6,0.0038053,,,,,,,
10,0.6611454486846924,22.0,0.6,0.0038053,,,,,,,
11,0.6813072562217712,0.0,0.6,0.0038053,,,,,,,
12,0.729204535484314,2.0,0.6,0.0038053,,,,,,,
13,0.7483651638031006,10.0,0.6,0.0038053,,,,,,,
14,0.6370140314102173,11.0,0.6,0.0038053,,,,,,,
15,0.650393545627594,4.0,0.6,0.0038053,,,,,,,
16,0.6669365167617798,1.0,0.6,0.0038053,,,,,,,
17,0.6417007446289062,2.0,0.6,0.0038053,,,,,,,
18,0.6732427477836609,0.0,0.6,0.0038053,,,,,,,
19,0.673679769039154,0.0,0.6,0.0038053,,,,,,,
20,0.7953439950942993,0.0,0.6,0.0038053,,,,,,,
21,0.7030032873153687,0.0,0.6,0.0038053,,,,,,,
22,0.6628971099853516,0.0,0.6,0.0038053,,,,,,,
23,0.7479609251022339,0.0,0.6,0.0038053,,,,,,,
24,0.6622178554534912,0.0,0.6,0.0038053,,,,,,,
25,0.6301229000091553,0.0,0.6,0.0038053,,,,,,,
26,0.7543549537658691,0.0,0.6,0.0038053,,,,,,,
27,0.6732211112976074,0.0,0.6,0.0038053,,,,,,,
28,0.5965583920478821,0.0,0.6,0.0038053,,,,,,,
29,0.6327250599861145,0.0,0.6,0.0038053,,,,,,,
30,0.7485162019729614,0.0,0.6,0.0038053,,,,,,,
31,0.6059176921844482,0.0,0.6,0.0038053,,,,,,,
32,0.5613002181053162,0.0,0.6,0.0038053,,,,,,,
33,0.8701959848403931,0.0,0.6,0.0038053,,,,,,,
34,0.7036077976226807,0.0,0.6,0.0038053,,,,,,,
35,0.713448166847229,0.0,0.6,0.0038053,,,,,,,
36,0.6728144884109497,0.0,0.6,0.0038053,,,,,,,
37,0.6749034523963928,0.0,0.6,0.0038053,,,,,,,
38,0.6434218883514404,0.0,0.6,0.0038053,,,,,,,
39,0.6881596446037292,0.0,0.6,0.0038053,,,,,,,
40,0.6643142700195312,0.0,0.6,0.0038053,,,,,,,
41,0.7179462909698486,0.0,0.6,0.0038053,,,,,,,
42,0.7039859890937805,0.0,0.6,0.0038053,,,,,,,
43,0.7838465571403503,0.0,0.6,0.0038053,,,,,,,
44,0.6463184356689453,0.0,0.6,0.0038053,,,,,,,
45,0.709471583366394,0.0,0.6,0.0038053,,,,,,,
46,0.691896378993988,0.0,0.6,0.0038053,,,,,,,
47,0.7517092823982239,0.0,0.6,0.0038053,,,,,,,
48,0.6592076420783997,0.0,0.6,0.0038053,,,,,,,
49,0.634400486946106,0.0,0.6,0.0038053,,,,,,,
50,0.7242273092269897,0.0,0.6,0.0038053,,,,,,,
51,0.631117045879364,0.0,0.6,0.0038053,,,,,,,
52,0.7613427639007568,0.0,0.6,0.0038053,,,,,,,
53,0.7120272517204285,0.0,0.6,0.0038053,,,,,,,
54,0.7680719494819641,0.0,0.6,0.0038053,,,,,,,
55,0.604732871055603,0.0,0.6,0.0038053,,,,,,,
56,0.5800135135650635,0.0,0.6,0.0038053,,,,,,,
57,0.7227802276611328,0.0,0.6,0.0038053,,,,,,,
58,0.6541986465454102,0.0,0.6,0.0038053,,,,,,,
59,0.5960816740989685,0.0,0.6,0.0038053,,,,,,,
60,0.736781656742096,0.0,0.6,0.0038053,,,,,,,
61,0.6686714887619019,0.0,0.6,0.0038053,,,,,,,
62,0.7532216310501099,0.0,0.6,0.0038053,,,,,,,
63,0.6285454034805298,0.0,0.6,0.0038053,,,,,,,
64,0.6253831386566162,0.0,0.6,0.0038053,,,,,,,
65,0.6204851269721985,0.0,0.6,0.0038053,,,,,,,
66,0.5944875478744507,0.0,0.6,0.0038053,,,,,,,
67,0.6747105717658997,0.0,0.6,0.0038053,,,,,,,
68,0.6384236812591553,0.0,0.6,0.0038053,,,,,,,
69,0.5760208368301392,0.0,0.6,0.0038053,,,,,,,
70,0.6708167195320129,0.0,0.6,0.0038053,,,,,,,
71,0.6271544098854065,0.0,0.6,0.0038053,,,,,,,
72,0.6739663481712341,0.0,0.6,0.0038053,,,,,,,
73,0.8341636061668396,0.0,0.6,0.0038053,,,,,,,
74,0.6968932151794434,0.0,0.6,0.0038053,,,,,,,
75,0.5647149085998535,0.0,0.6,0.0038053,,,,,,,
76,0.6599103212356567,0.0,0.6,0.0038053,,,,,,,
77,0.503558874130249,0.0,0.6,0.0038053,,,,,,,
78,0.4566747844219208,0.0,0.6,0.0038053,,,,,,,
78,,,,,0.6534296028880866,1,0.6462093862815884,0.7481927710843373,0.09476316819625075,0.7461847389558233,0.09997535267423485
79,0.6284798383712769,0.0,0.6,0.0038053,,,,,,,
80,0.42737147212028503,0.0,0.6,0.0038053,,,,,,,
81,0.48437127470970154,0.0,0.6,0.0038053,,,,,,,
82,0.4452968239784241,0.0,0.6,0.0038053,,,,,,,
83,0.5201328992843628,0.0,0.6,0.0038053,,,,,,,
84,0.5308700203895569,0.0,0.6,0.0038053,,,,,,,
85,0.4701237380504608,0.0,0.6,0.0038053,,,,,,,
86,0.5358097553253174,0.0,0.6,0.0038053,,,,,,,
87,0.4330543875694275,0.0,0.6,0.0038053,,,,,,,
88,0.6585214138031006,0.0,0.6,0.0038053,,,,,,,
89,0.3555091321468353,0.0,0.6,0.0038053,,,,,,,
90,0.5081027746200562,0.0,0.6,0.0038053,,,,,,,
91,0.6657169461250305,0.0,0.6,0.0038053,,,,,,,
92,0.3603653907775879,0.0,0.6,0.0038053,,,,,,,
93,0.3835815191268921,0.0,0.6,0.0038053,,,,,,,
94,0.6054111123085022,0.0,0.6,0.0038053,,,,,,,
95,0.6111586093902588,0.0,0.6,0.0038053,,,,,,,
96,0.351955771446228,0.0,0.6,0.0038053,,,,,,,
97,0.5195354223251343,0.0,0.6,0.0038053,,,,,,,
98,0.42139893770217896,0.0,0.6,0.0038053,,,,,,,
99,0.488720178604126,0.0,0.6,0.0038053,,,,,,,
100,0.7249743938446045,0.0,0.6,0.0038053,,,,,,,
101,0.5189419984817505,0.0,0.6,0.0038053,,,,,,,
102,0.5686440467834473,0.0,0.6,0.0038053,,,,,,,
103,0.3902699947357178,0.0,0.6,0.0038053,,,,,,,
