step,train/loss,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.7644264698028564,1,1,0.0,,,,,
2,0.6758971810340881,1,2,0.0,,,,,
3,0.8248012065887451,1,3,0.0,,,,,
4,0.756879448890686,1,4,0.0,,,,,
5,0.69365394115448,1,5,0.0,,,,,
6,0.7560087442398071,1,6,0.0,,,,,
7,0.6689785718917847,1,7,0.0,,,,,
8,0.6670550107955933,1,8,0.0,,,,,
9,0.7051283717155457,1,9,0.0,,,,,
10,0.7639731764793396,1,10,0.0,,,,,
11,0.7795256972312927,1,11,0.0,,,,,
12,0.8505518436431885,1,12,0.0,,,,,
13,0.745622992515564,1,13,0.0,,,,,
14,0.6572349667549133,1,14,0.0,,,,,
15,0.6908566355705261,1,15,0.0,,,,,
16,0.7394526600837708,1,16,0.0,,,,,
17,0.6785253286361694,1,17,0.0,,,,,
18,0.6818516254425049,1,18,0.0,,,,,
19,0.7501022815704346,1,19,0.0,,,,,
20,0.7467629909515381,1,20,0.0,,,,,
21,0.7253571152687073,1,21,0.0,,,,,
22,0.6600281000137329,1,22,0.0,,,,,
23,0.7122623920440674,1,23,0.0,,,,,
24,0.7252882719039917,1,24,0.0,,,,,
25,0.6558668613433838,1,25,0.0,,,,,
26,0.6849614381790161,1,26,0.0,,,,,
27,0.6627037525177002,1,27,0.0,,,,,
28,0.7068823575973511,1,28,0.0,,,,,
29,0.7170885801315308,1,29,0.0,,,,,
30,0.7090095281600952,1,30,0.0,,,,,
31,0.7221973538398743,1,31,0.0,,,,,
32,0.6872231364250183,1,32,0.0,,,,,
33,0.6899442672729492,1,33,0.0,,,,,
34,0.6677908897399902,1,34,0.0,,,,,
35,0.6963245868682861,1,35,0.0,,,,,
36,0.7412804961204529,1,36,0.0,,,,,
37,0.7325090169906616,1,37,0.0,,,,,
38,0.6932638883590698,1,38,0.0,,,,,
39,0.678206741809845,1,39,0.0,,,,,
40,0.7086541652679443,1,40,0.0,,,,,
41,0.7023847103118896,1,41,0.0,,,,,
42,0.6841890811920166,1,42,0.0,,,,,
43,0.697732150554657,1,43,0.0,,,,,
44,0.666854202747345,1,44,0.0,,,,,
45,0.6720899343490601,1,45,0.0,,,,,
46,0.6996501088142395,1,46,0.0,,,,,
47,0.6898742914199829,1,47,0.0,,,,,
48,0.61597740650177,1,48,0.0,,,,,
49,0.6566149592399597,1,49,0.0,,,,,
50,0.7237381935119629,1,50,0.0,,,,,
51,0.6579976081848145,1,51,0.0,,,,,
52,0.6331087350845337,1,52,0.0,,,,,
53,0.6601844429969788,1,53,0.0,,,,,
54,0.7273586988449097,1,54,0.0,,,,,
55,0.6313983201980591,1,55,0.0,,,,,
56,0.5432147979736328,1,56,0.0,,,,,
57,0.7974801063537598,1,57,0.0,,,,,
58,0.6615229845046997,1,58,0.0,,,,,
59,0.6668393611907959,1,59,0.0,,,,,
60,0.6533443927764893,1,60,0.0,,,,,
61,0.6974302530288696,1,61,0.0,,,,,
62,0.5850222706794739,1,62,0.0,,,,,
63,0.647174060344696,1,63,0.0,,,,,
64,0.629611611366272,1,64,0.0,,,,,
65,0.6276810765266418,1,65,0.0,,,,,
66,0.6347885727882385,1,66,0.0,,,,,
67,0.6699134111404419,1,67,0.0,,,,,
68,0.6471325159072876,1,68,0.0,,,,,
69,0.6299512386322021,1,69,0.0,,,,,
70,0.6858651638031006,1,70,0.0,,,,,
71,0.6344519257545471,1,71,0.0,,,,,
72,0.6641687154769897,1,72,0.0,,,,,
73,0.5282756686210632,1,73,0.0,,,,,
74,0.6206714510917664,1,74,0.0,,,,,
75,0.7274807691574097,1,75,0.0,,,,,
76,0.7237882018089294,1,76,0.0,,,,,
77,0.5371273756027222,1,77,0.0,,,,,
78,0.7169588804244995,1,78,0.0,,,,,
78,,1,,1.0,0.628158844765343,0.6553817258940803,0.6746987951807228,0.5841872894611114,0.04653995041537984
79,0.5192420482635498,2,1,0.0,,,,,
80,0.5828520059585571,2,2,0.0,,,,,
81,0.5095577239990234,2,3,0.0,,,,,
82,0.7070964574813843,2,4,0.0,,,,,
83,0.6319417357444763,2,5,0.0,,,,,
84,0.49594026803970337,2,6,0.0,,,,,
85,0.4519475996494293,2,7,0.0,,,,,
86,0.5119968056678772,2,8,0.0,,,,,
87,0.6192484498023987,2,9,0.0,,,,,
88,0.8294015526771545,2,10,0.0,,,,,
89,0.591354250907898,2,11,0.0,,,,,
90,0.6083281636238098,2,12,0.0,,,,,
91,0.7218054533004761,2,13,0.0,,,,,
92,0.6072794198989868,2,14,0.0,,,,,
93,0.8193546533584595,2,15,0.0,,,,,
94,0.77103590965271,2,16,0.0,,,,,
95,0.8103110790252686,2,17,0.0,,,,,
96,0.8979334235191345,2,18,0.0,,,,,
97,0.6567023992538452,2,19,0.0,,,,,
98,0.7135623693466187,2,20,0.0,,,,,
99,0.671909511089325,2,21,0.0,,,,,
100,0.6437124013900757,2,22,0.0,,,,,
101,0.6787970662117004,2,23,0.0,,,,,
102,0.6725218892097473,2,24,0.0,,,,,
103,0.8213030695915222,2,25,0.0,,,,,
104,0.7303355932235718,2,26,0.0,,,,,
105,0.7820629477500916,2,27,0.0,,,,,
106,0.6193143129348755,2,28,0.0,,,,,
107,0.6216964721679688,2,29,0.0,,,,,
108,0.7083244323730469,2,30,0.0,,,,,
109,0.6822821497917175,2,31,0.0,,,,,
110,0.6185882091522217,2,32,0.0,,,,,
111,0.6468437910079956,2,33,0.0,,,,,
112,0.5600860118865967,2,34,0.0,,,,,
113,0.6251442432403564,2,35,0.0,,,,,
114,0.5935279726982117,2,36,0.0,,,,,
115,0.5908264517784119,2,37,0.0,,,,,
116,0.586854875087738,2,38,0.0,,,,,
117,0.4754316210746765,2,39,0.0,,,,,
118,0.6830337643623352,2,40,0.0,,,,,
119,0.6761559247970581,2,41,0.0,,,,,
120,0.665799617767334,2,42,0.0,,,,,
121,0.617499828338623,2,43,0.0,,,,,
122,0.47713351249694824,2,44,0.0,,,,,
123,0.4639015793800354,2,45,0.0,,,,,
124,0.4770628809928894,2,46,0.0,,,,,
125,0.6635717153549194,2,47,0.0,,,,,
126,0.6358444690704346,2,48,0.0,,,,,
127,0.5425145626068115,2,49,0.0,,,,,
128,0.6149520874023438,2,50,0.0,,,,,
129,0.5527001619338989,2,51,0.0,,,,,
130,0.536818265914917,2,52,0.0,,,,,
131,0.5018213987350464,2,53,0.0,,,,,
132,0.4677661061286926,2,54,0.0,,,,,
133,0.4666333496570587,2,55,0.0,,,,,
134,0.6145163774490356,2,56,0.0,,,,,
135,0.6323060989379883,2,57,0.0,,,,,
136,0.6581227779388428,2,58,0.0,,,,,
137,0.36882704496383667,2,59,0.0,,,,,
138,0.77947998046875,2,60,0.0,,,,,
139,0.6957632303237915,2,61,0.0,,,,,
140,0.44440311193466187,2,62,0.0,,,,,
141,0.4798170030117035,2,63,0.0,,,,,
142,0.5627888441085815,2,64,0.0,,,,,
143,0.5441638827323914,2,65,0.0,,,,,
144,0.5062786340713501,2,66,0.0,,,,,
145,0.6955477595329285,2,67,0.0,,,,,
146,0.4441831707954407,2,68,0.0,,,,,
147,0.4513896107673645,2,69,0.0,,,,,
148,0.6267499923706055,2,70,0.0,,,,,
149,0.501142144203186,2,71,0.0,,,,,
150,0.6089444756507874,2,72,0.0,,,,,
151,0.534037709236145,2,73,0.0,,,,,
152,0.5930266380310059,2,74,0.0,,,,,
153,0.5061382055282593,2,75,0.0,,,,,
154,0.5851753950119019,2,76,0.0,,,,,
155,0.44873881340026855,2,77,0.0,,,,,
156,0.7073233127593994,2,78,0.0,,,,,
156,,2,,1.0,0.6498194945848376,0.62515147195922,0.8377510040160643,0.3813603449708376,0.18793150943122672
157,0.4225861728191376,3,1,0.0,,,,,
158,0.3006840646266937,3,2,0.0,,,,,
159,0.4299672245979309,3,3,0.0,,,,,
160,0.2513754963874817,3,4,0.0,,,,,
161,0.5897740125656128,3,5,0.0,,,,,
162,0.4967033267021179,3,6,0.0,,,,,
163,0.1858757585287094,3,7,0.0,,,,,
164,0.5596849918365479,3,8,0.0,,,,,
165,0.31811630725860596,3,9,0.0,,,,,
166,0.6556973457336426,3,10,0.0,,,,,
167,0.4838625192642212,3,11,0.0,,,,,
168,0.3838239908218384,3,12,0.0,,,,,
169,0.4058864712715149,3,13,0.0,,,,,
170,0.6529154181480408,3,14,0.0,,,,,
171,0.415554940700531,3,15,0.0,,,,,
172,0.27326932549476624,3,16,0.0,,,,,
173,0.3195853531360626,3,17,0.0,,,,,
174,0.36750346422195435,3,18,0.0,,,,,
175,0.3934391736984253,3,19,0.0,,,,,
176,0.47276604175567627,3,20,0.0,,,,,
177,0.37659400701522827,3,21,0.0,,,,,
178,0.4023122787475586,3,22,0.0,,,,,
179,0.33888858556747437,3,23,0.0,,,,,
180,0.3872445821762085,3,24,0.0,,,,,
181,0.3767935633659363,3,25,0.0,,,,,
182,0.23722997307777405,3,26,0.0,,,,,
183,0.3109925389289856,3,27,0.0,,,,,
184,0.5019985437393188,3,28,0.0,,,,,
185,0.3936379849910736,3,29,0.0,,,,,
186,0.47092729806900024,3,30,0.0,,,,,
187,0.4703488051891327,3,31,0.0,,,,,
188,0.3893549144268036,3,32,0.0,,,,,
189,0.25331729650497437,3,33,0.0,,,,,
190,0.3981179893016815,3,34,0.0,,,,,
191,0.3414061665534973,3,35,0.0,,,,,
192,0.38123199343681335,3,36,0.0,,,,,
193,0.2903270721435547,3,37,0.0,,,,,
194,0.27477288246154785,3,38,0.0,,,,,
195,0.1715329885482788,3,39,0.0,,,,,
196,0.2569091320037842,3,40,0.0,,,,,
197,0.2641688883304596,3,41,0.0,,,,,
198,0.5323952436447144,3,42,0.0,,,,,
199,0.508946418762207,3,43,0.0,,,,,
200,0.23962102830410004,3,44,0.0,,,,,
201,0.3316288888454437,3,45,0.0,,,,,
202,0.27777719497680664,3,46,0.0,,,,,
203,0.14845488965511322,3,47,0.0,,,,,
204,0.47970184683799744,3,48,0.0,,,,,
205,0.27717718482017517,3,49,0.0,,,,,
206,0.43877094984054565,3,50,0.0,,,,,
207,0.3898755609989166,3,51,0.0,,,,,
208,0.49036112427711487,3,52,0.0,,,,,
209,0.453316330909729,3,53,0.0,,,,,
210,0.3834426999092102,3,54,0.0,,,,,
211,0.47184622287750244,3,55,0.0,,,,,
212,0.13181143999099731,3,56,0.0,,,,,
213,0.6205382347106934,3,57,0.0,,,,,
214,0.1570219099521637,3,58,0.0,,,,,
215,0.36204057931900024,3,59,0.0,,,,,
216,0.3335540294647217,3,60,0.0,,,,,
217,0.2925092279911041,3,61,0.0,,,,,
218,0.4663672149181366,3,62,0.0,,,,,
219,0.38568806648254395,3,63,0.0,,,,,
220,0.4859274625778198,3,64,0.0,,,,,
221,0.3532446324825287,3,65,0.0,,,,,
222,0.4920822083950043,3,66,0.0,,,,,
223,0.38508063554763794,3,67,0.0,,,,,
224,0.3621314764022827,3,68,0.0,,,,,
225,0.4130518436431885,3,69,0.0,,,,,
226,0.4904129207134247,3,70,0.0,,,,,
227,0.3167467415332794,3,71,0.0,,,,,
228,0.30783963203430176,3,72,0.0,,,,,
229,0.4647245407104492,3,73,0.0,,,,,
230,0.26859250664711,3,74,0.0,,,,,
231,0.20953327417373657,3,75,0.0,,,,,
232,0.26275384426116943,3,76,0.0,,,,,
233,0.43696892261505127,3,77,0.0,,,,,
234,0.1801307052373886,3,78,0.0,,,,,
234,,3,,1.0,0.6173285198555957,0.8130045996771919,0.9421686746987952,0.16209011066418427,0.3248401548431995
235,0.23005980253219604,4,1,0.0,,,,,
236,0.1291700303554535,4,2,0.0,,,,,
237,0.2678411602973938,4,3,0.0,,,,,
238,0.17900559306144714,4,4,0.0,,,,,
239,0.13389843702316284,4,5,0.0,,,,,
240,0.11435353755950928,4,6,0.0,,,,,
241,0.06984291970729828,4,7,0.0,,,,,
242,0.26797688007354736,4,8,0.0,,,,,
243,0.12278692424297333,4,9,0.0,,,,,
244,0.30573657155036926,4,10,0.0,,,,,
245,0.09658107161521912,4,11,0.0,,,,,
246,0.19922006130218506,4,12,0.0,,,,,
247,0.20695650577545166,4,13,0.0,,,,,
248,0.2244400531053543,4,14,0.0,,,,,
249,0.258211612701416,4,15,0.0,,,,,
250,0.3359125852584839,4,16,0.0,,,,,
251,0.16401609778404236,4,17,0.0,,,,,
252,0.08148208260536194,4,18,0.0,,,,,
253,0.10443471372127533,4,19,0.0,,,,,
254,0.2273389995098114,4,20,0.0,,,,,
255,0.24647127091884613,4,21,0.0,,,,,
256,0.08094803988933563,4,22,0.0,,,,,
257,0.08160771429538727,4,23,0.0,,,,,
258,0.096620112657547,4,24,0.0,,,,,
259,0.0950738787651062,4,25,0.0,,,,,
260,0.1973961889743805,4,26,0.0,,,,,
261,0.14964284002780914,4,27,0.0,,,,,
262,0.11723177134990692,4,28,0.0,,,,,
263,0.20885035395622253,4,29,0.0,,,,,
264,0.1080070212483406,4,30,0.0,,,,,
265,0.30848953127861023,4,31,0.0,,,,,
266,0.27838999032974243,4,32,0.0,,,,,
267,0.38248682022094727,4,33,0.0,,,,,
268,0.06343920528888702,4,34,0.0,,,,,
269,0.025271648541092873,4,35,0.0,,,,,
270,0.169930100440979,4,36,0.0,,,,,
271,0.36043694615364075,4,37,0.0,,,,,
272,0.5974655747413635,4,38,0.0,,,,,
273,0.2893039882183075,4,39,0.0,,,,,
274,0.33895522356033325,4,40,0.0,,,,,
275,0.07017999142408371,4,41,0.0,,,,,
276,0.3353498578071594,4,42,0.0,,,,,
277,0.298728346824646,4,43,0.0,,,,,
278,0.13689368963241577,4,44,0.0,,,,,
279,0.34013625979423523,4,45,0.0,,,,,
280,0.34162065386772156,4,46,0.0,,,,,
281,0.07332547008991241,4,47,0.0,,,,,
282,0.06313760578632355,4,48,0.0,,,,,
283,0.05063442513346672,4,49,0.0,,,,,
284,0.22434395551681519,4,50,0.0,,,,,
285,0.09073042869567871,4,51,0.0,,,,,
286,0.0794914960861206,4,52,0.0,,,,,
287,0.27846866846084595,4,53,0.0,,,,,
288,0.07385117560625076,4,54,0.0,,,,,
289,0.31273162364959717,4,55,0.0,,,,,
290,0.07480894774198532,4,56,0.0,,,,,
291,0.12172426283359528,4,57,0.0,,,,,
292,0.19336509704589844,4,58,0.0,,,,,
293,0.2124888300895691,4,59,0.0,,,,,
294,0.1775529533624649,4,60,0.0,,,,,
295,0.12517496943473816,4,61,0.0,,,,,
296,0.13393038511276245,4,62,0.0,,,,,
297,0.43053629994392395,4,63,0.0,,,,,
298,0.18576747179031372,4,64,0.0,,,,,
299,0.18564429879188538,4,65,0.0,,,,,
300,0.33156728744506836,4,66,0.0,,,,,
301,0.3199428915977478,4,67,0.0,,,,,
302,0.20334386825561523,4,68,0.0,,,,,
303,0.2070108950138092,4,69,0.0,,,,,
304,0.08225883543491364,4,70,0.0,,,,,
305,0.10960961878299713,4,71,0.0,,,,,
306,0.08320048451423645,4,72,0.0,,,,,
307,0.19043579697608948,4,73,0.0,,,,,
308,0.2371613085269928,4,74,0.0,,,,,
309,0.038826800882816315,4,75,0.0,,,,,
310,0.15610256791114807,4,76,0.0,,,,,
311,0.05669521912932396,4,77,0.0,,,,,
312,0.1888033002614975,4,78,0.0,,,,,
312,,4,,1.0,0.6245487364620939,1.1304601828257244,0.9835341365461847,0.06339075922583923,0.35898540008409086
313,0.0514872670173645,5,1,0.0,,,,,
314,0.17888852953910828,5,2,0.0,,,,,
315,0.09175053238868713,5,3,0.0,,,,,
316,0.029767733067274094,5,4,0.0,,,,,
317,0.025626592338085175,5,5,0.0,,,,,
318,0.0570441335439682,5,6,0.0,,,,,
319,0.2549748420715332,5,7,0.0,,,,,
320,0.08383338153362274,5,8,0.0,,,,,
321,0.05798725411295891,5,9,0.0,,,,,
322,0.030573321506381035,5,10,0.0,,,,,
323,0.009492579847574234,5,11,0.0,,,,,
324,0.19548319280147552,5,12,0.0,,,,,
325,0.1341477930545807,5,13,0.0,,,,,
326,0.014266608282923698,5,14,0.0,,,,,
327,0.05340215563774109,5,15,0.0,,,,,
328,0.19460874795913696,5,16,0.0,,,,,
329,0.0998242124915123,5,17,0.0,,,,,
330,0.13915586471557617,5,18,0.0,,,,,
331,0.14981797337532043,5,19,0.0,,,,,
332,0.3219333291053772,5,20,0.0,,,,,
333,0.05177689716219902,5,21,0.0,,,,,
334,0.01569417305290699,5,22,0.0,,,,,
335,0.12142613530158997,5,23,0.0,,,,,
336,0.018056128174066544,5,24,0.0,,,,,
337,0.02409548871219158,5,25,0.0,,,,,
338,0.1676076203584671,5,26,0.0,,,,,
339,0.00844636745750904,5,27,0.0,,,,,
340,0.41685551404953003,5,28,0.0,,,,,
341,0.057534441351890564,5,29,0.0,,,,,
342,0.01411124411970377,5,30,0.0,,,,,
343,0.1521378457546234,5,31,0.0,,,,,
344,0.14768709242343903,5,32,0.0,,,,,
345,0.016129523515701294,5,33,0.0,,,,,
346,0.011203793808817863,5,34,0.0,,,,,
347,0.11785311996936798,5,35,0.0,,,,,
348,0.14642199873924255,5,36,0.0,,,,,
349,0.02655487135052681,5,37,0.0,,,,,
350,0.07555877417325974,5,38,0.0,,,,,
351,0.04811641573905945,5,39,0.0,,,,,
352,0.00715560931712389,5,40,0.0,,,,,
353,0.01249411515891552,5,41,0.0,,,,,
354,0.008778982795774937,5,42,0.0,,,,,
