step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6871337890625,3.0,1.0,0.2,1,1,0.0,,,,,
2,0.6875813802083334,3.0,1.0,0.2,1,2,0.0,,,,,
3,0.6653645833333334,3.0,1.0,0.2,1,3,0.0,,,,,
4,0.6731974283854166,3.0,1.0,0.2,1,4,0.0,,,,,
5,0.6217041015625,3.0,1.0,0.2,1,5,0.0,,,,,
6,0.6465555826822916,3.0,1.0,0.2,1,6,0.0,,,,,
7,0.710540771484375,3.0,1.0,0.2,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6547119454286531,0.6258297284964198,0.6489686293148781,0.00982210018887597
8,0.604461669921875,3.0,1.0,0.2,2,1,0.0,,,,,
9,0.740447998046875,3.0,1.0,0.2,2,2,0.0,,,,,
10,0.6364644368489584,3.0,1.0,0.2,2,3,0.0,,,,,
11,0.5841267903645834,3.0,1.0,0.2,2,4,0.0,,,,,
12,0.6646830240885416,3.0,1.0,0.2,2,5,0.0,,,,,
13,0.6862080891927084,3.0,1.0,0.2,2,6,0.0,,,,,
14,0.61529541015625,3.0,1.0,0.2,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6184586086997007,0.6388477092346853,0.6290708416854189,0.6349678166907534,0.010612232985718228
15,0.6561482747395834,3.0,1.0,0.2,3,1,0.0,,,,,
16,0.5959370930989584,3.0,1.0,0.2,3,2,0.0,,,,,
17,0.6175333658854166,3.0,1.0,0.2,3,3,0.0,,,,,
18,0.61431884765625,3.0,1.0,0.2,3,4,0.0,,,,,
19,0.630096435546875,3.0,1.0,0.2,3,5,0.0,,,,,
20,0.5905659993489584,3.0,1.0,0.2,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6217265825559098,0.6180897688146268,0.631907897403536,0.6143426567450793,0.010181314847626188
