step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6925048828125,3.0,39.0,74.0,0.527027027027027,7.0,32.0,0.1794871794871795,0.8205128205128205,0.2002788302382896,0.18697471990188944,0.20318910437437718,0.0,0.6,0.0033914772,1,1,0.0,,,,,,,,,,
2,0.6929524739583331,3.0,53.0,74.0,0.7162162162162162,4.0,49.0,0.07547169811320754,0.9245283018867925,0.19970600403818986,0.19467779343636404,0.20011647020976753,0.0,0.6,0.0033914772,1,2,0.0,,,,,,,,,,
3,0.6981608072916666,3.0,48.0,74.0,0.6486486486486487,5.0,43.0,0.10416666666666667,0.8958333333333334,0.2001861485810421,0.1941789450242275,0.20088466062253219,0.0,0.6,0.0033914772,1,3,0.0,,,,,,,,,,
4,0.6855061848958334,3.0,46.0,74.0,0.6216216216216216,9.0,37.0,0.1956521739130435,0.8043478260869565,0.1989868483670291,0.1940421643753264,0.20018960933798377,0.0,0.6,0.0033914772,1,4,0.0,,,,,,,,,,
5,0.6824137369791666,3.0,47.0,74.0,0.6351351351351351,5.0,42.0,0.10638297872340426,0.8936170212765957,0.19996441066458584,0.19372178920831468,0.20070757988557045,0.0,0.6,0.0033914772,1,5,0.0,,,,,,,,,,
6,0.6472167968749999,3.0,25.0,74.0,0.33783783783783783,3.0,22.0,0.12,0.88,0.19916933367740042,0.19363234303923313,0.1999243778553323,0.0,0.6,0.0033914772,1,6,0.0,,,,,,,,,,
7,0.6251017252604167,3.0,3.0,74.0,0.04054054054054054,0.0,3.0,0.0,1.0,0.1991537406141813,0.0,0.1991537406141813,0.0,0.6,0.0033914772,1,7,0.0,,,,,,,,,,
8,0.6268819173177083,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,8,0.0,,,,,,,,,,
9,0.7075042724609375,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,9,0.0,,,,,,,,,,
10,0.6769612630208333,3.0,9.0,74.0,0.12162162162162163,1.0,8.0,0.1111111111111111,0.8888888888888888,0.19942049833871936,0.1948969587035858,0.19998594079311105,0.0,0.6,0.0033914772,1,10,0.0,,,,,,,,,,
11,0.6582438151041666,3.0,20.0,74.0,0.2702702702702703,1.0,19.0,0.05,0.95,0.20041808068346909,0.1957180386819901,0.20066545131512586,0.0,0.6,0.0033914772,1,11,0.0,,,,,,,,,,
