step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6879069010416666,3.0,1.0,0.6,1,1,0.0,,,,,
2,0.6935221354166666,3.0,1.0,0.6,1,2,0.0,,,,,
3,0.6667887369791666,3.0,1.0,0.6,1,3,0.0,,,,,
4,0.6570231119791666,3.0,1.0,0.6,1,4,0.0,,,,,
5,0.6165364583333334,3.0,1.0,0.6,1,5,0.0,,,,,
6,0.6506144205729166,3.0,1.0,0.6,1,6,0.0,,,,,
7,0.6959737141927084,3.0,1.0,0.6,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6769025959875323,0.6260173704178731,0.6675618142137657,0.010009742110329234
8,0.635009765625,3.0,1.0,0.6,2,1,0.0,,,,,
9,0.630615234375,3.0,1.0,0.6,2,2,0.0,,,,,
10,0.6229248046875,3.0,1.0,0.6,2,3,0.0,,,,,
11,0.62384033203125,3.0,1.0,0.6,2,4,0.0,,,,,
12,0.62799072265625,3.0,1.0,0.6,2,5,0.0,,,,,
13,0.6476847330729166,3.0,1.0,0.6,2,6,0.0,,,,,
14,0.67474365234375,3.0,1.0,0.6,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.6477443425651043,0.6257689145403516,0.6419030742668451,0.009761286232807698
15,0.63568115234375,3.0,1.0,0.6,3,1,0.0,,,,,
16,0.6853841145833334,3.0,1.0,0.6,3,2,0.0,,,,,
17,0.6227925618489584,3.0,1.0,0.6,3,3,0.0,,,,,
18,0.6071268717447916,3.0,1.0,0.6,3,4,0.0,,,,,
19,0.6356302897135416,3.0,1.0,0.6,3,5,0.0,,,,,
20,0.5769551595052084,3.0,1.0,0.6,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.6165474479648,0.626284373151981,0.6142562820018066,0.010276744844437191
