step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,train/acc,gap/train_minus_val
1,0.7379840016365051,3.0,0.6,0.0038053,,,,
2,0.8064712882041931,22.0,0.6,0.0038053,,,,
3,0.763766348361969,15.0,0.6,0.0038053,,,,
4,0.7133713960647583,0.0,0.6,0.0038053,,,,
5,0.7025333642959595,25.0,0.6,0.0038053,,,,
6,0.7778295278549194,13.0,0.6,0.0038053,,,,
7,0.641899585723877,14.0,0.6,0.0038053,,,,
8,0.7609918117523193,15.0,0.6,0.0038053,,,,
9,0.5587434768676758,23.0,0.6,0.0038053,,,,
10,0.6654943227767944,24.0,0.6,0.0038053,,,,
11,0.6889549493789673,0.0,0.6,0.0038053,,,,
12,0.7282129526138306,4.0,0.6,0.0038053,,,,
13,0.7482007741928101,22.0,0.6,0.0038053,,,,
14,0.6448558568954468,26.0,0.6,0.0038053,,,,
15,0.6444133520126343,14.0,0.6,0.0038053,,,,
16,0.6763304471969604,6.0,0.6,0.0038053,,,,
17,0.6256794333457947,16.0,0.6,0.0038053,,,,
18,0.6865812540054321,0.0,0.6,0.0038053,,,,
19,0.6771621704101562,0.0,0.6,0.0038053,,,,
20,0.8198118209838867,2.0,0.6,0.0038053,,,,
21,0.7095433473587036,0.0,0.6,0.0038053,,,,
22,0.6640137434005737,0.0,0.6,0.0038053,,,,
23,0.768943727016449,0.0,0.6,0.0038053,,,,
24,0.6610851883888245,0.0,0.6,0.0038053,,,,
25,0.5995334386825562,0.0,0.6,0.0038053,,,,
26,0.7294678688049316,0.0,0.6,0.0038053,,,,
27,0.694815993309021,0.0,0.6,0.0038053,,,,
28,0.6168038845062256,0.0,0.6,0.0038053,,,,
29,0.6443068981170654,0.0,0.6,0.0038053,,,,
30,0.7115813493728638,0.0,0.6,0.0038053,,,,
31,0.6509255170822144,0.0,0.6,0.0038053,,,,
32,0.6110403537750244,0.0,0.6,0.0038053,,,,
33,0.7980883717536926,0.0,0.6,0.0038053,,,,
34,0.6919407844543457,0.0,0.6,0.0038053,,,,
35,0.6929098963737488,0.0,0.6,0.0038053,,,,
36,0.6970478296279907,0.0,0.6,0.0038053,,,,
37,0.7109541893005371,0.0,0.6,0.0038053,,,,
38,0.6230109333992004,0.0,0.6,0.0038053,,,,
39,0.7027790546417236,0.0,0.6,0.0038053,,,,
40,0.6871001720428467,0.0,0.6,0.0038053,,,,
41,0.6926203966140747,0.0,0.6,0.0038053,,,,
42,0.6712063550949097,0.0,0.6,0.0038053,,,,
43,0.768610954284668,0.0,0.6,0.0038053,,,,
44,0.6540108919143677,0.0,0.6,0.0038053,,,,
45,0.6649801731109619,0.0,0.6,0.0038053,,,,
46,0.730301022529602,0.0,0.6,0.0038053,,,,
47,0.7450897693634033,0.0,0.6,0.0038053,,,,
48,0.6478360295295715,0.0,0.6,0.0038053,,,,
49,0.6454838514328003,0.0,0.6,0.0038053,,,,
50,0.7408225536346436,0.0,0.6,0.0038053,,,,
51,0.6321268081665039,0.0,0.6,0.0038053,,,,
52,0.742379903793335,0.0,0.6,0.0038053,,,,
53,0.6901199817657471,0.0,0.6,0.0038053,,,,
54,0.7719811201095581,0.0,0.6,0.0038053,,,,
55,0.6269214153289795,0.0,0.6,0.0038053,,,,
56,0.6158435344696045,0.0,0.6,0.0038053,,,,
57,0.7293795347213745,0.0,0.6,0.0038053,,,,
58,0.688308835029602,0.0,0.6,0.0038053,,,,
59,0.6058342456817627,0.0,0.6,0.0038053,,,,
60,0.7710368633270264,0.0,0.6,0.0038053,,,,
61,0.7006943225860596,0.0,0.6,0.0038053,,,,
62,0.7607996463775635,0.0,0.6,0.0038053,,,,
63,0.6226074695587158,0.0,0.6,0.0038053,,,,
64,0.6797337532043457,0.0,0.6,0.0038053,,,,
65,0.631493330001831,0.0,0.6,0.0038053,,,,
66,0.6641522645950317,0.0,0.6,0.0038053,,,,
67,0.6816064715385437,0.0,0.6,0.0038053,,,,
68,0.6975259184837341,0.0,0.6,0.0038053,,,,
69,0.604435384273529,0.0,0.6,0.0038053,,,,
70,0.6983988285064697,0.0,0.6,0.0038053,,,,
71,0.622982382774353,0.0,0.6,0.0038053,,,,
72,0.6954615116119385,0.0,0.6,0.0038053,,,,
73,0.7070515155792236,0.0,0.6,0.0038053,,,,
74,0.690102219581604,0.0,0.6,0.0038053,,,,
75,0.5843422412872314,0.0,0.6,0.0038053,,,,
76,0.6457086801528931,0.0,0.6,0.0038053,,,,
77,0.5563404560089111,0.0,0.6,0.0038053,,,,
78,0.47479692101478577,0.0,0.6,0.0038053,,,,
78,,,,,0.6173285198555957,1,0.7060240963855422,0.08869557652994653
79,0.5922719240188599,0.0,0.6,0.0038053,,,,
80,0.5822455286979675,0.0,0.6,0.0038053,,,,
81,0.559719443321228,0.0,0.6,0.0038053,,,,
82,0.6502727270126343,0.0,0.6,0.0038053,,,,
83,0.6572482585906982,0.0,0.6,0.0038053,,,,
84,0.6294715404510498,0.0,0.6,0.0038053,,,,
85,0.6962729692459106,0.0,0.6,0.0038053,,,,
86,0.5158806443214417,0.0,0.6,0.0038053,,,,
87,0.6121224164962769,0.0,0.6,0.0038053,,,,
88,0.5972496271133423,0.0,0.6,0.0038053,,,,
89,0.5994142293930054,0.0,0.6,0.0038053,,,,
90,0.6922853589057922,0.0,0.6,0.0038053,,,,
91,0.5680216550827026,0.0,0.6,0.0038053,,,,
92,0.636492908000946,0.0,0.6,0.0038053,,,,
93,0.491745263338089,0.0,0.6,0.0038053,,,,
94,0.5162583589553833,0.0,0.6,0.0038053,,,,
95,0.525600790977478,0.0,0.6,0.0038053,,,,
96,0.5714213848114014,0.0,0.6,0.0038053,,,,
97,0.4575498104095459,0.0,0.6,0.0038053,,,,
98,0.642536997795105,0.0,0.6,0.0038053,,,,
99,0.5417323708534241,0.0,0.6,0.0038053,,,,
100,0.7625220417976379,0.0,0.6,0.0038053,,,,
101,0.5227800607681274,0.0,0.6,0.0038053,,,,
102,0.5645332932472229,0.0,0.6,0.0038053,,,,
103,0.6345415115356445,0.0,0.6,0.0038053,,,,
104,0.541452169418335,0.0,0.6,0.0038053,,,,
105,0.4613102674484253,0.0,0.6,0.0038053,,,,
106,0.42705047130584717,0.0,0.6,0.0038053,,,,
107,0.6156526207923889,0.0,0.6,0.0038053,,,,
108,0.8582296371459961,0.0,0.6,0.0038053,,,,
109,0.5380414128303528,0.0,0.6,0.0038053,,,,
110,0.6089403033256531,0.0,0.6,0.0038053,,,,
111,0.4162081480026245,0.0,0.6,0.0038053,,,,
112,0.41402655839920044,0.0,0.6,0.0038053,,,,
113,0.5503774285316467,0.0,0.6,0.0038053,,,,
114,0.5823954343795776,0.0,0.6,0.0038053,,,,
115,0.5997496247291565,0.0,0.6,0.0038053,,,,
116,0.9795185327529907,0.0,0.6,0.0038053,,,,
