step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6939697265625,3.0,0.0,0.0,1,1,0.0,,,,,
1,,,,,1,,1.0,0.5083049732365813,0.6945285973678476,0.514512520231778,0.693728575748756,0.0062075469951966555
2,0.6999104817708334,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.7001139322916666,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.6853434244791666,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.8209330240885416,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.6992594401041666,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.6922607421875,3.0,0.0,0.0,1,7,0.0,,,,,
8,0.698486328125,3.0,0.0,0.0,1,8,0.0,,,,,
9,0.6941731770833334,3.0,0.0,0.0,1,9,0.0,,,,,
10,0.6925048828125,3.0,0.0,0.0,1,10,0.0,,,,,
10,,,,,1,,1.0,0.49169502676341875,0.6995154482480533,0.48539966553567093,0.7007143820734755,-0.00629536122774782
11,0.69580078125,3.0,0.0,0.0,2,1,0.0,,,,,
12,0.6901448567708334,3.0,0.0,0.0,2,2,0.0,,,,,
13,0.6857503255208334,3.0,0.0,0.0,2,3,0.0,,,,,
14,0.6963704427083334,3.0,0.0,0.0,2,4,0.0,,,,,
15,0.71240234375,3.0,0.0,0.0,2,5,0.0,,,,,
16,0.6932373046875,3.0,0.0,0.0,2,6,0.0,,,,,
17,0.6909993489583334,3.0,0.0,0.0,2,7,0.0,,,,,
18,0.684814453125,3.0,0.0,0.0,2,8,0.0,,,,,
19,0.6916910807291666,3.0,0.0,0.0,2,9,0.0,,,,,
20,0.6886393229166666,3.0,0.0,0.0,2,10,0.0,,,,,
20,,,,,2,,1.0,0.5083049732365813,0.7041660367570897,0.5147391758860652,0.7020766625422836,0.006434202649483911
21,0.7034912109375,3.0,0.0,0.0,3,1,0.0,,,,,
22,0.6861979166666666,3.0,0.0,0.0,3,2,0.0,,,,,
23,0.7151692708333334,3.0,0.0,0.0,3,3,0.0,,,,,
24,0.6909993489583334,3.0,0.0,0.0,3,4,0.0,,,,,
25,0.6951904296875,3.0,0.0,0.0,3,5,0.0,,,,,
26,0.69091796875,3.0,0.0,0.0,3,6,0.0,,,,,
27,0.69140625,3.0,0.0,0.0,3,7,0.0,,,,,
28,0.6895751953125,3.0,0.0,0.0,3,8,0.0,,,,,
29,0.6944986979166666,3.0,0.0,0.0,3,9,0.0,,,,,
30,0.692626953125,3.0,0.0,0.0,3,10,0.0,,,,,
30,,,,,3,,1.0,0.5083049732365813,0.6930183786978787,0.5142894246139454,0.692596253508631,0.005984451377364142
