step,train/loss,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.7051070630550385,12.0,74.0,0.16216216216216217,0.0,12.0,0.0,1.0,0.17584710741015375,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.7176806628704071,16.0,74.0,0.21621621621621623,0.0,16.0,0.0,1.0,0.17782221344412025,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6777116060256958,37.0,74.0,0.5,0.0,37.0,0.0,1.0,0.17583187754628682,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.7315011471509933,15.0,74.0,0.20270270270270271,0.0,15.0,0.0,1.0,0.17573855687473663,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.713642418384552,18.0,74.0,0.24324324324324326,0.0,18.0,0.0,1.0,0.1745048228372938,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.7089560478925705,33.0,74.0,0.44594594594594594,0.0,33.0,0.0,1.0,0.1772948600316345,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.6818857192993164,19.0,74.0,0.25675675675675674,0.0,19.0,0.0,1.0,0.1776030130608982,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
8,0.6997127085924149,23.0,74.0,0.3108108108108108,0.0,23.0,0.0,1.0,0.1753722166209095,0.0,0.6,0.0038053,1,8,0.0,,,,,,,,,,
9,0.6886156648397446,21.0,74.0,0.28378378378378377,0.0,21.0,0.0,1.0,0.17379933634135808,0.0,0.6,0.0038053,1,9,0.0,,,,,,,,,,
10,0.69963538646698,25.0,74.0,0.33783783783783783,0.0,25.0,0.0,1.0,0.17673398332556114,0.0,0.6,0.0038053,1,10,0.0,,,,,,,,,,
11,0.714859277009964,13.0,74.0,0.17567567567567569,0.0,13.0,0.0,1.0,0.1773401984920583,0.0,0.6,0.0038053,1,11,0.0,,,,,,,,,,
12,0.6537827253341675,12.0,74.0,0.16216216216216217,0.0,12.0,0.0,1.0,0.17612357970915357,0.0,0.6,0.0038053,1,12,0.0,,,,,,,,,,
13,0.6642535626888275,28.0,74.0,0.3783783783783784,0.0,28.0,0.0,1.0,0.17767039096579793,0.0,0.6,0.0038053,1,13,0.0,,,,,,,,,,
