step,epoch,step_in_epoch,probe/is_eval,sys/effective_batch_size,sys/device_batch_size,train/loss,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,diag/info_retention_ratio,diag/residual_visibility,diag/conflict_resolution_rate,train/expert_load_r,train/expert_load_R,train/load_cv,train/load_max_min_ratio,train/utilization_ratio,train/routing_entropy,train/routing_entropy_raw,train/active_experts,train/expert_purity,train/intra_expert_coherence,train/intra_expert_conflict,train/inter_expert_similarity,sys/time_per_step_ms,sys/peak_memory_mb,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,1,1,0.0,128.0,128.0,0.7014387063682079,60.0,74.0,0.8108108108108109,5.0,55.0,0.08333333333333333,0.9166666666666666,0.1503287305215357,0.14640616057497624,0.15068532778940474,0.0,0.6,0.008,0.9999999999904851,0.612457506764632,1.2329608654065487e-08,5.0,55.0,0.8333333333333334,11.0,1.0,0.41381682144973386,0.2868359630561613,2.0,0.5051925932145824,-0.0013968144364406403,0.5006984072182203,0.015928442061371804,2213.571742991917,8607.42578125,,,,,,,,,,
2,1,2,0.0,128.0,128.0,0.6220852825790644,35.0,74.0,0.47297297297297297,6.0,29.0,0.17142857142857143,0.8285714285714286,0.15071266377215103,0.14486551311347087,0.15192241908084345,0.0,0.6,0.008,0.9999999999459911,0.6334625402790072,6.516756027521134e-09,6.0,29.0,0.6571428571428571,4.833333333333333,1.0,0.6609623062903082,0.45814415906152606,2.0,0.5108807815112889,-0.00022208798448749195,0.5001110439922437,-0.002712557048720761,1644.0702939871699,8876.98583984375,,,,,,,,,,
3,1,3,0.0,128.0,128.0,0.7699350318871439,16.0,74.0,0.21621621621621623,3.0,13.0,0.1875,0.8125,0.15048135764675047,0.14600407020571204,0.1515145778254516,0.0,0.6,0.008,1.0000000000098355,0.6562818544796969,-2.489710596822601e-09,3.0,13.0,0.625,4.333333333333333,1.0,0.6962122312712454,0.48257754517701235,2.0,0.5080751119516057,-0.0011281016049906611,0.5005640508024953,0.0038834929182063917,1588.570164050907,8745.7509765625,,,,,,,,,,
4,1,4,0.0,128.0,128.0,0.6373757170513272,53.0,74.0,0.7162162162162162,0.0,53.0,0.0,1.0,0.1502261568088052,0.0,0.1502261568088052,0.0,0.6,0.008,0.9999999999124705,0.6420107833670893,5.018187055927831e-09,0.0,53.0,1.0,nan,0.5,-1.4426950249075512e-08,-9.999999889225291e-09,1.0,0.5032036473862961,7.721838096585998e-05,0.49996139080951707,nan,1722.2592589678243,9045.5986328125,,,,,,,,,,
5,1,5,0.0,128.0,128.0,0.5967219732701778,47.0,74.0,0.6351351351351351,8.0,39.0,0.1702127659574468,0.8297872340425532,0.14979649873549877,0.14402885599188625,0.1509796049393167,0.0,0.6,0.008,0.9999999999993393,0.65097678873148,1.3880583839684266e-08,8.0,39.0,0.6595744680851063,4.875,1.0,0.6581912369593182,0.4562234001676143,2.0,0.508387001498333,-0.0007131854040448265,0.5003565927020224,0.0012338525738591092,1595.2616560971364,8970.61181640625,,,,,,,,,,
6,1,6,0.0,128.0,128.0,0.6057908618822694,59.0,74.0,0.7972972972972973,3.0,56.0,0.05084745762711865,0.9491525423728814,0.1500903246385769,0.14625490636142863,0.15029579347485272,0.0,0.6,0.008,1.000000000304272,0.6429417087503128,7.623781783706236e-11,3.0,56.0,0.8983050847457628,18.666666666666668,1.0,0.28998601817930963,0.20100299090279353,2.0,0.5043165142387581,0.00010692235955502837,0.4999465388202225,0.004164306792213278,1609.803631901741,9120.59033203125,,,,,,,,,,
7,1,7,0.0,128.0,128.0,0.6234195232391357,57.0,74.0,0.7702702702702703,0.0,57.0,0.0,1.0,0.15008193266149836,0.0,0.15008193266149836,0.0,0.6,0.008,1.0000000007309455,0.6599083428960543,-3.3732395071416177e-09,0.0,57.0,1.0,nan,0.5,-1.4426950249075512e-08,-9.999999889225291e-09,1.0,0.5022589956365845,-8.950319370421617e-05,0.5000447515968521,nan,1602.3222720250487,9095.9755859375,,,,,,,,,,
8,1,8,0.0,128.0,128.0,0.6019057799130678,46.0,74.0,0.6216216216216216,5.0,41.0,0.10869565217391304,0.8913043478260869,0.14971727426029682,0.14341150354500504,0.15048627068899098,0.0,0.6,0.008,0.999999999282238,0.6698538469440303,5.830081946608308e-09,5.0,41.0,0.782608695652174,8.2,1.0,0.4959690432079336,0.34377954394459287,2.0,0.5060119714483148,0.00012159968333863244,0.4999392001583307,-0.0013950488296230203,1596.569777932018,8966.47802734375,,,,,,,,,,
9,1,9,0.0,128.0,128.0,0.6196377826854587,28.0,74.0,0.3783783783783784,1.0,27.0,0.03571428571428571,0.9642857142857143,0.1494840709000734,0.14469764313600517,0.14966134600244632,0.0,0.6,0.008,1.0000000004559995,0.6469598827970318,-5.2467257941620504e-09,1.0,27.0,0.9285714285714286,27.0,1.0,0.2222848018317892,0.15407608367103084,2.0,0.5037849522797203,-0.0008980548785378536,0.5004490274392689,0.010231092508246163,1587.2394599718973,8883.69873046875,,,,,,,,,,
10,1,10,0.0,128.0,128.0,0.634604224935174,18.0,74.0,0.24324324324324326,2.0,16.0,0.1111111111111111,0.8888888888888888,0.14989489526883995,0.14617751855199407,0.15035956735844572,0.0,0.6,0.008,1.0000000002903884,0.6665025313564875,5.663027090712902e-10,2.0,16.0,0.7777777777777778,8.0,1.0,0.5032583059217456,0.3488320758430324,2.0,0.5045111297839003,-0.0010008690511787554,0.5005004345255893,-0.006923533232553363,1582.3328800033778,8773.73388671875,,,,,,,,,,
