step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,val/acc_r_only,train/acc,gap/train_minus_val,train/acc_r_only,gap_r_only/train_minus_val_r_only
1,0.815527617931366,0.0,0.6,0.0038053,,,,,,,
2,0.5782136917114258,4.0,0.6,0.0038053,,,,,,,
3,0.8792680501937866,0.0,0.6,0.0038053,,,,,,,
4,0.7711123824119568,0.0,0.6,0.0038053,,,,,,,
5,0.5072101950645447,0.0,0.6,0.0038053,,,,,,,
6,0.7624968886375427,0.0,0.6,0.0038053,,,,,,,
7,0.6851986050605774,0.0,0.6,0.0038053,,,,,,,
8,0.6994636058807373,0.0,0.6,0.0038053,,,,,,,
9,0.914777398109436,0.0,0.6,0.0038053,,,,,,,
10,0.8646034598350525,0.0,0.6,0.0038053,,,,,,,
11,0.8247578144073486,0.0,0.6,0.0038053,,,,,,,
12,0.6816296577453613,0.0,0.6,0.0038053,,,,,,,
13,0.7003783583641052,0.0,0.6,0.0038053,,,,,,,
14,0.7675257325172424,0.0,0.6,0.0038053,,,,,,,
15,0.6792721152305603,0.0,0.6,0.0038053,,,,,,,
16,0.68951815366745,0.0,0.6,0.0038053,,,,,,,
17,0.7356827855110168,0.0,0.6,0.0038053,,,,,,,
18,0.6951940655708313,0.0,0.6,0.0038053,,,,,,,
19,0.7587252855300903,1.0,0.6,0.0038053,,,,,,,
20,0.7507566213607788,0.0,0.6,0.0038053,,,,,,,
21,0.7182385921478271,0.0,0.6,0.0038053,,,,,,,
22,0.73691725730896,13.0,0.6,0.0038053,,,,,,,
23,0.6812487840652466,0.0,0.6,0.0038053,,,,,,,
24,0.7646846771240234,3.0,0.6,0.0038053,,,,,,,
25,0.7058138847351074,6.0,0.6,0.0038053,,,,,,,
26,0.7289289236068726,2.0,0.6,0.0038053,,,,,,,
27,0.6679263710975647,3.0,0.6,0.0038053,,,,,,,
28,0.6691701412200928,2.0,0.6,0.0038053,,,,,,,
29,0.6868209838867188,4.0,0.6,0.0038053,,,,,,,
30,0.7058503031730652,0.0,0.6,0.0038053,,,,,,,
31,0.7303608655929565,0.0,0.6,0.0038053,,,,,,,
32,0.6760399341583252,0.0,0.6,0.0038053,,,,,,,
33,0.6849994659423828,0.0,0.6,0.0038053,,,,,,,
34,0.741784930229187,0.0,0.6,0.0038053,,,,,,,
35,0.751204252243042,0.0,0.6,0.0038053,,,,,,,
36,0.6948947310447693,0.0,0.6,0.0038053,,,,,,,
37,0.6665472984313965,0.0,0.6,0.0038053,,,,,,,
38,0.6518446207046509,0.0,0.6,0.0038053,,,,,,,
39,0.7045719623565674,0.0,0.6,0.0038053,,,,,,,
40,0.708074688911438,1.0,0.6,0.0038053,,,,,,,
41,0.5915584564208984,0.0,0.6,0.0038053,,,,,,,
42,0.6748710870742798,0.0,0.6,0.0038053,,,,,,,
43,0.6856759786605835,0.0,0.6,0.0038053,,,,,,,
44,0.663522481918335,0.0,0.6,0.0038053,,,,,,,
45,0.6754090785980225,0.0,0.6,0.0038053,,,,,,,
46,0.6922007203102112,0.0,0.6,0.0038053,,,,,,,
47,0.7703462243080139,0.0,0.6,0.0038053,,,,,,,
48,0.7209213972091675,0.0,0.6,0.0038053,,,,,,,
49,0.6833950281143188,0.0,0.6,0.0038053,,,,,,,
50,0.587533712387085,0.0,0.6,0.0038053,,,,,,,
51,0.7076294422149658,0.0,0.6,0.0038053,,,,,,,
52,0.6940922737121582,0.0,0.6,0.0038053,,,,,,,
53,0.7700008153915405,0.0,0.6,0.0038053,,,,,,,
54,0.7245051860809326,0.0,0.6,0.0038053,,,,,,,
55,0.7281423807144165,0.0,0.6,0.0038053,,,,,,,
56,0.6335786581039429,0.0,0.6,0.0038053,,,,,,,
57,0.6922165155410767,0.0,0.6,0.0038053,,,,,,,
58,0.6817565560340881,0.0,0.6,0.0038053,,,,,,,
59,0.7144180536270142,0.0,0.6,0.0038053,,,,,,,
60,0.672866940498352,0.0,0.6,0.0038053,,,,,,,
61,0.6423333287239075,0.0,0.6,0.0038053,,,,,,,
62,0.6157926321029663,0.0,0.6,0.0038053,,,,,,,
63,0.5531117916107178,0.0,0.6,0.0038053,,,,,,,
64,0.6665627956390381,0.0,0.6,0.0038053,,,,,,,
65,0.6582986116409302,0.0,0.6,0.0038053,,,,,,,
66,0.5560710430145264,0.0,0.6,0.0038053,,,,,,,
67,0.698018491268158,0.0,0.6,0.0038053,,,,,,,
68,0.7731366157531738,0.0,0.6,0.0038053,,,,,,,
69,0.8839415907859802,0.0,0.6,0.0038053,,,,,,,
70,0.7675143480300903,0.0,0.6,0.0038053,,,,,,,
71,0.7316219806671143,0.0,0.6,0.0038053,,,,,,,
72,0.58222496509552,0.0,0.6,0.0038053,,,,,,,
73,0.6219484210014343,0.0,0.6,0.0038053,,,,,,,
74,0.7416470646858215,0.0,0.6,0.0038053,,,,,,,
75,0.7021296620368958,0.0,0.6,0.0038053,,,,,,,
76,0.5803232789039612,0.0,0.6,0.0038053,,,,,,,
77,0.5410836338996887,0.0,0.6,0.0038053,,,,,,,
78,0.8268719911575317,0.0,0.6,0.0038053,,,,,,,
78,,,,,0.6173285198555957,1,0.6173285198555957,0.6751004016064257,0.057771881750830034,0.6951807228915663,0.07785220303597062
79,0.6302766799926758,0.0,0.6,0.0038053,,,,,,,
80,0.5379214882850647,0.0,0.6,0.0038053,,,,,,,
81,0.583771288394928,0.0,0.6,0.0038053,,,,,,,
82,0.6749565601348877,0.0,0.6,0.0038053,,,,,,,
83,0.7791721820831299,0.0,0.6,0.0038053,,,,,,,
84,0.49319028854370117,0.0,0.6,0.0038053,,,,,,,
85,0.6748179197311401,0.0,0.6,0.0038053,,,,,,,
86,0.800550639629364,0.0,0.6,0.0038053,,,,,,,
87,0.7456709146499634,0.0,0.6,0.0038053,,,,,,,
88,0.37906894087791443,0.0,0.6,0.0038053,,,,,,,
89,0.5090372562408447,0.0,0.6,0.0038053,,,,,,,
90,0.2964557409286499,0.0,0.6,0.0038053,,,,,,,
91,0.46509918570518494,0.0,0.6,0.0038053,,,,,,,
92,0.47214847803115845,0.0,0.6,0.0038053,,,,,,,
93,0.6728651523590088,0.0,0.6,0.0038053,,,,,,,
94,0.6247111558914185,0.0,0.6,0.0038053,,,,,,,
95,0.589502215385437,0.0,0.6,0.0038053,,,,,,,
96,0.9178786277770996,0.0,0.6,0.0038053,,,,,,,
97,0.6954162120819092,0.0,0.6,0.0038053,,,,,,,
98,0.822208046913147,0.0,0.6,0.0038053,,,,,,,
99,0.5789462327957153,0.0,0.6,0.0038053,,,,,,,
100,0.8409116268157959,0.0,0.6,0.0038053,,,,,,,
101,0.7156064510345459,0.0,0.6,0.0038053,,,,,,,
102,0.5043771266937256,0.0,0.6,0.0038053,,,,,,,
103,0.6991311311721802,0.0,0.6,0.0038053,,,,,,,
104,0.5827471017837524,0.0,0.6,0.0038053,,,,,,,
105,0.3338169753551483,0.0,0.6,0.0038053,,,,,,,
106,0.5110086798667908,0.0,0.6,0.0038053,,,,,,,
107,0.5245512127876282,0.0,0.6,0.0038053,,,,,,,
108,0.5867871046066284,0.0,0.6,0.0038053,,,,,,,
109,0.3836860656738281,0.0,0.6,0.0038053,,,,,,,
110,0.7964434027671814,0.0,0.6,0.0038053,,,,,,,
111,0.5932285189628601,0.0,0.6,0.0038053,,,,,,,
112,0.5105763673782349,0.0,0.6,0.0038053,,,,,,,
113,0.18351924419403076,0.0,0.6,0.0038053,,,,,,,
114,0.563376784324646,0.0,0.6,0.0038053,,,,,,,
115,0.6394339799880981,0.0,0.6,0.0038053,,,,,,,
116,0.7865017652511597,0.0,0.6,0.0038053,,,,,,,
117,0.639114260673523,0.0,0.6,0.0038053,,,,,,,
118,0.43279606103897095,0.0,0.6,0.0038053,,,,,,,
119,0.28831958770751953,0.0,0.6,0.0038053,,,,,,,
120,0.7917817831039429,0.0,0.6,0.0038053,,,,,,,
121,0.7730457782745361,0.0,0.6,0.0038053,,,,,,,
122,0.3732721507549286,0.0,0.6,0.0038053,,,,,,,
123,0.35424453020095825,0.0,0.6,0.0038053,,,,,,,
124,0.4777695834636688,0.0,0.6,0.0038053,,,,,,,
125,0.34299761056900024,0.0,0.6,0.0038053,,,,,,,
126,0.5939074754714966,0.0,0.6,0.0038053,,,,,,,
127,0.417625367641449,0.0,0.6,0.0038053,,,,,,,
128,0.38696250319480896,0.0,0.6,0.0038053,,,,,,,
129,0.37094470858573914,0.0,0.6,0.0038053,,,,,,,
130,0.8162228465080261,0.0,0.6,0.0038053,,,,,,,
131,0.4795438051223755,0.0,0.6,0.0038053,,,,,,,
