step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,val/acc_r_only,train/acc,gap/train_minus_val,train/acc_r_only,gap_r_only/train_minus_val_r_only
1,0.7379840016365051,3.0,0.6,0.0038053,,,,,,,
2,0.8064712882041931,22.0,0.6,0.0038053,,,,,,,
3,0.7627167105674744,14.0,0.6,0.0038053,,,,,,,
4,0.7131739258766174,0.0,0.6,0.0038053,,,,,,,
5,0.7004284262657166,25.0,0.6,0.0038053,,,,,,,
6,0.7554433345794678,6.0,0.6,0.0038053,,,,,,,
7,0.6349613070487976,4.0,0.6,0.0038053,,,,,,,
8,0.7421203255653381,9.0,0.6,0.0038053,,,,,,,
9,0.575203001499176,4.0,0.6,0.0038053,,,,,,,
10,0.6465365886688232,2.0,0.6,0.0038053,,,,,,,
11,0.6496944427490234,0.0,0.6,0.0038053,,,,,,,
12,0.7460068464279175,0.0,0.6,0.0038053,,,,,,,
13,0.7514301538467407,0.0,0.6,0.0038053,,,,,,,
14,0.6169509887695312,0.0,0.6,0.0038053,,,,,,,
15,0.683626651763916,0.0,0.6,0.0038053,,,,,,,
16,0.6510781049728394,0.0,0.6,0.0038053,,,,,,,
17,0.689113199710846,0.0,0.6,0.0038053,,,,,,,
18,0.6569888591766357,0.0,0.6,0.0038053,,,,,,,
19,0.6303274631500244,0.0,0.6,0.0038053,,,,,,,
20,0.8283738493919373,0.0,0.6,0.0038053,,,,,,,
21,0.7328903675079346,0.0,0.6,0.0038053,,,,,,,
22,0.6516702175140381,0.0,0.6,0.0038053,,,,,,,
23,0.6976132988929749,0.0,0.6,0.0038053,,,,,,,
24,0.6274683475494385,0.0,0.6,0.0038053,,,,,,,
25,0.58384770154953,0.0,0.6,0.0038053,,,,,,,
26,0.829783022403717,0.0,0.6,0.0038053,,,,,,,
27,0.626749575138092,0.0,0.6,0.0038053,,,,,,,
28,0.6304298639297485,0.0,0.6,0.0038053,,,,,,,
29,0.6153393983840942,0.0,0.6,0.0038053,,,,,,,
30,0.7558749914169312,0.0,0.6,0.0038053,,,,,,,
31,0.5395770072937012,0.0,0.6,0.0038053,,,,,,,
32,0.5171392560005188,0.0,0.6,0.0038053,,,,,,,
33,0.9638563394546509,0.0,0.6,0.0038053,,,,,,,
34,0.694912850856781,0.0,0.6,0.0038053,,,,,,,
35,0.8108139634132385,0.0,0.6,0.0038053,,,,,,,
36,0.6097093224525452,0.0,0.6,0.0038053,,,,,,,
37,0.7450032234191895,0.0,0.6,0.0038053,,,,,,,
38,0.6336445808410645,0.0,0.6,0.0038053,,,,,,,
39,0.6250597238540649,0.0,0.6,0.0038053,,,,,,,
40,0.7107669115066528,0.0,0.6,0.0038053,,,,,,,
41,0.5438584089279175,0.0,0.6,0.0038053,,,,,,,
42,0.6473381519317627,0.0,0.6,0.0038053,,,,,,,
43,0.7736396193504333,0.0,0.6,0.0038053,,,,,,,
44,0.6310780048370361,0.0,0.6,0.0038053,,,,,,,
45,0.7069244384765625,0.0,0.6,0.0038053,,,,,,,
46,0.6712315082550049,0.0,0.6,0.0038053,,,,,,,
47,0.6248767375946045,0.0,0.6,0.0038053,,,,,,,
48,0.743550181388855,0.0,0.6,0.0038053,,,,,,,
49,0.7355632781982422,0.0,0.6,0.0038053,,,,,,,
50,0.8252505660057068,0.0,0.6,0.0038053,,,,,,,
51,0.7812321782112122,0.0,0.6,0.0038053,,,,,,,
52,0.6363376975059509,0.0,0.6,0.0038053,,,,,,,
53,0.7817217111587524,0.0,0.6,0.0038053,,,,,,,
54,0.7496342658996582,0.0,0.6,0.0038053,,,,,,,
55,0.7236528396606445,0.0,0.6,0.0038053,,,,,,,
56,0.6493691802024841,0.0,0.6,0.0038053,,,,,,,
57,0.6175922155380249,0.0,0.6,0.0038053,,,,,,,
58,0.6807818412780762,0.0,0.6,0.0038053,,,,,,,
59,0.6989039182662964,0.0,0.6,0.0038053,,,,,,,
60,0.6551083326339722,4.0,0.6,0.0038053,,,,,,,
61,0.7025438547134399,9.0,0.6,0.0038053,,,,,,,
62,0.6021386981010437,2.0,0.6,0.0038053,,,,,,,
63,0.7386208772659302,0.0,0.6,0.0038053,,,,,,,
64,0.621970534324646,0.0,0.6,0.0038053,,,,,,,
65,0.7064006924629211,0.0,0.6,0.0038053,,,,,,,
66,0.6135987043380737,0.0,0.6,0.0038053,,,,,,,
67,0.7106208801269531,0.0,0.6,0.0038053,,,,,,,
68,0.6734282374382019,0.0,0.6,0.0038053,,,,,,,
69,0.7187563180923462,0.0,0.6,0.0038053,,,,,,,
70,0.6289019584655762,0.0,0.6,0.0038053,,,,,,,
71,0.6948292851448059,0.0,0.6,0.0038053,,,,,,,
72,0.774489164352417,0.0,0.6,0.0038053,,,,,,,
73,0.7965772747993469,0.0,0.6,0.0038053,,,,,,,
74,0.739411473274231,0.0,0.6,0.0038053,,,,,,,
75,0.749913215637207,0.0,0.6,0.0038053,,,,,,,
76,0.5993641018867493,0.0,0.6,0.0038053,,,,,,,
77,0.6612656116485596,1.0,0.6,0.0038053,,,,,,,
78,0.7352596521377563,0.0,0.6,0.0038053,,,,,,,
78,,,,,0.49097472924187724,1,0.49458483754512633,0.5277108433734939,0.036736114131616704,0.5325301204819277,0.03794528293680138
79,0.6813092827796936,3.0,0.6,0.0038053,,,,,,,
80,0.8522041440010071,0.0,0.6,0.0038053,,,,,,,
81,0.7417840361595154,0.0,0.6,0.0038053,,,,,,,
82,0.5909754037857056,0.0,0.6,0.0038053,,,,,,,
83,0.6873548030853271,0.0,0.6,0.0038053,,,,,,,
84,0.7151767611503601,0.0,0.6,0.0038053,,,,,,,
85,0.664833664894104,0.0,0.6,0.0038053,,,,,,,
86,0.7382929921150208,0.0,0.6,0.0038053,,,,,,,
87,0.7287251949310303,0.0,0.6,0.0038053,,,,,,,
88,0.7614670395851135,0.0,0.6,0.0038053,,,,,,,
89,0.6455184817314148,0.0,0.6,0.0038053,,,,,,,
90,0.9454913139343262,0.0,0.6,0.0038053,,,,,,,
91,0.7717973589897156,0.0,0.6,0.0038053,,,,,,,
92,0.66334068775177,0.0,0.6,0.0038053,,,,,,,
93,0.6750717163085938,0.0,0.6,0.0038053,,,,,,,
94,0.5350162386894226,0.0,0.6,0.0038053,,,,,,,
95,0.7117658257484436,0.0,0.6,0.0038053,,,,,,,
96,0.542591392993927,0.0,0.6,0.0038053,,,,,,,
97,0.6797926425933838,0.0,0.6,0.0038053,,,,,,,
98,0.6591526865959167,0.0,0.6,0.0038053,,,,,,,
99,0.7139192819595337,0.0,0.6,0.0038053,,,,,,,
100,0.6937841176986694,0.0,0.6,0.0038053,,,,,,,
101,0.6472983956336975,0.0,0.6,0.0038053,,,,,,,
102,0.6672995686531067,0.0,0.6,0.0038053,,,,,,,
103,0.4819566607475281,0.0,0.6,0.0038053,,,,,,,
