step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6811116536458334,3.0,0.0,0.0,1,1,0.0,,,,,
1,,,,,1,,1.0,0.5083049732365813,0.6970605461864695,0.5149228405776975,0.6955349750657921,0.006617867341116246
2,0.7032470703125,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.698974609375,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.6863199869791666,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.6848551432291666,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.6934000651041666,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.6931559244791666,3.0,0.0,0.0,1,7,0.0,,,,,
8,0.6906331380208334,3.0,0.0,0.0,1,8,0.0,,,,,
9,0.6868489583333334,3.0,0.0,0.0,1,9,0.0,,,,,
10,0.6753336588541666,3.0,0.0,0.0,1,10,0.0,,,,,
10,,,,,1,,1.0,0.6093490739165471,0.6768395501153366,0.6272578571538786,0.6769306565009394,0.01790878323733147
11,0.6762288411458334,3.0,0.0,0.0,2,1,0.0,,,,,
12,0.6728108723958334,3.0,0.0,0.0,2,2,0.0,,,,,
13,0.6625162760416666,3.0,0.0,0.0,2,3,0.0,,,,,
14,0.6565144856770834,3.0,0.0,0.0,2,4,0.0,,,,,
15,0.6690877278645834,3.0,0.0,0.0,2,5,0.0,,,,,
16,0.6520589192708334,3.0,0.0,0.0,2,6,0.0,,,,,
17,0.630126953125,3.0,0.0,0.0,2,7,0.0,,,,,
18,0.6268107096354166,3.0,0.0,0.0,2,8,0.0,,,,,
19,0.6255900065104166,3.0,0.0,0.0,2,9,0.0,,,,,
20,0.596649169921875,3.0,0.0,0.0,2,10,0.0,,,,,
20,,,,,2,,1.0,0.6410464914803601,0.6163688406704649,0.6364473131888247,0.6184680064565912,-0.004599178291535333
21,0.625885009765625,3.0,0.0,0.0,3,1,0.0,,,,,
22,0.579315185546875,3.0,0.0,0.0,3,2,0.0,,,,,
23,0.5897369384765625,3.0,0.0,0.0,3,3,0.0,,,,,
24,0.6179300944010416,3.0,0.0,0.0,3,4,0.0,,,,,
25,0.5842081705729166,3.0,0.0,0.0,3,5,0.0,,,,,
26,0.5479532877604166,3.0,0.0,0.0,3,6,0.0,,,,,
27,0.5823618570963541,3.0,0.0,0.0,3,7,0.0,,,,,
28,0.6080322265625,3.0,0.0,0.0,3,8,0.0,,,,,
29,0.649993896484375,3.0,0.0,0.0,3,9,0.0,,,,,
30,0.5705617268880209,3.0,0.0,0.0,3,10,0.0,,,,,
30,,,,,3,,1.0,0.6586813984570657,0.5935313877694578,0.6531856896979797,0.59682429747567,-0.005495708759086004
