step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6669216553370158,3.0,0.0,0.0,1,1,0.0,,,,,
2,0.6777028640111288,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.6776448488235474,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.6447655359903971,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.6814541816711426,3.0,0.0,0.0,1,5,0.0,,,,,
5,,,,,1,,1.0,0.6160076283075439,0.6675554902727695,0.6250024666919255,0.6628810934516879,0.008994838384381643
6,0.6653273502985636,3.0,0.0,0.0,2,1,0.0,,,,,
7,0.7054458657900492,3.0,0.0,0.0,2,2,0.0,,,,,
8,0.6564585367838541,3.0,0.0,0.0,2,3,0.0,,,,,
9,0.6841135422388712,3.0,0.0,0.0,2,4,0.0,,,,,
10,0.6766038537025452,3.0,0.0,0.0,2,5,0.0,,,,,
10,,,,,2,,1.0,0.6160076283075439,0.6604418706566643,0.6250717340678902,0.6574100730179874,0.00906410576034633
11,0.6544674634933472,3.0,0.0,0.0,3,1,0.0,,,,,
12,0.6479095419247946,3.0,0.0,0.0,3,2,0.0,,,,,
13,0.647543728351593,3.0,0.0,0.0,3,3,0.0,,,,,
14,0.6644508838653564,3.0,0.0,0.0,3,4,0.0,,,,,
15,0.6157209078470866,3.0,0.0,0.0,3,5,0.0,,,,,
15,,,,,3,,1.0,0.6160076283075439,0.6395142284954992,0.6253764171878453,0.6369326509313175,0.00936878888030146
16,0.6679776310920715,3.0,0.0,0.0,4,1,0.0,,,,,
17,0.6088587840398153,3.0,0.0,0.0,4,2,0.0,,,,,
18,0.6067741910616556,3.0,0.0,0.0,4,3,0.0,,,,,
19,0.6462974945704142,3.0,0.0,0.0,4,4,0.0,,,,,
20,0.6677962342898051,3.0,0.0,0.0,4,5,0.0,,,,,
20,,,,,4,,1.0,0.6237027039310543,0.6389091892336293,0.6331301765863416,0.6376908781567,0.009427472655287317
21,0.6272388100624084,3.0,0.0,0.0,5,1,0.0,,,,,
22,0.643222987651825,3.0,0.0,0.0,5,2,0.0,,,,,
23,0.5962267915407816,3.0,0.0,0.0,5,3,0.0,,,,,
24,0.6360333561897278,3.0,0.0,0.0,5,4,0.0,,,,,
25,0.5441198150316874,3.0,0.0,0.0,5,5,0.0,,,,,
25,,,,,5,,1.0,0.6277876712513157,0.5725329071862251,0.6332580445623764,0.5718176124696689,0.005470373311060706
26,0.5208248794078827,3.0,0.0,0.0,6,1,0.0,,,,,
27,0.5170153975486755,3.0,0.0,0.0,6,2,0.0,,,,,
28,0.6453245282173157,3.0,0.0,0.0,6,3,0.0,,,,,
29,0.5373254815737406,3.0,0.0,0.0,6,4,0.0,,,,,
30,0.6375622550646464,3.0,0.0,0.0,6,5,0.0,,,,,
30,,,,,6,,1.0,0.6672051378963461,0.5615661253709306,0.675713785975835,0.5581772440779766,0.008508648079488923
31,0.5733324289321899,3.0,0.0,0.0,7,1,0.0,,,,,
32,0.5783043603102366,3.0,0.0,0.0,7,2,0.0,,,,,
33,0.6553979714711508,3.0,0.0,0.0,7,3,0.0,,,,,
34,0.635498841603597,3.0,0.0,0.0,7,4,0.0,,,,,
35,0.5858891010284424,3.0,0.0,0.0,7,5,0.0,,,,,
35,,,,,7,,1.0,0.6855797043859743,0.5702334806975291,0.6808980123956468,0.5767086132025234,-0.004681691990327419
36,0.6244247754414877,3.0,0.0,0.0,8,1,0.0,,,,,
37,0.5698840816815695,3.0,0.0,0.0,8,2,0.0,,,,,
38,0.5591334700584412,3.0,0.0,0.0,8,3,0.0,,,,,
39,0.5492082635561625,3.0,0.0,0.0,8,4,0.0,,,,,
40,0.5244852205117544,3.0,0.0,0.0,8,5,0.0,,,,,
40,,,,,8,,1.0,0.6806408657681245,0.5439090468481519,0.6943486167965026,0.5358228970695703,0.013707751028378068
41,0.5104110836982727,3.0,0.0,0.0,9,1,0.0,,,,,
42,0.5052526295185089,3.0,0.0,0.0,9,2,0.0,,,,,
43,0.533072829246521,3.0,0.0,0.0,9,3,0.0,,,,,
44,0.563897947470347,3.0,0.0,0.0,9,4,0.0,,,,,
45,0.5383415420850118,3.0,0.0,0.0,9,5,0.0,,,,,
45,,,,,9,,1.0,0.6812358060920359,0.5457479843965808,0.7051555541262076,0.5337178481367534,0.02391974803417163
46,0.6419114669164022,3.0,0.0,0.0,10,1,0.0,,,,,
47,0.5870863993962606,3.0,0.0,0.0,10,2,0.0,,,,,
48,0.5166124204794565,3.0,0.0,0.0,10,3,0.0,,,,,
49,0.5535750687122345,3.0,0.0,0.0,10,4,0.0,,,,,
50,0.5312834481398264,3.0,0.0,0.0,10,5,0.0,,,,,
50,,,,,10,,1.0,0.7115605976357058,0.5256426627348508,0.7193965532873724,0.5183843737308914,0.007835955651666615
