step,mean,std,var,n
1,0.8324261220429857,0.047814170903557475,0.0022861949391946024,5
2,0.8392341158288001,0.06570563724180639,0.004317230765351856,5
3,0.7128333333333333,0.375311574265673,0.14085877777777778,5
4,0.68919354339003,0.3464523657271045,0.12002924171790738,5
5,0.4481481481481481,0.36970310262126754,0.13668038408779148,5
6,0.4457543859649123,0.36837504140424376,0.1357001711295783,5
7,0.7540983606557378,0.3873850619735588,0.150067186240258,5
8,0.4685714285714286,0.3866351441525687,0.14948673469387758,5
9,0.5214285714285715,0.43307161117783194,0.18755102040816324,5
10,0.43600000000000005,0.3778677017158254,0.142784,5
11,0.375,0.4609772228646444,0.2125,5
12,0.15094339622641512,0.30188679245283023,0.0911356354574582,5
13,0.3873015873015873,0.47477036923352917,0.22540690350214163,5
14,0.3587301587301587,0.4393815943313259,0.19305618543713782,5
15,0.4723076923076923,0.39134757659499037,0.15315292570677186,5
16,0.487012987012987,0.42106772216435207,0.177298026648676,5
17,0.4885714285714286,0.4015429425277919,0.1612367346938776,5
18,0.5011255411255411,0.4096306570112995,0.16779727516350892,5
19,0.5072727272727272,0.4249414155052085,0.18057520661157025,5
20,0.3466403162055336,0.4245500893408141,0.18024277835929323,5
21,0.3165217391304348,0.3876973855469294,0.1503092627599244,5
22,0.33949152542372885,0.41579128191651904,0.17288239011778223,5
23,0.5214441332088391,0.4278690178004393,0.18307189639351265,5
24,0.5421602787456445,0.44581115629564805,0.1987475870776627,5
25,0.33384615384615385,0.41096221338269334,0.1688899408284024,5
26,0.36111111111111105,0.44235620527543074,0.195679012345679,5
27,0.3314285714285714,0.40631745907728406,0.1650938775510204,5
28,0.15,0.3,0.09,5
29,0.2,0.4,0.16000000000000003,5
30,0.0,0.0,0.0,5
31,0.0,0.0,0.0,5
32,0.0,0.0,0.0,5
33,0.0,0.0,0.0,5
34,0.0,0.0,0.0,5
35,0.0,0.0,0.0,5
36,0.0,0.0,0.0,5
37,0.0,0.0,0.0,5
38,0.0,0.0,0.0,5
39,0.0,0.0,0.0,5
40,0.0,0.0,0.0,5
41,0.0,0.0,0.0,5
42,0.0,0.0,0.0,5
43,0.0,0.0,0.0,5
44,0.0,0.0,0.0,5
45,0.0,0.0,0.0,5
46,0.0,0.0,0.0,5
47,0.0,0.0,0.0,5
48,0.0,0.0,0.0,5
49,0.0,0.0,0.0,5
50,0.0,0.0,0.0,5
51,0.0,0.0,0.0,5
52,0.0,0.0,0.0,5
53,0.0,0.0,0.0,5
54,0.0,0.0,0.0,5
55,0.0,0.0,0.0,5
56,0.0,0.0,0.0,5
57,0.0,0.0,0.0,5
58,0.0,0.0,0.0,5
59,0.0,0.0,0.0,5
60,0.0,0.0,0.0,5
61,0.0,0.0,0.0,5
62,0.0,0.0,0.0,5
63,0.0,0.0,0.0,5
64,0.0,0.0,0.0,5
65,0.0,0.0,0.0,5
66,0.0,0.0,0.0,5
67,0.2,0.4,0.16000000000000003,5
68,0.0,0.0,0.0,5
69,0.0,0.0,0.0,5
70,0.0,0.0,0.0,5
71,0.2,0.4,0.16000000000000003,5
72,0.0,0.0,0.0,5
73,0.0,0.0,0.0,5
74,0.0,0.0,0.0,5
75,0.0,0.0,0.0,5
76,0.0,0.0,0.0,5
77,0.0,0.0,0.0,5
78,0.0,0.0,0.0,5
79,0.0,0.0,0.0,5
80,0.0,0.0,0.0,5
81,0.0,0.0,0.0,5
82,0.0,0.0,0.0,5
83,0.0,0.0,0.0,5
84,0.0,0.0,0.0,5
85,0.0,0.0,0.0,5
86,0.0,0.0,0.0,5
87,0.0,0.0,0.0,5
88,0.0,0.0,0.0,5
89,0.0,0.0,0.0,5
90,0.0,0.0,0.0,5
91,0.0,0.0,0.0,5
