step,mean,std,var,n
1,0.15234761162387328,0.0016261217656227242,2.644271996631966e-06,5
2,0.15160251926933646,0.0008950902107279861,8.011864853410706e-07,5
3,0.12072311496846896,0.06036380202009872,0.003643788594321675,5
4,0.12087589889645045,0.06043892950750777,0.003652864200013493,5
5,0.09079178381759037,0.07413422427254594,0.005495883208492139,5
6,0.09336347178773936,0.07629715177494033,0.00582125536896828,5
7,0.12094374599312559,0.06047663776867096,0.003657423715803039,5
8,0.09209589914526264,0.07523147799558544,0.005659775281400255,5
9,0.09160136634008112,0.07480398412631203,0.005595636041169542,5
10,0.09169985889154625,0.07493209181354303,0.005614818383553243,5
11,0.060172268194274105,0.0736964736082637,0.005431170222293507,5
12,0.03028619112392868,0.06057238224785736,0.0036690134911805455,5
13,0.05982833237543792,0.07327559473452248,0.005369312783697979,5
14,0.060580207528034814,0.0741955712877187,0.0055049827987109475,5
15,0.09168573197453087,0.07489670695642935,0.005609516712917251,5
16,0.09149105591264202,0.07472398075517793,0.005583673299900202,5
17,0.09155973367712114,0.07479447807673456,0.005594213950771127,5
18,0.09052670225877177,0.07391700786339886,0.00546372405147777,5
19,0.09355129315938714,0.07649143853888798,0.005850940169748478,5
20,0.06088503320630913,0.07456863284015036,0.00556048100364915,5
21,0.06174280024034229,0.07562534283836725,0.005719192479420585,5
22,0.06090306810065867,0.07459073604093157,0.005563777903127927,5
23,0.09207770924782337,0.07518793897510666,0.005653226167324363,5
24,0.09064468617538071,0.07401168222692772,0.005477729106059729,5
25,0.06047925023465404,0.07407246103979266,0.005486729484491602,5
26,0.0604825580939672,0.0740769394199618,0.00548739295382869,5
27,0.06132235762731555,0.07512492376002437,0.005643754169949475,5
28,0.030007320047319347,0.0600146400946387,0.003601757025689015,5
29,0.029928571704101035,0.05985714340820208,0.003582877616990069,5
30,0.0,0.0,0.0,5
31,0.0,0.0,0.0,5
32,0.0,0.0,0.0,5
33,0.0,0.0,0.0,5
34,0.0,0.0,0.0,5
35,0.0,0.0,0.0,5
36,0.0,0.0,0.0,5
37,0.0,0.0,0.0,5
38,0.0,0.0,0.0,5
39,0.0,0.0,0.0,5
40,0.0,0.0,0.0,5
41,0.0,0.0,0.0,5
42,0.0,0.0,0.0,5
43,0.0,0.0,0.0,5
44,0.0,0.0,0.0,5
45,0.0,0.0,0.0,5
46,0.0,0.0,0.0,5
47,0.0,0.0,0.0,5
48,0.0,0.0,0.0,5
49,0.0,0.0,0.0,5
50,0.0,0.0,0.0,5
51,0.0,0.0,0.0,5
52,0.0,0.0,0.0,5
53,0.0,0.0,0.0,5
54,0.0,0.0,0.0,5
55,0.0,0.0,0.0,5
56,0.0,0.0,0.0,5
57,0.0,0.0,0.0,5
58,0.0,0.0,0.0,5
59,0.0,0.0,0.0,5
60,0.0,0.0,0.0,5
61,0.0,0.0,0.0,5
62,0.0,0.0,0.0,5
63,0.0,0.0,0.0,5
64,0.0,0.0,0.0,5
65,0.0,0.0,0.0,5
66,0.0,0.0,0.0,5
67,0.030197011657481176,0.06039402331496235,0.003647438052168216,5
68,0.0,0.0,0.0,5
69,0.0,0.0,0.0,5
70,0.0,0.0,0.0,5
71,0.03096529565667616,0.06193059131335233,0.0038353981404214707,5
72,0.0,0.0,0.0,5
73,0.0,0.0,0.0,5
74,0.0,0.0,0.0,5
75,0.0,0.0,0.0,5
76,0.0,0.0,0.0,5
77,0.0,0.0,0.0,5
78,0.0,0.0,0.0,5
79,0.0,0.0,0.0,5
80,0.0,0.0,0.0,5
81,0.0,0.0,0.0,5
82,0.0,0.0,0.0,5
83,0.0,0.0,0.0,5
84,0.0,0.0,0.0,5
85,0.0,0.0,0.0,5
86,0.0,0.0,0.0,5
87,0.0,0.0,0.0,5
88,0.0,0.0,0.0,5
89,0.0,0.0,0.0,5
90,0.0,0.0,0.0,5
91,0.0,0.0,0.0,5
92,0.0,0.0,0.0,5
93,0.0,0.0,0.0,5
94,0.0,0.0,0.0,5
95,0.0,0.0,0.0,5
96,0.0,0.0,0.0,5
97,0.0,0.0,0.0,5
98,0.0,0.0,0.0,5
99,0.0,0.0,0.0,5
100,0.0,0.0,0.0,5
101,0.0,0.0,0.0,5
102,0.0,0.0,0.0,5
103,0.0,0.0,0.0,5
104,0.0,0.0,0.0,5
105,0.0,0.0,0.0,5
106,0.0,0.0,0.0,5
107,0.0,0.0,0.0,5
108,0.0,0.0,0.0,5
109,0.0,0.0,0.0,5
110,0.0,0.0,0.0,5
111,0.0,0.0,0.0,5
112,0.0,0.0,0.0,5
113,0.0,0.0,0.0,5
114,0.0,0.0,0.0,5
115,0.0,0.0,0.0,5
116,0.0,0.0,0.0,5
117,0.0,0.0,0.0,5
118,0.0,0.0,0.0,5
119,0.0,0.0,0.0,5
120,0.0,0.0,0.0,5
121,0.0,0.0,0.0,5
122,0.0,0.0,0.0,5
123,0.0,0.0,0.0,5
124,0.0,0.0,0.0,5
125,0.0,0.0,0.0,5
126,0.0,0.0,0.0,5
127,0.0,0.0,0.0,5
128,0.0,0.0,0.0,5
129,0.0,0.0,0.0,5
130,0.0,0.0,0.0,5
131,0.0,0.0,0.0,5
132,0.0,0.0,0.0,5
133,0.0,0.0,0.0,5
134,0.0,0.0,0.0,5
135,0.0,0.0,0.0,5
136,0.0,0.0,0.0,5
137,0.0,0.0,0.0,5
138,0.0,0.0,0.0,5
139,0.0,0.0,0.0,5
140,0.0,0.0,0.0,5
141,0.0,0.0,0.0,5
142,0.0,0.0,0.0,5
143,0.0,0.0,0.0,5
144,0.0,0.0,0.0,5
145,0.0,0.0,0.0,5
146,0.0,0.0,0.0,5
147,0.0,0.0,0.0,5
148,0.0,0.0,0.0,5
149,0.0,0.0,0.0,5
150,0.0,0.0,0.0,5
151,0.0,0.0,0.0,5
152,0.0,0.0,0.0,5
153,0.0,0.0,0.0,5
154,0.0,0.0,0.0,5
155,0.0,0.0,0.0,5
156,0.0,0.0,0.0,5
157,0.0,0.0,0.0,5
158,0.0,0.0,0.0,5
159,0.0,0.0,0.0,5
160,0.0,0.0,0.0,5
161,0.0,0.0,0.0,5
162,0.0,0.0,0.0,5
