step,mean,std,var,n
1,0.6891891891891893,0.06564842054860062,0.004309715120525928,5
2,0.5621621621621622,0.13201810531697097,0.017428780131482836,5
3,0.31891891891891894,0.3044112016552721,0.09266617969320672,5
4,0.3891891891891892,0.30879487235398034,0.09535427319211102,5
5,0.3324324324324325,0.3611522829943798,0.1304309715120526,5
6,0.254054054054054,0.2842852711849666,0.08081811541271,5
7,0.2135135135135135,0.3103286506898881,0.09630387143900657,5
8,0.2,0.2837709134790635,0.08052593133674217,5
9,0.23783783783783785,0.3308576190166378,0.10946676406135865,5
10,0.1945945945945946,0.26114318549580895,0.06819576333089847,5
11,0.17027027027027028,0.2955229607099815,0.08733382030679328,5
12,0.14324324324324325,0.2864864864864865,0.08207450693937181,5
13,0.17297297297297295,0.3392295658104428,0.11507669831994154,5
14,0.19459459459459458,0.3317395547915478,0.11005113221329436,5
15,0.2,0.34051908984349927,0.11595325054784514,5
16,0.227027027027027,0.33955240593598723,0.11529583637691745,5
17,0.2594594594594595,0.3084398403824239,0.09513513513513513,5
18,0.24324324324324326,0.33277284262965157,0.11073776479181885,5
19,0.18108108108108106,0.2854647767894247,0.08149013878743608,5
20,0.24054054054054053,0.3472105265459832,0.12055514974433894,5
21,0.23783783783783785,0.34214551003414173,0.117063550036523,5
22,0.2135135135135135,0.3100931785786695,0.09615777940102264,5
23,0.22972972972972974,0.2672807635692133,0.07143900657414172,5
24,0.17297297297297298,0.2039421565396052,0.04159240321402484,5
25,0.0891891891891892,0.11325582075544305,0.012826880934989043,5
26,0.05675675675675675,0.070684847733092,0.004996347699050402,5
27,0.04594594594594595,0.05771393649746655,0.0033308984660336016,5
28,0.010810810810810811,0.021621621621621623,0.00046749452154857564,5
29,0.005405405405405406,0.010810810810810811,0.00011687363038714391,5
30,0.0,0.0,0.0,5
31,0.0,0.0,0.0,5
32,0.0,0.0,0.0,5
33,0.0,0.0,0.0,5
34,0.0,0.0,0.0,5
35,0.0,0.0,0.0,5
36,0.0,0.0,0.0,5
37,0.0,0.0,0.0,5
38,0.0,0.0,0.0,5
39,0.0,0.0,0.0,5
40,0.0,0.0,0.0,5
41,0.0,0.0,0.0,5
42,0.0,0.0,0.0,5
43,0.0,0.0,0.0,5
44,0.0,0.0,0.0,5
45,0.0,0.0,0.0,5
46,0.0,0.0,0.0,5
47,0.0,0.0,0.0,5
48,0.0,0.0,0.0,5
49,0.0,0.0,0.0,5
50,0.0,0.0,0.0,5
51,0.0,0.0,0.0,5
52,0.0,0.0,0.0,5
53,0.0,0.0,0.0,5
54,0.0,0.0,0.0,5
55,0.0,0.0,0.0,5
56,0.0,0.0,0.0,5
57,0.0,0.0,0.0,5
58,0.0,0.0,0.0,5
59,0.0,0.0,0.0,5
60,0.0,0.0,0.0,5
61,0.0,0.0,0.0,5
62,0.0,0.0,0.0,5
63,0.0,0.0,0.0,5
64,0.0,0.0,0.0,5
65,0.0,0.0,0.0,5
66,0.0,0.0,0.0,5
67,0.002702702702702703,0.005405405405405406,2.9218407596785978e-05,5
68,0.0,0.0,0.0,5
69,0.0,0.0,0.0,5
70,0.0,0.0,0.0,5
71,0.002702702702702703,0.005405405405405406,2.9218407596785978e-05,5
72,0.0,0.0,0.0,5
73,0.0,0.0,0.0,5
74,0.0,0.0,0.0,5
75,0.0,0.0,0.0,5
76,0.0,0.0,0.0,5
77,0.0,0.0,0.0,5
78,0.0,0.0,0.0,5
79,0.0,0.0,0.0,5
80,0.0,0.0,0.0,5
81,0.0,0.0,0.0,5
82,0.0,0.0,0.0,5
83,0.0,0.0,0.0,5
84,0.0,0.0,0.0,5
85,0.0,0.0,0.0,5
86,0.0,0.0,0.0,5
87,0.0,0.0,0.0,5
88,0.0,0.0,0.0,5
89,0.0,0.0,0.0,5
90,0.0,0.0,0.0,5
91,0.0,0.0,0.0,5
92,0.0,0.0,0.0,5
93,0.0,0.0,0.0,5
94,0.0,0.0,0.0,5
95,0.0,0.0,0.0,5
96,0.0,0.0,0.0,5
97,0.0,0.0,0.0,5
98,0.0,0.0,0.0,5
99,0.0,0.0,0.0,5
100,0.0,0.0,0.0,5
101,0.0,0.0,0.0,5
102,0.0,0.0,0.0,5
103,0.0,0.0,0.0,5
104,0.0,0.0,0.0,5
105,0.0,0.0,0.0,5
106,0.0,0.0,0.0,5
107,0.0,0.0,0.0,5
108,0.0,0.0,0.0,5
109,0.0,0.0,0.0,5
110,0.0,0.0,0.0,5
111,0.0,0.0,0.0,5
112,0.0,0.0,0.0,5
113,0.0,0.0,0.0,5
114,0.0,0.0,0.0,5
115,0.0,0.0,0.0,5
116,0.0,0.0,0.0,5
117,0.0,0.0,0.0,5
118,0.0,0.0,0.0,5
119,0.0,0.0,0.0,5
120,0.0,0.0,0.0,5
121,0.0,0.0,0.0,5
122,0.0,0.0,0.0,5
123,0.0,0.0,0.0,5
124,0.0,0.0,0.0,5
125,0.0,0.0,0.0,5
126,0.0,0.0,0.0,5
127,0.0,0.0,0.0,5
128,0.0,0.0,0.0,5
129,0.0,0.0,0.0,5
130,0.0,0.0,0.0,5
131,0.0,0.0,0.0,5
132,0.0,0.0,0.0,5
133,0.0,0.0,0.0,5
134,0.0,0.0,0.0,5
135,0.0,0.0,0.0,5
136,0.0,0.0,0.0,5
137,0.0,0.0,0.0,5
138,0.0,0.0,0.0,5
139,0.0,0.0,0.0,5
140,0.0,0.0,0.0,5
141,0.0,0.0,0.0,5
142,0.0,0.0,0.0,5
143,0.0,0.0,0.0,5
144,0.0,0.0,0.0,5
145,0.0,0.0,0.0,5
146,0.0,0.0,0.0,5
147,0.0,0.0,0.0,5
148,0.0,0.0,0.0,5
149,0.0,0.0,0.0,5
150,0.0,0.0,0.0,5
