step,train/loss,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.69712033867836,61.0,74.0,0.8243243243243243,17.0,44.0,0.2786885245901639,0.7213114754098361,0.17450733498592444,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.691836878657341,64.0,74.0,0.8648648648648649,15.0,49.0,0.234375,0.765625,0.17468844750014512,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6992620527744293,61.0,74.0,0.8243243243243243,20.0,41.0,0.32786885245901637,0.6721311475409836,0.17440143332532687,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.7007332742214203,61.0,74.0,0.8243243243243243,15.0,46.0,0.2459016393442623,0.7540983606557377,0.1750554804279875,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.6887133419513702,63.0,74.0,0.8513513513513513,18.0,45.0,0.2857142857142857,0.7142857142857143,0.17387533147463777,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.6988411843776703,60.0,74.0,0.8108108108108109,16.0,44.0,0.26666666666666666,0.7333333333333333,0.1753030947950781,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.6859435886144638,63.0,74.0,0.8513513513513513,15.0,48.0,0.23809523809523808,0.7619047619047619,0.17540149859269244,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
8,0.6921779811382294,64.0,74.0,0.8648648648648649,16.0,48.0,0.25,0.75,0.17424195281365187,0.0,0.6,0.0038053,1,8,0.0,,,,,,,,,,
9,0.685441255569458,63.0,74.0,0.8513513513513513,13.0,50.0,0.20634920634920634,0.7936507936507936,0.17441080448368346,0.0,0.6,0.0038053,1,9,0.0,,,,,,,,,,
10,0.6974778771400452,60.0,74.0,0.8108108108108109,13.0,47.0,0.21666666666666667,0.7833333333333333,0.17462746137911173,0.0,0.6,0.0038053,1,10,0.0,,,,,,,,,,
