step,train/loss,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6795091778039932,61.0,74.0,0.8243243243243243,13.0,48.0,0.21311475409836064,0.7868852459016393,0.17468968199795942,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6924436241388321,63.0,74.0,0.8513513513513513,18.0,45.0,0.2857142857142857,0.7142857142857143,0.17454378408145735,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.69981949031353,63.0,74.0,0.8513513513513513,15.0,48.0,0.23809523809523808,0.7619047619047619,0.17568582459708137,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.6798709630966187,62.0,74.0,0.8378378378378378,21.0,41.0,0.3387096774193548,0.6612903225806451,0.17459650020856096,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.6842139065265656,61.0,74.0,0.8243243243243243,12.0,49.0,0.19672131147540983,0.8032786885245902,0.1766475661837236,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
6,0.6930790990591049,63.0,74.0,0.8513513513513513,19.0,44.0,0.30158730158730157,0.6984126984126984,0.17363145055673915,0.0,0.6,0.0038053,1,6,0.0,,,,,,,,,,
7,0.7014314830303192,55.0,74.0,0.7432432432432432,14.0,41.0,0.2545454545454545,0.7454545454545455,0.17701140013144603,0.0,0.6,0.0038053,1,7,0.0,,,,,,,,,,
8,0.6906864047050476,61.0,74.0,0.8243243243243243,18.0,43.0,0.29508196721311475,0.7049180327868853,0.17342002003535245,0.0,0.6,0.0038053,1,8,0.0,,,,,,,,,,
9,0.6733130812644958,62.0,74.0,0.8378378378378378,10.0,52.0,0.16129032258064516,0.8387096774193549,0.17436985471553515,0.0,0.6,0.0038053,1,9,0.0,,,,,,,,,,
10,0.6845008879899979,64.0,74.0,0.8648648648648649,13.0,51.0,0.203125,0.796875,0.17542657985823878,0.0,0.6,0.0038053,1,10,0.0,,,,,,,,,,
11,0.690257340669632,60.0,74.0,0.8108108108108109,16.0,44.0,0.26666666666666666,0.7333333333333333,0.17578466597171474,0.0,0.6,0.0038053,1,11,0.0,,,,,,,,,,
12,0.6883308440446854,61.0,74.0,0.8243243243243243,17.0,44.0,0.2786885245901639,0.7213114754098361,0.17348885432872949,0.0,0.6,0.0038053,1,12,0.0,,,,,,,,,,
13,0.7004445940256119,61.0,74.0,0.8243243243243243,11.0,50.0,0.18032786885245902,0.819672131147541,0.17537277670472912,0.0,0.6,0.0038053,1,13,0.0,,,,,,,,,,
14,0.6989027857780457,63.0,74.0,0.8513513513513513,10.0,53.0,0.15873015873015872,0.8412698412698413,0.17594520842347877,0.0,0.6,0.0038053,1,14,0.0,,,,,,,,,,
15,0.6985635757446289,64.0,74.0,0.8648648648648649,15.0,49.0,0.234375,0.765625,0.17483006008104746,0.0,0.6,0.0038053,1,15,0.0,,,,,,,,,,
16,0.6877408176660538,61.0,74.0,0.8243243243243243,12.0,49.0,0.19672131147540983,0.8032786885245902,0.17542701576320766,0.0,0.6,0.0038053,1,16,0.0,,,,,,,,,,
17,0.6914638131856918,62.0,74.0,0.8378378378378378,17.0,45.0,0.27419354838709675,0.7258064516129032,0.17444023960193156,0.0,0.6,0.0038053,1,17,0.0,,,,,,,,,,
18,0.6835309118032455,58.0,74.0,0.7837837837837838,14.0,44.0,0.2413793103448276,0.7586206896551724,0.17621623679311335,0.0,0.6,0.0038053,1,18,0.0,,,,,,,,,,
19,0.695378914475441,59.0,74.0,0.7972972972972973,15.0,44.0,0.2542372881355932,0.7457627118644068,0.1747610049639269,0.0,0.6,0.0038053,1,19,0.0,,,,,,,,,,
20,0.6983296424150467,60.0,74.0,0.8108108108108109,11.0,49.0,0.18333333333333332,0.8166666666666667,0.17507172016069955,0.0,0.6,0.0038053,1,20,0.0,,,,,,,,,,
21,0.6912411153316498,60.0,74.0,0.8108108108108109,13.0,47.0,0.21666666666666667,0.7833333333333333,0.17429773058556036,0.0,0.6,0.0038053,1,21,0.0,,,,,,,,,,
22,0.6881682723760605,59.0,74.0,0.7972972972972973,14.0,45.0,0.23728813559322035,0.7627118644067796,0.17532582153269083,0.0,0.6,0.0038053,1,22,0.0,,,,,,,,,,
23,0.6983990222215652,61.0,74.0,0.8243243243243243,12.0,49.0,0.19672131147540983,0.8032786885245902,0.17494972638936723,0.0,0.6,0.0038053,1,23,0.0,,,,,,,,,,
24,0.6966103613376617,60.0,74.0,0.8108108108108109,14.0,46.0,0.23333333333333334,0.7666666666666667,0.17415125372268594,0.0,0.6,0.0038053,1,24,0.0,,,,,,,,,,
25,0.696345329284668,57.0,74.0,0.7702702702702703,9.0,48.0,0.15789473684210525,0.8421052631578947,0.17602254596289282,0.0,0.6,0.0038053,1,25,0.0,,,,,,,,,,
26,0.6844783872365952,57.0,74.0,0.7702702702702703,17.0,40.0,0.2982456140350877,0.7017543859649122,0.17426903882478942,0.0,0.6,0.0038053,1,26,0.0,,,,,,,,,,
27,0.7078425884246826,53.0,74.0,0.7162162162162162,11.0,42.0,0.20754716981132076,0.7924528301886793,0.17636927481859352,0.0,0.6,0.0038053,1,27,0.0,,,,,,,,,,
28,0.6952700167894363,59.0,74.0,0.7972972972972973,13.0,46.0,0.22033898305084745,0.7796610169491526,0.1743737898540601,0.0,0.6,0.0038053,1,28,0.0,,,,,,,,,,
