step,train/loss,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.8360767364501953,1,1,0.0,,,,,
2,0.6983627080917358,1,2,0.0,,,,,
3,0.7421120405197144,1,3,0.0,,,,,
4,0.7282867431640625,1,4,0.0,,,,,
5,0.7273030877113342,1,5,0.0,,,,,
6,0.7160892486572266,1,6,0.0,,,,,
7,0.6336707472801208,1,7,0.0,,,,,
8,0.7379646301269531,1,8,0.0,,,,,
9,0.7637689113616943,1,9,0.0,,,,,
10,0.682524561882019,1,10,0.0,,,,,
11,0.7092550992965698,1,11,0.0,,,,,
12,0.8062783479690552,1,12,0.0,,,,,
13,0.6950023770332336,1,13,0.0,,,,,
14,0.6549979448318481,1,14,0.0,,,,,
15,0.6396323442459106,1,15,0.0,,,,,
16,0.6786504983901978,1,16,0.0,,,,,
17,0.747024416923523,1,17,0.0,,,,,
18,0.7089145183563232,1,18,0.0,,,,,
19,0.7174692153930664,1,19,0.0,,,,,
20,0.6566346883773804,1,20,0.0,,,,,
21,0.7049729824066162,1,21,0.0,,,,,
22,0.6957377195358276,1,22,0.0,,,,,
23,0.7100485563278198,1,23,0.0,,,,,
24,0.6783827543258667,1,24,0.0,,,,,
25,0.6699307560920715,1,25,0.0,,,,,
26,0.6914561986923218,1,26,0.0,,,,,
27,0.6923115253448486,1,27,0.0,,,,,
28,0.7074158191680908,1,28,0.0,,,,,
29,0.686377227306366,1,29,0.0,,,,,
30,0.7056494951248169,1,30,0.0,,,,,
31,0.7068372964859009,1,31,0.0,,,,,
32,0.6752116680145264,1,32,0.0,,,,,
33,0.6933510899543762,1,33,0.0,,,,,
34,0.6935818195343018,1,34,0.0,,,,,
35,0.6871150135993958,1,35,0.0,,,,,
36,0.6715905666351318,1,36,0.0,,,,,
37,0.6424723863601685,1,37,0.0,,,,,
38,0.6624798774719238,1,38,0.0,,,,,
39,0.7006795406341553,1,39,0.0,,,,,
40,0.738850474357605,1,40,0.0,,,,,
41,0.8164300322532654,1,41,0.0,,,,,
42,0.6873124837875366,1,42,0.0,,,,,
43,0.7056229114532471,1,43,0.0,,,,,
44,0.757284939289093,1,44,0.0,,,,,
45,0.7126795053482056,1,45,0.0,,,,,
46,0.6767533421516418,1,46,0.0,,,,,
47,0.7011855840682983,1,47,0.0,,,,,
48,0.698857307434082,1,48,0.0,,,,,
49,0.6983516216278076,1,49,0.0,,,,,
50,0.7012273073196411,1,50,0.0,,,,,
51,0.6859031915664673,1,51,0.0,,,,,
52,0.6804724931716919,1,52,0.0,,,,,
53,0.7365884184837341,1,53,0.0,,,,,
54,0.7154771089553833,1,54,0.0,,,,,
55,0.6676875352859497,1,55,0.0,,,,,
56,0.7142984867095947,1,56,0.0,,,,,
57,0.6787453889846802,1,57,0.0,,,,,
58,0.691137433052063,1,58,0.0,,,,,
59,0.6792940497398376,1,59,0.0,,,,,
60,0.6542322635650635,1,60,0.0,,,,,
61,0.6934065222740173,1,61,0.0,,,,,
62,0.6804476976394653,1,62,0.0,,,,,
63,0.684035062789917,1,63,0.0,,,,,
64,0.6520713567733765,1,64,0.0,,,,,
65,0.7243043780326843,1,65,0.0,,,,,
66,0.68053138256073,1,66,0.0,,,,,
67,0.6512627005577087,1,67,0.0,,,,,
68,0.6854223012924194,1,68,0.0,,,,,
69,0.6452751159667969,1,69,0.0,,,,,
70,0.6449042558670044,1,70,0.0,,,,,
71,0.6539419889450073,1,71,0.0,,,,,
72,0.7102878093719482,1,72,0.0,,,,,
73,0.726580023765564,1,73,0.0,,,,,
74,0.698961079120636,1,74,0.0,,,,,
75,0.7034347653388977,1,75,0.0,,,,,
76,0.6327683925628662,1,76,0.0,,,,,
77,0.6559385061264038,1,77,0.0,,,,,
78,0.6690295338630676,1,78,0.0,,,,,
78,,1,,1.0,0.5812274368231047,0.67471667793062,0.5799196787148594,0.6665875246891608,-0.0013077581082453493
79,0.6388731002807617,2,1,0.0,,,,,
80,0.6519076228141785,2,2,0.0,,,,,
81,0.6695138216018677,2,3,0.0,,,,,
82,0.7334180474281311,2,4,0.0,,,,,
83,0.6174169778823853,2,5,0.0,,,,,
84,0.5575315952301025,2,6,0.0,,,,,
85,0.7032557129859924,2,7,0.0,,,,,
86,0.7011975049972534,2,8,0.0,,,,,
87,0.5114661455154419,2,9,0.0,,,,,
88,0.6013350486755371,2,10,0.0,,,,,
89,0.48728716373443604,2,11,0.0,,,,,
90,0.6167092323303223,2,12,0.0,,,,,
91,0.5062863826751709,2,13,0.0,,,,,
92,0.6031683683395386,2,14,0.0,,,,,
93,0.45652005076408386,2,15,0.0,,,,,
94,0.44434893131256104,2,16,0.0,,,,,
95,0.5347040891647339,2,17,0.0,,,,,
96,0.7511677742004395,2,18,0.0,,,,,
97,0.6073576211929321,2,19,0.0,,,,,
98,0.49637576937675476,2,20,0.0,,,,,
99,0.4506615996360779,2,21,0.0,,,,,
100,0.4970094561576843,2,22,0.0,,,,,
101,0.4174277186393738,2,23,0.0,,,,,
102,0.6072959899902344,2,24,0.0,,,,,
103,0.5695351362228394,2,25,0.0,,,,,
104,0.547236442565918,2,26,0.0,,,,,
105,0.44968533515930176,2,27,0.0,,,,,
106,0.4633401930332184,2,28,0.0,,,,,
107,0.4906977415084839,2,29,0.0,,,,,
108,0.6347935795783997,2,30,0.0,,,,,
109,0.4382854402065277,2,31,0.0,,,,,
110,0.5020853877067566,2,32,0.0,,,,,
111,0.5386026501655579,2,33,0.0,,,,,
112,0.4856520891189575,2,34,0.0,,,,,
113,0.5301977396011353,2,35,0.0,,,,,
114,0.47683554887771606,2,36,0.0,,,,,
115,0.5112514495849609,2,37,0.0,,,,,
116,0.37832415103912354,2,38,0.0,,,,,
117,0.4588906466960907,2,39,0.0,,,,,
118,0.4110579788684845,2,40,0.0,,,,,
119,0.6406995058059692,2,41,0.0,,,,,
120,0.5781702399253845,2,42,0.0,,,,,
121,0.5935795307159424,2,43,0.0,,,,,
122,0.4837738871574402,2,44,0.0,,,,,
123,0.43753504753112793,2,45,0.0,,,,,
124,0.5304310917854309,2,46,0.0,,,,,
125,0.4148765802383423,2,47,0.0,,,,,
126,0.5689956545829773,2,48,0.0,,,,,
127,0.35841381549835205,2,49,0.0,,,,,
128,0.5543931722640991,2,50,0.0,,,,,
129,0.41967248916625977,2,51,0.0,,,,,
130,0.3446546196937561,2,52,0.0,,,,,
131,0.43952518701553345,2,53,0.0,,,,,
132,0.3442976176738739,2,54,0.0,,,,,
133,0.5607249736785889,2,55,0.0,,,,,
134,0.5678276419639587,2,56,0.0,,,,,
135,0.4714779555797577,2,57,0.0,,,,,
136,0.3265514075756073,2,58,0.0,,,,,
137,0.5726503133773804,2,59,0.0,,,,,
138,0.3380439281463623,2,60,0.0,,,,,
139,0.42954927682876587,2,61,0.0,,,,,
140,0.3269912600517273,2,62,0.0,,,,,
141,0.4062649607658386,2,63,0.0,,,,,
142,0.4457310438156128,2,64,0.0,,,,,
143,0.29907190799713135,2,65,0.0,,,,,
144,0.3818003535270691,2,66,0.0,,,,,
145,0.2078806757926941,2,67,0.0,,,,,
146,0.5084052085876465,2,68,0.0,,,,,
147,0.6231590509414673,2,69,0.0,,,,,
148,0.3804861903190613,2,70,0.0,,,,,
149,0.33454692363739014,2,71,0.0,,,,,
150,0.5182396173477173,2,72,0.0,,,,,
151,0.42037147283554077,2,73,0.0,,,,,
152,0.4549691677093506,2,74,0.0,,,,,
153,0.24203191697597504,2,75,0.0,,,,,
154,0.4312102794647217,2,76,0.0,,,,,
155,0.24037288129329681,2,77,0.0,,,,,
156,0.5388746857643127,2,78,0.0,,,,,
156,,2,,1.0,0.7870036101083032,0.4654608501328362,0.914859437751004,0.21924114781312454,0.12785582764270076
157,0.12888437509536743,3,1,0.0,,,,,
158,0.24811668694019318,3,2,0.0,,,,,
159,0.3553740978240967,3,3,0.0,,,,,
160,0.18023735284805298,3,4,0.0,,,,,
161,0.30134037137031555,3,5,0.0,,,,,
162,0.15784728527069092,3,6,0.0,,,,,
163,0.3379274606704712,3,7,0.0,,,,,
164,0.27157941460609436,3,8,0.0,,,,,
165,0.17012836039066315,3,9,0.0,,,,,
166,0.17047573626041412,3,10,0.0,,,,,
167,0.14752191305160522,3,11,0.0,,,,,
168,0.25140276551246643,3,12,0.0,,,,,
169,0.17382459342479706,3,13,0.0,,,,,
170,0.21266627311706543,3,14,0.0,,,,,
171,0.15669704973697662,3,15,0.0,,,,,
172,0.45371901988983154,3,16,0.0,,,,,
173,0.24800843000411987,3,17,0.0,,,,,
174,0.2707115113735199,3,18,0.0,,,,,
175,0.2449600100517273,3,19,0.0,,,,,
176,0.31668809056282043,3,20,0.0,,,,,
177,0.09436483681201935,3,21,0.0,,,,,
178,0.131771981716156,3,22,0.0,,,,,
179,0.34395185112953186,3,23,0.0,,,,,
180,0.18346011638641357,3,24,0.0,,,,,
181,0.4710218608379364,3,25,0.0,,,,,
182,0.1484857052564621,3,26,0.0,,,,,
183,0.13835933804512024,3,27,0.0,,,,,
184,0.17611658573150635,3,28,0.0,,,,,
185,0.18887406587600708,3,29,0.0,,,,,
186,0.17341849207878113,3,30,0.0,,,,,
187,0.155074805021286,3,31,0.0,,,,,
188,0.17866496741771698,3,32,0.0,,,,,
189,0.1748904585838318,3,33,0.0,,,,,
190,0.10229025781154633,3,34,0.0,,,,,
191,0.2411537766456604,3,35,0.0,,,,,
192,0.2784103751182556,3,36,0.0,,,,,
193,0.1819899082183838,3,37,0.0,,,,,
194,0.2815890908241272,3,38,0.0,,,,,
