step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6625268658002218,3.0,44.0,74.0,0.5945945945945946,0.0,44.0,0.0,1.0,0.1749303329376582,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6605257391929626,3.0,42.0,74.0,0.5675675675675675,0.0,42.0,0.0,1.0,0.17614620663712038,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6680944611628851,3.0,52.0,74.0,0.7027027027027027,0.0,52.0,0.0,1.0,0.17443477004632404,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.6614573895931245,3.0,50.0,74.0,0.6756756756756757,0.0,50.0,0.0,1.0,0.1749503985526496,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.6901672681172689,3.0,36.0,74.0,0.4864864864864865,0.0,36.0,0.0,1.0,0.1753738461457282,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
5,,,,,,,,,,,,,,1,,1.0,0.6160076283075439,0.6681574437322472,0.6160076283075439,0.6676407915667159,0.6259090893090745,0.661641302906603,0.009901461001530665,0.62569934049458,0.6613662610064388,0.009691712187036128
6,0.6263512174288431,3.0,46.0,74.0,0.6216216216216216,0.0,46.0,0.0,1.0,0.17549915462183155,0.0,0.6,0.0038053,2,1,0.0,,,,,,,,,,
7,0.6354880928993225,3.0,38.0,74.0,0.5135135135135135,0.0,38.0,0.0,1.0,0.17436437678909636,0.0,0.6,0.0038053,2,2,0.0,,,,,,,,,,
8,0.6397842938701312,3.0,28.0,74.0,0.3783783783783784,0.0,28.0,0.0,1.0,0.17469281606666937,0.0,0.6,0.0038053,2,3,0.0,,,,,,,,,,
9,0.6788215587536494,3.0,17.0,74.0,0.22972972972972974,0.0,17.0,0.0,1.0,0.17451318385381187,0.0,0.6,0.0038053,2,4,0.0,,,,,,,,,,
10,0.6730076769987742,3.0,19.0,74.0,0.25675675675675674,0.0,19.0,0.0,1.0,0.17513498779963457,0.0,0.6,0.0038053,2,5,0.0,,,,,,,,,,
10,,,,,,,,,,,,,,2,,1.0,0.6160076283075439,0.654766400361796,0.6160076283075439,0.6545969931395738,0.6261916655359884,0.6502544264717415,0.01018403722844452,0.6256908870746837,0.6503239426290672,0.009683258767139824
11,0.6421128312746684,3.0,20.0,74.0,0.2702702702702703,0.0,20.0,0.0,1.0,0.17681035494754913,0.0,0.6,0.0038053,3,1,0.0,,,,,,,,,,
12,0.6512783567110698,3.0,25.0,74.0,0.33783783783783783,0.0,25.0,0.0,1.0,0.17544014133950472,0.0,0.6,0.0038053,3,2,0.0,,,,,,,,,,
13,0.624578431248665,3.0,6.0,74.0,0.08108108108108109,0.0,6.0,0.0,1.0,0.1757439036095935,0.0,0.6,0.0038053,3,3,0.0,,,,,,,,,,
14,0.634957825144132,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.1755703455170403,0.0,0.6,0.0038053,3,4,0.0,,,,,,,,,,
15,0.6278213982780775,3.0,2.0,74.0,0.02702702702702703,0.0,2.0,0.0,1.0,0.17626924685810322,0.0,0.6,0.0038053,3,5,0.0,,,,,,,,,,
15,,,,,,,,,,,,,,3,,1.0,0.613600889438711,0.6178340902216722,0.6148042588731274,0.6182124909651276,0.6336809422261817,0.615931610898533,0.020080052787470604,0.6337150625755741,0.6161465374603556,0.018910803702446688
16,0.6071323479215304,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,1,0.0,,,,,,,,,,
17,0.6041404182712237,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,2,0.0,,,,,,,,,,
18,0.6102047115564346,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,3,0.0,,,,,,,,,,
19,0.595489760239919,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,4,0.0,,,,,,,,,,
20,0.5648341303070386,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,5,0.0,,,,,,,,,,
20,,,,,,,,,,,,,,4,,1.0,0.6750809547766966,0.5742469130711554,0.673305188541791,0.5735391843152213,0.6691867458056104,0.5690304096845819,-0.005894208971086168,0.6671005377761735,0.56899199043821,-0.006204650765617492
21,0.5799090415239335,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,1,0.0,,,,,,,,,,
22,0.5041609822462002,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,2,0.0,,,,,,,,,,
23,0.625718022386233,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,3,0.0,,,,,,,,,,
24,0.4880277141928672,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,4,0.0,,,,,,,,,,
25,0.5588477700948715,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,5,0.0,,,,,,,,,,
25,,,,,,,,,,,,,,5,,1.0,0.6620497915283995,0.5756229297912853,0.6642869279937239,0.5736937748894917,0.6619457649913002,0.5736144868741996,-0.00010402653709928877,0.6652296919520456,0.5712751285411949,0.0009427639583217129
26,0.5786754240592321,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,1,0.0,,,,,,,,,,
27,0.6113150889674822,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,2,0.0,,,,,,,,,,
28,0.5732826665043831,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,3,0.0,,,,,,,,,,
29,0.591487874587377,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,4,0.0,,,,,,,,,,
30,0.5405456908047199,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,5,0.0,,,,,,,,,,
30,,,,,,,,,,,,,,6,,1.0,0.6689006302979118,0.5772608173106564,0.6690424096047128,0.5758009070530051,0.6697165912312276,0.5680384972382939,0.000815960933315818,0.6697946186968955,0.565845468371016,0.0007522090921826541
31,0.5325562407573065,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,1,0.0,,,,,,,,,,
32,0.6283027281363804,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,2,0.0,,,,,,,,,,
33,0.5897716271380584,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,3,0.0,,,,,,,,,,
34,0.5045681819319725,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,4,0.0,,,,,,,,,,
35,0.5792393138011297,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,5,0.0,,,,,,,,,,
35,,,,,,,,,,,,,,7,,1.0,0.6714257594266031,0.5496422335354969,0.6724205645074721,0.549701353215208,0.6808688654305154,0.5426026654561333,0.009443106003912294,0.6799306558232489,0.5423858817525544,0.007510091315776735
36,0.5458880191047987,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,1,0.0,,,,,,,,,,
37,0.5215774402022362,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,2,0.0,,,,,,,,,,
38,0.5762849946816762,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,3,0.0,,,,,,,,,,
39,0.6118584101398785,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,4,0.0,,,,,,,,,,
40,0.5805698583523433,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,5,0.0,,,,,,,,,,
40,,,,,,,,,,,,,,8,,1.0,0.6990684627011466,0.5633756541674756,0.6984292808539111,0.5624906768517246,0.6956108163880931,0.556504529398948,-0.003457646313053564,0.6956020562983899,0.5555824995608374,-0.0028272245555212017
41,0.6117838844656944,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.18294414567441875,0.0,0.6,0.0038053,9,1,0.0,,,,,,,,,,
42,0.5565100548168023,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.1791002122040155,0.0,0.6,0.0038053,9,2,0.0,,,,,,,,,,
43,0.49049067745606106,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,9,3,0.0,,,,,,,,,,
44,0.550663356979688,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,9,4,0.0,,,,,,,,,,
45,0.5729660093784332,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,9,5,0.0,,,,,,,,,,
45,,,,,,,,,,,,,,9,,1.0,0.6996183159782138,0.5402238449032088,0.6962085628152036,0.5404230222333685,0.7046486956026431,0.5298540497186578,0.005030379624429315,0.7026115947427302,0.5299593436567717,0.006403031927526559
46,0.5427517493565878,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,10,1,0.0,,,,,,,,,,
47,0.5258034194509188,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,10,2,0.0,,,,,,,,,,
48,0.5430872198194265,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,10,3,0.0,,,,,,,,,,
49,0.5528837889432907,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,10,4,0.0,,,,,,,,,,
50,0.5506782233715057,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,10,5,0.0,,,,,,,,,,
50,,,,,,,,,,,,,,10,,1.0,0.700093174995226,0.5412793336245595,0.6978200062198859,0.5411131978343726,0.7055061043825089,0.5287468283824152,0.005412929387282883,0.7041449704444974,0.5283716081804815,0.0063249642246114846
