step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6880165686209996,3.0,56.0,74.0,0.7567567567567568,0.0,56.0,0.0,1.0,0.1748714186697399,0.0,0.6,0.0038053,1,1,0.0,,,,,,,,,,
2,0.6762737532456716,3.0,48.0,74.0,0.6486486486486487,0.0,48.0,0.0,1.0,0.17505695070744354,0.0,0.6,0.0038053,1,2,0.0,,,,,,,,,,
3,0.6857143839200336,3.0,52.0,74.0,0.7027027027027027,0.0,52.0,0.0,1.0,0.17521328012502327,0.0,0.6,0.0038053,1,3,0.0,,,,,,,,,,
4,0.6587604681650797,3.0,26.0,74.0,0.35135135135135137,0.0,26.0,0.0,1.0,0.17533579385915193,0.0,0.6,0.0038053,1,4,0.0,,,,,,,,,,
5,0.6739285513758659,3.0,34.0,74.0,0.4594594594594595,0.0,34.0,0.0,1.0,0.17493902449935175,0.0,0.6,0.0038053,1,5,0.0,,,,,,,,,,
5,,,,,,,,,,,,,,1,,1.0,0.6160076283075439,0.6628759430884945,0.6160076283075439,0.6625154972138166,0.6257942748000406,0.6551197793914305,0.00978664649249672,0.6263220535378282,0.6546825888297246,0.010314425230284363
6,0.6466243068377177,3.0,8.0,74.0,0.10810810810810811,0.0,8.0,0.0,1.0,0.17522761659519048,0.0,0.6,0.0038053,2,1,0.0,,,,,,,,,,
7,0.6101612448692322,3.0,5.0,74.0,0.06756756756756757,0.0,5.0,0.0,1.0,0.1775114996134509,0.0,0.6,0.0038053,2,2,0.0,,,,,,,,,,
8,0.6148084551095961,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,3,0.0,,,,,,,,,,
9,0.7399603798985481,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,4,0.0,,,,,,,,,,
10,0.60176482796669,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,2,5,0.0,,,,,,,,,,
10,,,,,,,,,,,,,,2,,1.0,0.6160076283075439,0.6586009212816605,0.6160076283075439,0.657588451120465,0.6250450404612143,0.6532337606284869,0.009037412153670488,0.6257907147635858,0.6519262894934513,0.009783086456041978
11,0.6259453271826108,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,3,1,0.0,,,,,,,,,,
12,0.6581122850378354,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.1740427764604118,0.0,0.6,0.0038053,3,2,0.0,,,,,,,,,,
13,0.7207700411478678,3.0,3.0,74.0,0.04054054054054054,0.0,3.0,0.0,1.0,0.17418467466068818,0.0,0.6,0.0038053,3,3,0.0,,,,,,,,,,
14,0.6657507990797361,3.0,8.0,74.0,0.10810810810810811,0.0,8.0,0.0,1.0,0.1734029303574745,0.0,0.6,0.0038053,3,4,0.0,,,,,,,,,,
15,0.6270844315489134,3.0,3.0,74.0,0.04054054054054054,0.0,3.0,0.0,1.0,0.1761002261818808,0.0,0.6,0.0038053,3,5,0.0,,,,,,,,,,
15,,,,,,,,,,,,,,3,,1.0,0.6225046140699231,0.6492903599912593,0.6221850231463053,0.6482133398754429,0.6144516519849162,0.6476553479761123,-0.008052962085006832,0.6166960349673981,0.6466177675739274,-0.005488988178907195
16,0.620948980251948,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,1,0.0,,,,,,,,,,
17,0.675479161242644,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,2,0.0,,,,,,,,,,
18,0.6615763232111931,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,3,0.0,,,,,,,,,,
19,0.6398034493128458,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,4,4,0.0,,,,,,,,,,
20,0.6463918884595234,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.17829997271818965,0.0,0.6,0.0038053,4,5,0.0,,,,,,,,,,
20,,,,,,,,,,,,,,4,,1.0,0.602640376529552,0.6595809427730409,0.6076173315739205,0.6585836225579792,0.594744636851748,0.6612962904878472,-0.007895739677803992,0.5985620626088545,0.6604370363297402,-0.009055268965066032
21,0.6727646638949711,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,1,0.0,,,,,,,,,,
22,0.6483123898506165,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,2,0.0,,,,,,,,,,
23,0.6735716462135315,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,3,0.0,,,,,,,,,,
24,0.6544159899155298,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,5,4,0.0,,,,,,,,,,
25,0.5875022312005361,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.17996158451025,0.0,0.6,0.0038053,5,5,0.0,,,,,,,,,,
25,,,,,,,,,,,,,,5,,1.0,0.6613168470612306,0.5944467535972349,0.6589101081923978,0.594709128635407,0.6522831727130219,0.5934150581749371,-0.009033674348208676,0.6539136694093081,0.5942866756225497,-0.004996438783089752
26,0.5883700152238208,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,1,0.0,,,,,,,,,,
27,0.5635966459910074,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,2,0.0,,,,,,,,,,
28,0.5838463058074315,3.0,1.0,74.0,0.013513513513513514,1.0,0.0,1.0,0.0,0.1598751687039488,0.0,0.6,0.0038053,6,3,0.0,,,,,,,,,,
29,0.5910950526595115,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,4,0.0,,,,,,,,,,
30,0.5993631010254225,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,6,5,0.0,,,,,,,,,,
30,,,,,,,,,,,,,,6,,1.0,0.6404731907057882,0.6035042868642972,0.6392698212713719,0.6007990752113078,0.6521883850757298,0.5902172338926945,0.011715194369941617,0.65336067708,0.5882144920769529,0.014090855808628122
31,0.6198436394333839,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,1,0.0,,,,,,,,,,
32,0.5204911393423874,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,2,0.0,,,,,,,,,,
33,0.5559363216161729,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,3,0.0,,,,,,,,,,
34,0.5964714288711549,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,4,0.0,,,,,,,,,,
35,0.6280624071756999,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,7,5,0.0,,,,,,,,,,
35,,,,,,,,,,,,,,7,,1.0,0.668876661544208,0.5614287167424769,0.6696936550082603,0.5606872232057245,0.6761666306129642,0.559158188789891,0.00728996906875623,0.6784478673061612,0.557742669770421,0.008754212297900965
36,0.5425573860605558,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,1,0.0,,,,,,,,,,
37,0.5600007710357506,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,2,0.0,,,,,,,,,,
38,0.5287866468230883,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,3,0.0,,,,,,,,,,
39,0.570468636850516,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,4,0.0,,,,,,,,,,
40,0.5820733259121577,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,8,5,0.0,,,,,,,,,,
40,,,,,,,,,,,,,,8,,1.0,0.7060291686272065,0.5484702904833872,0.7062737652907697,0.5481975944864722,0.6911781976647441,0.5449898009061961,-0.014850970962462462,0.6905992184026631,0.5444294550622315,-0.015674546888106544
41,0.5068268279234568,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,9,1,0.0,,,,,,,,,,
42,0.5950112342834472,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,9,2,0.0,,,,,,,,,,
43,0.5578406378626822,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,9,3,0.0,,,,,,,,,,
44,0.6488173852364222,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,9,4,0.0,,,,,,,,,,
45,0.525907361259063,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0038053,9,5,0.0,,,,,,,,,,
45,,,,,,,,,,,,,,9,,1.0,0.7052646258997869,0.5400746357360673,0.7028578870309542,0.5397769607153929,0.704776643579497,0.5352362430072578,-0.0004879823202899036,0.7049543253989587,0.5347627517464048,0.0020964383680045495
