step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6880929072697958,3.0,1.0,0.6,1,1,0.0,,,,,
2,0.6933656732241312,3.0,1.0,0.6,1,2,0.0,,,,,
3,0.6709171732266744,3.0,1.0,0.6,1,3,0.0,,,,,
4,0.6649307608604431,3.0,1.0,0.6,1,4,0.0,,,,,
5,0.6211170752843221,3.0,1.0,0.6,1,5,0.0,,,,,
5,,,,,1,,1.0,0.6160076283075439,0.696543657511079,0.6256336331550701,0.6875536140250235,0.009626004847526293
6,0.6645272175470988,3.0,1.0,0.6,2,1,0.0,,,,,
7,0.6971855560938517,3.0,1.0,0.6,2,2,0.0,,,,,
8,0.6917059620221456,3.0,1.0,0.6,2,3,0.0,,,,,
9,0.6535452604293823,3.0,1.0,0.6,2,4,0.0,,,,,
10,0.684465209643046,3.0,1.0,0.6,2,5,0.0,,,,,
10,,,,,2,,1.0,0.6160076283075439,0.6738936498788193,0.6254167642676661,0.6708809087500507,0.009409135960122272
11,0.6782412926355997,3.0,1.0,0.6,3,1,0.0,,,,,
12,0.6690204540888468,3.0,1.0,0.6,3,2,0.0,,,,,
13,0.633163571357727,3.0,1.0,0.6,3,3,0.0,,,,,
14,0.6315797766049703,3.0,1.0,0.6,3,4,0.0,,,,,
15,0.6439647078514099,3.0,1.0,0.6,3,5,0.0,,,,,
15,,,,,3,,1.0,0.6048212870947004,0.6511089013234781,0.6022023265518238,0.6521610381750107,-0.0026189605428765805
16,0.6788201332092285,3.0,1.0,0.6,4,1,0.0,,,,,
17,0.6370286544164022,3.0,1.0,0.6,4,2,0.0,,,,,
18,0.6480829318364462,3.0,1.0,0.6,4,3,0.0,,,,,
19,0.6307095487912496,3.0,1.0,0.6,4,4,0.0,,,,,
20,0.5964074730873108,3.0,1.0,0.6,4,5,0.0,,,,,
20,,,,,4,,1.0,0.6212074820155733,0.626558650191415,0.6313727052565018,0.6229545756622538,0.0101652232409285
21,0.5769340594609579,3.0,1.0,0.6,5,1,0.0,,,,,
22,0.6861154238382975,3.0,1.0,0.6,5,2,0.0,,,,,
23,0.8381053407986959,3.0,1.0,0.6,5,3,0.0,,,,,
24,0.7431920568148295,3.0,1.0,0.6,5,4,0.0,,,,,
25,0.5513004461924235,3.0,1.0,0.6,5,5,0.0,,,,,
25,,,,,5,,1.0,0.6160076283075439,0.6376459213990184,0.6250158134952635,0.6346348975028905,0.00900818518771962
26,0.6003284851710001,3.0,1.0,0.6,6,1,0.0,,,,,
27,0.6203046242396036,3.0,1.0,0.6,6,2,0.0,,,,,
28,0.645887553691864,3.0,1.0,0.6,6,3,0.0,,,,,
29,0.6674968798955282,3.0,1.0,0.6,6,4,0.0,,,,,
30,0.579123298327128,3.0,1.0,0.6,6,5,0.0,,,,,
30,,,,,6,,1.0,0.6344887873174775,0.6345542422062805,0.6482009975782151,0.6314159660991207,0.013712210260737656
31,0.6031591892242432,3.0,1.0,0.6,7,1,0.0,,,,,
32,0.5881929794947306,3.0,1.0,0.6,7,2,0.0,,,,,
33,0.5979005793730418,3.0,1.0,0.6,7,3,0.0,,,,,
34,0.6876976291338602,3.0,1.0,0.6,7,4,0.0,,,,,
35,0.6222049991289774,3.0,1.0,0.6,7,5,0.0,,,,,
35,,,,,7,,1.0,0.6224550929733138,0.6269017646995674,0.633956105043849,0.6231087378384722,0.011501012070535221
36,0.6463351945082346,3.0,1.0,0.6,8,1,0.0,,,,,
37,0.6093476215998331,3.0,1.0,0.6,8,2,0.0,,,,,
38,0.6321524977684021,3.0,1.0,0.6,8,3,0.0,,,,,
39,0.6581829786300659,3.0,1.0,0.6,8,4,0.0,,,,,
40,0.6420631607373556,3.0,1.0,0.6,8,5,0.0,,,,,
40,,,,,8,,1.0,0.6419085135406943,0.6307577174335401,0.6466089279420889,0.6253237194898906,0.00470041440139457
41,0.6342988610267639,3.0,1.0,0.6,9,1,0.0,,,,,
42,0.5789324939250946,3.0,1.0,0.6,9,2,0.0,,,,,
43,0.5976322591304779,3.0,1.0,0.6,9,3,0.0,,,,,
44,0.6220754186312357,3.0,1.0,0.6,9,4,0.0,,,,,
45,0.5810770193735758,3.0,1.0,0.6,9,5,0.0,,,,,
45,,,,,9,,1.0,0.6516239520626735,0.6016004430262791,0.6559681171135193,0.5987555571699533,0.004344165050845783
46,0.5963186621665955,3.0,1.0,0.6,10,1,0.0,,,,,
47,0.588699201742808,3.0,1.0,0.6,10,2,0.0,,,,,
48,0.6382018129030863,3.0,1.0,0.6,10,3,0.0,,,,,
49,0.5803665816783905,3.0,1.0,0.6,10,4,0.0,,,,,
50,0.6777486602465311,3.0,1.0,0.6,10,5,0.0,,,,,
50,,,,,10,,1.0,0.6524626435266279,0.5964076950107945,0.6530982743929965,0.5957662026266202,0.0006356308663686416
