step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6742076277732849,3.0,0.0,0.0,1,1,0.0,,,,,
2,0.6633458336194357,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.6621128519376119,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.670881191889445,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.692972203095754,3.0,0.0,0.0,1,5,0.0,,,,,
5,,,,,1,,1.0,0.6160076283075439,0.6646742087607248,0.6261051846504242,0.6586004286472722,0.010097556342880343
6,0.6802291870117188,3.0,0.0,0.0,2,1,0.0,,,,,
7,0.6710670391718546,3.0,0.0,0.0,2,2,0.0,,,,,
8,0.6287525494893392,3.0,0.0,0.0,2,3,0.0,,,,,
9,0.6375815073649088,3.0,0.0,0.0,2,4,0.0,,,,,
10,0.6017766197522482,3.0,0.0,0.0,2,5,0.0,,,,,
10,,,,,2,,1.0,0.619275602163753,0.6589922396453111,0.6309382341408509,0.6500201208819794,0.011662631977097937
11,0.6165185769399008,3.0,0.0,0.0,3,1,0.0,,,,,
12,0.6867285370826721,3.0,0.0,0.0,3,2,0.0,,,,,
13,0.5946716467539469,3.0,0.0,0.0,3,3,0.0,,,,,
14,0.64885014295578,3.0,0.0,0.0,3,4,0.0,,,,,
15,0.6205076575279236,3.0,0.0,0.0,3,5,0.0,,,,,
15,,,,,3,,1.0,0.6148485003964516,0.6369344960204433,0.6315317202181484,0.6288187930006323,0.01668321982169685
16,0.6401634216308594,3.0,0.0,0.0,4,1,0.0,,,,,
17,0.7126676638921102,3.0,0.0,0.0,4,2,0.0,,,,,
18,0.5981046557426453,3.0,0.0,0.0,4,3,0.0,,,,,
19,0.615344246228536,3.0,0.0,0.0,4,4,0.0,,,,,
20,0.6386173764864603,3.0,0.0,0.0,4,5,0.0,,,,,
20,,,,,4,,1.0,0.6389158890847789,0.6027969562291049,0.6446228676048309,0.5973316724587585,0.005706978520051975
21,0.6003963947296143,3.0,0.0,0.0,5,1,0.0,,,,,
22,0.6375308632850647,3.0,0.0,0.0,5,2,0.0,,,,,
23,0.5975645979245504,3.0,0.0,0.0,5,3,0.0,,,,,
24,0.5962437589963278,3.0,0.0,0.0,5,4,0.0,,,,,
25,0.662149449189504,3.0,0.0,0.0,5,5,0.0,,,,,
25,,,,,5,,1.0,0.6588102204756591,0.595827912148093,0.6610014886552439,0.5893861701865014,0.0021912681795848155
26,0.59444793065389,3.0,0.0,0.0,6,1,0.0,,,,,
27,0.5802346070607504,3.0,0.0,0.0,6,2,0.0,,,,,
28,0.5745581984519958,3.0,0.0,0.0,6,3,0.0,,,,,
29,0.5497800409793854,3.0,0.0,0.0,6,4,0.0,,,,,
30,0.6515719890594482,3.0,0.0,0.0,6,5,0.0,,,,,
30,,,,,6,,1.0,0.6306414460404536,0.6106664186637348,0.6502015513972196,0.5885198314785637,0.019560105356766
31,0.5144391159216563,3.0,0.0,0.0,7,1,0.0,,,,,
32,0.5338969131310781,3.0,0.0,0.0,7,2,0.0,,,,,
33,0.6883219083150228,3.0,0.0,0.0,7,3,0.0,,,,,
34,0.5270916223526001,3.0,0.0,0.0,7,4,0.0,,,,,
35,0.579335997502009,3.0,0.0,0.0,7,5,0.0,,,,,
35,,,,,7,,1.0,0.6487998186699873,0.5899352417326257,0.6649130353761489,0.5803577917136814,0.016113216706161615
36,0.5822421113650004,3.0,0.0,0.0,8,1,0.0,,,,,
37,0.5856316089630127,3.0,0.0,0.0,8,2,0.0,,,,,
38,0.6232849558194479,3.0,0.0,0.0,8,3,0.0,,,,,
39,0.6249773303667704,3.0,0.0,0.0,8,4,0.0,,,,,
40,0.5917365153630575,3.0,0.0,0.0,8,5,0.0,,,,,
40,,,,,8,,1.0,0.6629640569591698,0.5898032297559489,0.674762496234628,0.5794772291665238,0.011798439275458206
41,0.6325079003969828,3.0,0.0,0.0,9,1,0.0,,,,,
42,0.5824745297431946,3.0,0.0,0.0,9,2,0.0,,,,,
43,0.6111133893330892,3.0,0.0,0.0,9,3,0.0,,,,,
44,0.6311041514078776,3.0,0.0,0.0,9,4,0.0,,,,,
45,0.5183503230412801,3.0,0.0,0.0,9,5,0.0,,,,,
45,,,,,9,,1.0,0.6522341994729227,0.5622576901530454,0.6774388169734857,0.5469555391500815,0.02520461750056302
46,0.5014272034168243,3.0,0.0,0.0,10,1,0.0,,,,,
47,0.5696668227513632,3.0,0.0,0.0,10,2,0.0,,,,,
48,0.5508728325366974,3.0,0.0,0.0,10,3,0.0,,,,,
49,0.5802893737951914,3.0,0.0,0.0,10,4,0.0,,,,,
50,0.535822848478953,3.0,0.0,0.0,10,5,0.0,,,,,
50,,,,,10,,1.0,0.648874812930042,0.5649180306158854,0.6692338129542447,0.5442335748785595,0.020359000024202656
