step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.687461276849111,3.0,1.0,0.6,1,1,0.0,,,,,
2,0.6773059964179993,3.0,1.0,0.6,1,2,0.0,,,,,
3,0.6685278216997782,3.0,1.0,0.6,1,3,0.0,,,,,
4,0.6519551078478495,3.0,1.0,0.6,1,4,0.0,,,,,
5,0.7304692069689432,3.0,1.0,0.6,1,5,0.0,,,,,
5,,,,,1,,1.0,0.6160076283075439,0.6633642736848416,0.6260089169979767,0.6563094933594308,0.010001288690432819
6,0.6274952491124471,3.0,1.0,0.6,2,1,0.0,,,,,
7,0.6278196573257446,3.0,1.0,0.6,2,2,0.0,,,,,
8,0.7180988589922587,3.0,1.0,0.6,2,3,0.0,,,,,
9,0.6383966008822123,3.0,1.0,0.6,2,4,0.0,,,,,
10,0.6606293718020121,3.0,1.0,0.6,2,5,0.0,,,,,
10,,,,,2,,1.0,0.6167578367248497,0.6263265495194082,0.633024722173155,0.6263713965130405,0.016266885448305235
11,0.6443195343017578,3.0,1.0,0.6,3,1,0.0,,,,,
12,0.7243059674898783,3.0,1.0,0.6,3,2,0.0,,,,,
13,0.6179315249125162,3.0,1.0,0.6,3,3,0.0,,,,,
14,0.5989601810773214,3.0,1.0,0.6,3,4,0.0,,,,,
15,0.5583387613296509,3.0,1.0,0.6,3,5,0.0,,,,,
15,,,,,3,,1.0,0.6397680693353266,0.5885026880695053,0.6400571541852588,0.5903453842464987,0.0002890848499321752
16,0.5903029441833496,3.0,1.0,0.6,4,1,0.0,,,,,
17,0.5540808439254761,3.0,1.0,0.6,4,2,0.0,,,,,
18,0.6175816555817922,3.0,1.0,0.6,4,3,0.0,,,,,
19,0.5877904693285624,3.0,1.0,0.6,4,4,0.0,,,,,
20,0.5459469159444174,3.0,1.0,0.6,4,5,0.0,,,,,
20,,,,,4,,1.0,0.6635088964797107,0.6206417615257437,0.6580800587398015,0.6151577908654443,-0.005428837739909209
21,0.6554180185000101,3.0,1.0,0.6,5,1,0.0,,,,,
22,0.6398569941520691,3.0,1.0,0.6,5,2,0.0,,,,,
23,0.6473629474639893,3.0,1.0,0.6,5,3,0.0,,,,,
24,0.6651905377705892,3.0,1.0,0.6,5,4,0.0,,,,,
25,0.6718435287475586,3.0,1.0,0.6,5,5,0.0,,,,,
25,,,,,5,,1.0,0.6456097687138561,0.6133154765662984,0.6444061053851858,0.6101627618455331,-0.0012036633286702791
26,0.6915338834126791,3.0,1.0,0.6,6,1,0.0,,,,,
27,0.6054218212763468,3.0,1.0,0.6,6,2,0.0,,,,,
28,0.6202072699864706,3.0,1.0,0.6,6,3,0.0,,,,,
29,0.5953903992970785,3.0,1.0,0.6,6,4,0.0,,,,,
30,0.6235288182894388,3.0,1.0,0.6,6,5,0.0,,,,,
30,,,,,6,,1.0,0.6163324196249866,0.6263137673720336,0.6229921261060379,0.620572049439433,0.006659706481051297
31,0.6418461402257284,3.0,1.0,0.6,7,1,0.0,,,,,
32,0.6148612896601359,3.0,1.0,0.6,7,2,0.0,,,,,
33,0.6613350311915079,3.0,1.0,0.6,7,3,0.0,,,,,
34,0.6373735666275024,3.0,1.0,0.6,7,4,0.0,,,,,
35,0.5586451490720113,3.0,1.0,0.6,7,5,0.0,,,,,
35,,,,,7,,1.0,0.6469191509618167,0.5871985392677324,0.6481955441890391,0.5754068726401868,0.0012763932272223943
36,0.6082499225934347,3.0,1.0,0.6,8,1,0.0,,,,,
37,0.588526596625646,3.0,1.0,0.6,8,2,0.0,,,,,
38,0.573017438252767,3.0,1.0,0.6,8,3,0.0,,,,,
39,0.598137636979421,3.0,1.0,0.6,8,4,0.0,,,,,
40,0.6064408620198568,3.0,1.0,0.6,8,5,0.0,,,,,
40,,,,,8,,1.0,0.619275602163753,0.5963182549646747,0.6298453029492355,0.5808574542201459,0.010569700785482472
41,0.5570897956689199,3.0,1.0,0.6,9,1,0.0,,,,,
42,0.5777296622594198,3.0,1.0,0.6,9,2,0.0,,,,,
43,0.61005566517512,3.0,1.0,0.6,9,3,0.0,,,,,
44,0.5378663043181101,3.0,1.0,0.6,9,4,0.0,,,,,
45,0.6193687518437704,3.0,1.0,0.6,9,5,0.0,,,,,
45,,,,,9,,1.0,0.6200925956278053,0.5745622471989945,0.6312221437147517,0.5604854858989838,0.01112954808694644
46,0.5001059969266256,3.0,1.0,0.6,10,1,0.0,,,,,
47,0.6330732305844625,3.0,1.0,0.6,10,2,0.0,,,,,
48,0.6047128836313883,3.0,1.0,0.6,10,3,0.0,,,,,
49,0.5673565169175466,3.0,1.0,0.6,10,4,0.0,,,,,
50,0.5962447822093964,3.0,1.0,0.6,10,5,0.0,,,,,
50,,,,,10,,1.0,0.6225435760199621,0.5743216375973027,0.6344849237922863,0.5593600945653808,0.01194134777232414
