step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,val/acc_r_only,train/acc,gap/train_minus_val,train/acc_r_only,gap_r_only/train_minus_val_r_only
1,0.815527617931366,0.0,0.6,0.0038053,,,,,,,
2,0.5782136917114258,4.0,0.6,0.0038053,,,,,,,
3,0.8777061700820923,0.0,0.6,0.0038053,,,,,,,
4,0.7678350806236267,0.0,0.6,0.0038053,,,,,,,
5,0.5190695524215698,0.0,0.6,0.0038053,,,,,,,
6,0.7431272864341736,0.0,0.6,0.0038053,,,,,,,
7,0.6745305061340332,0.0,0.6,0.0038053,,,,,,,
8,0.7087746858596802,0.0,0.6,0.0038053,,,,,,,
9,0.8610574007034302,0.0,0.6,0.0038053,,,,,,,
10,0.8033952116966248,0.0,0.6,0.0038053,,,,,,,
11,0.7878521680831909,0.0,0.6,0.0038053,,,,,,,
12,0.7332082986831665,0.0,0.6,0.0038053,,,,,,,
13,0.6507481336593628,0.0,0.6,0.0038053,,,,,,,
14,0.7968376874923706,0.0,0.6,0.0038053,,,,,,,
15,0.7109013795852661,2.0,0.6,0.0038053,,,,,,,
16,0.6953542232513428,3.0,0.6,0.0038053,,,,,,,
17,0.7331422567367554,12.0,0.6,0.0038053,,,,,,,
18,0.7216014862060547,10.0,0.6,0.0038053,,,,,,,
19,0.7398297786712646,10.0,0.6,0.0038053,,,,,,,
20,0.6765539646148682,8.0,0.6,0.0038053,,,,,,,
21,0.7250819802284241,1.0,0.6,0.0038053,,,,,,,
22,0.6985079646110535,14.0,0.6,0.0038053,,,,,,,
23,0.6891437768936157,12.0,0.6,0.0038053,,,,,,,
24,0.8009927272796631,5.0,0.6,0.0038053,,,,,,,
25,0.7335348129272461,16.0,0.6,0.0038053,,,,,,,
26,0.7600382566452026,11.0,0.6,0.0038053,,,,,,,
27,0.6466274261474609,20.0,0.6,0.0038053,,,,,,,
28,0.6871845722198486,23.0,0.6,0.0038053,,,,,,,
29,0.6891639232635498,25.0,0.6,0.0038053,,,,,,,
30,0.7094845771789551,6.0,0.6,0.0038053,,,,,,,
31,0.7079896926879883,2.0,0.6,0.0038053,,,,,,,
32,0.7607402801513672,0.0,0.6,0.0038053,,,,,,,
33,0.6320698261260986,1.0,0.6,0.0038053,,,,,,,
34,0.7877510190010071,0.0,0.6,0.0038053,,,,,,,
35,0.7841807007789612,0.0,0.6,0.0038053,,,,,,,
36,0.6782852411270142,0.0,0.6,0.0038053,,,,,,,
37,0.6838366985321045,0.0,0.6,0.0038053,,,,,,,
38,0.6499960422515869,3.0,0.6,0.0038053,,,,,,,
39,0.6992321014404297,7.0,0.6,0.0038053,,,,,,,
40,0.707883894443512,4.0,0.6,0.0038053,,,,,,,
41,0.5990496277809143,2.0,0.6,0.0038053,,,,,,,
42,0.6616678833961487,2.0,0.6,0.0038053,,,,,,,
43,0.6764362454414368,0.0,0.6,0.0038053,,,,,,,
44,0.63591068983078,1.0,0.6,0.0038053,,,,,,,
45,0.6975789070129395,0.0,0.6,0.0038053,,,,,,,
46,0.7007362842559814,0.0,0.6,0.0038053,,,,,,,
47,0.7954151034355164,0.0,0.6,0.0038053,,,,,,,
48,0.725604772567749,0.0,0.6,0.0038053,,,,,,,
49,0.6391969919204712,0.0,0.6,0.0038053,,,,,,,
50,0.6331127882003784,0.0,0.6,0.0038053,,,,,,,
51,0.6398885250091553,0.0,0.6,0.0038053,,,,,,,
52,0.7316051721572876,0.0,0.6,0.0038053,,,,,,,
53,0.7259721159934998,0.0,0.6,0.0038053,,,,,,,
54,0.6687624454498291,0.0,0.6,0.0038053,,,,,,,
55,0.6676843762397766,0.0,0.6,0.0038053,,,,,,,
56,0.5278639793395996,0.0,0.6,0.0038053,,,,,,,
57,0.6926282644271851,0.0,0.6,0.0038053,,,,,,,
58,0.7265040874481201,0.0,0.6,0.0038053,,,,,,,
59,1.074338674545288,0.0,0.6,0.0038053,,,,,,,
60,0.8809415698051453,0.0,0.6,0.0038053,,,,,,,
61,0.7052414417266846,0.0,0.6,0.0038053,,,,,,,
62,0.7679054737091064,0.0,0.6,0.0038053,,,,,,,
63,0.7405693531036377,0.0,0.6,0.0038053,,,,,,,
64,0.7517258524894714,0.0,0.6,0.0038053,,,,,,,
65,0.6331480145454407,0.0,0.6,0.0038053,,,,,,,
66,0.6006850600242615,0.0,0.6,0.0038053,,,,,,,
67,0.7427083253860474,0.0,0.6,0.0038053,,,,,,,
68,0.6852942705154419,0.0,0.6,0.0038053,,,,,,,
69,0.741796612739563,0.0,0.6,0.0038053,,,,,,,
70,0.6284064054489136,0.0,0.6,0.0038053,,,,,,,
71,0.6983642578125,0.0,0.6,0.0038053,,,,,,,
72,0.5991512537002563,4.0,0.6,0.0038053,,,,,,,
73,0.6003663539886475,0.0,0.6,0.0038053,,,,,,,
74,0.6933836936950684,0.0,0.6,0.0038053,,,,,,,
75,0.7030823230743408,0.0,0.6,0.0038053,,,,,,,
76,0.5551620125770569,0.0,0.6,0.0038053,,,,,,,
77,0.6109384298324585,0.0,0.6,0.0038053,,,,,,,
78,0.7661486864089966,0.0,0.6,0.0038053,,,,,,,
78,,,,,0.6173285198555957,1,0.6137184115523465,0.7409638554216867,0.12363533556609108,0.7417670682730924,0.12804865672074583
79,0.621492862701416,0.0,0.6,0.0038053,,,,,,,
80,0.5142897367477417,0.0,0.6,0.0038053,,,,,,,
81,0.5696108341217041,0.0,0.6,0.0038053,,,,,,,
82,0.7768785953521729,0.0,0.6,0.0038053,,,,,,,
83,0.8994970321655273,0.0,0.6,0.0038053,,,,,,,
84,0.4677976369857788,0.0,0.6,0.0038053,,,,,,,
85,0.6398722529411316,0.0,0.6,0.0038053,,,,,,,
86,0.920163631439209,0.0,0.6,0.0038053,,,,,,,
87,0.7509655356407166,0.0,0.6,0.0038053,,,,,,,
88,0.3420014977455139,0.0,0.6,0.0038053,,,,,,,
89,0.32571670413017273,0.0,0.6,0.0038053,,,,,,,
90,0.24703912436962128,0.0,0.6,0.0038053,,,,,,,
91,0.560730516910553,0.0,0.6,0.0038053,,,,,,,
92,0.5206503868103027,0.0,0.6,0.0038053,,,,,,,
93,0.7540520429611206,0.0,0.6,0.0038053,,,,,,,
94,0.7233388423919678,0.0,0.6,0.0038053,,,,,,,
95,0.367784708738327,0.0,0.6,0.0038053,,,,,,,
96,0.47772035002708435,0.0,0.6,0.0038053,,,,,,,
97,0.5564167499542236,0.0,0.6,0.0038053,,,,,,,
98,0.6478557586669922,0.0,0.6,0.0038053,,,,,,,
99,0.576591968536377,0.0,0.6,0.0038053,,,,,,,
100,0.8156279921531677,0.0,0.6,0.0038053,,,,,,,
101,0.8650031089782715,0.0,0.6,0.0038053,,,,,,,
102,0.5321570634841919,0.0,0.6,0.0038053,,,,,,,
103,0.9215768575668335,0.0,0.6,0.0038053,,,,,,,
104,0.5945774912834167,0.0,0.6,0.0038053,,,,,,,
105,0.4723721742630005,0.0,0.6,0.0038053,,,,,,,
106,0.39975956082344055,0.0,0.6,0.0038053,,,,,,,
107,0.6475721001625061,0.0,0.6,0.0038053,,,,,,,
108,0.5279440879821777,0.0,0.6,0.0038053,,,,,,,
109,0.40123409032821655,0.0,0.6,0.0038053,,,,,,,
110,0.46109867095947266,0.0,0.6,0.0038053,,,,,,,
111,0.6333840489387512,0.0,0.6,0.0038053,,,,,,,
112,0.5560985803604126,0.0,0.6,0.0038053,,,,,,,
113,0.18714627623558044,0.0,0.6,0.0038053,,,,,,,
114,0.6438495516777039,0.0,0.6,0.0038053,,,,,,,
115,0.6650432348251343,0.0,0.6,0.0038053,,,,,,,
116,0.8587270975112915,0.0,0.6,0.0038053,,,,,,,
117,0.4311811029911041,0.0,0.6,0.0038053,,,,,,,
118,0.5904529094696045,0.0,0.6,0.0038053,,,,,,,
119,0.3379669487476349,0.0,0.6,0.0038053,,,,,,,
120,0.69366455078125,0.0,0.6,0.0038053,,,,,,,
121,0.7329241037368774,0.0,0.6,0.0038053,,,,,,,
122,0.6214191913604736,0.0,0.6,0.0038053,,,,,,,
123,0.4626431465148926,0.0,0.6,0.0038053,,,,,,,
124,0.5572771430015564,0.0,0.6,0.0038053,,,,,,,
125,0.37714719772338867,0.0,0.6,0.0038053,,,,,,,
126,0.4681760370731354,0.0,0.6,0.0038053,,,,,,,
127,0.32769256830215454,0.0,0.6,0.0038053,,,,,,,
128,0.3505452275276184,0.0,0.6,0.0038053,,,,,,,
129,0.5890171527862549,0.0,0.6,0.0038053,,,,,,,
130,0.6141282320022583,0.0,0.6,0.0038053,,,,,,,
