step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6870414217313131,3.0,1.0,0.2,1,1,0.0,,,,,
2,0.6875187754631042,3.0,1.0,0.2,1,2,0.0,,,,,
3,0.6151459217071533,3.0,1.0,0.2,1,3,0.0,,,,,
4,1.330434799194336,3.0,1.0,0.2,1,4,0.0,,,,,
5,0.6491587360699972,3.0,1.0,0.2,1,5,0.0,,,,,
6,0.6726248462994894,3.0,1.0,0.2,1,6,0.0,,,,,
7,0.7840388218561808,3.0,1.0,0.2,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.677860793603328,0.6253764171878453,0.6703651249354552,0.00936878888030146
8,0.7296022971471151,3.0,1.0,0.2,2,1,0.0,,,,,
9,0.6896233359972636,3.0,1.0,0.2,2,2,0.0,,,,,
10,0.6504025260607401,3.0,1.0,0.2,2,3,0.0,,,,,
11,0.6824996670087179,3.0,1.0,0.2,2,4,0.0,,,,,
12,0.6880778670310974,3.0,1.0,0.2,2,5,0.0,,,,,
13,0.675824781258901,3.0,1.0,0.2,2,6,0.0,,,,,
14,0.6664698123931885,3.0,1.0,0.2,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.6703971677942926,0.6246525431087081,0.6682232758526013,0.00864491480116425
15,0.6509732802708944,3.0,1.0,0.2,3,1,0.0,,,,,
16,0.6445211172103882,3.0,1.0,0.2,3,2,0.0,,,,,
17,0.6567554871241251,3.0,1.0,0.2,3,3,0.0,,,,,
18,0.6444960832595825,3.0,1.0,0.2,3,4,0.0,,,,,
19,0.6947364807128906,3.0,1.0,0.2,3,5,0.0,,,,,
20,0.6756023565928141,3.0,1.0,0.2,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.6675366506895171,0.625865182192799,0.6620336845560456,0.00985755388525511
