step,train/loss,train/num_tasks,train/gate0_triggered_blocks,train/gate0_considered_blocks,train/gate0_trigger_rate,train/pull_to_r_blocks,train/pull_to_R_blocks,train/pull_to_r_rate,train/pull_to_R_rate,train/alpha_pull_mean,train/alpha_pull_to_r_mean,train/alpha_pull_to_R_mean,train/single_vote_skipped_blocks,train/tau_N,train/tau_D,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,val/acc_r_only,val/loss_r_only,train/acc,train/loss_eval,gap/train_minus_val,train/acc_r_only,train/loss_r_only_eval,gap_r_only/train_minus_val_r_only
1,0.6871744791666669,3.0,46.0,74.0,0.6216216216216216,5.0,41.0,0.10869565217391304,0.8913043478260869,0.14991706056465845,0.1448414813432186,0.15053603364044382,0.0,0.6,0.0033914772,1,1,0.0,,,,,,,,,,
2,0.6875813802083333,3.0,52.0,74.0,0.7027027027027027,5.0,47.0,0.09615384615384616,0.9038461538461539,0.1497360512751479,0.14598001889697554,0.15013562918771942,0.0,0.6,0.0033914772,1,2,0.0,,,,,,,,,,
3,0.6692708333333333,3.0,35.0,74.0,0.47297297297297297,6.0,29.0,0.17142857142857143,0.8285714285714286,0.1497617740617639,0.14549332781077073,0.15064490087231422,0.0,0.6,0.0033914772,1,3,0.0,,,,,,,,,,
4,0.675048828125,3.0,36.0,74.0,0.4864864864864865,0.0,36.0,0.0,1.0,0.1499838835341407,0.0,0.1499838835341407,0.0,0.6,0.0033914772,1,4,0.0,,,,,,,,,,
5,0.6235148111979167,3.0,7.0,74.0,0.0945945945945946,0.0,7.0,0.0,1.0,0.15052484283511816,0.0,0.15052484283511816,0.0,0.6,0.0033914772,1,5,0.0,,,,,,,,,,
6,0.6474100748697916,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,6,0.0,,,,,,,,,,
7,0.7196146647135416,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,7,0.0,,,,,,,,,,
8,0.7069905598958334,3.0,12.0,74.0,0.16216216216216217,0.0,12.0,0.0,1.0,0.14971607992254662,0.0,0.14971607992254662,0.0,0.6,0.0033914772,1,8,0.0,,,,,,,,,,
9,0.68670654296875,3.0,16.0,74.0,0.21621621621621623,0.0,16.0,0.0,1.0,0.1502124232410059,0.0,0.1502124232410059,0.0,0.6,0.0033914772,1,9,0.0,,,,,,,,,,
10,0.68072509765625,3.0,5.0,74.0,0.06756756756756757,0.0,5.0,0.0,1.0,0.1491344137547412,0.0,0.1491344137547412,0.0,0.6,0.0033914772,1,10,0.0,,,,,,,,,,
11,0.6731770833333331,3.0,7.0,74.0,0.0945945945945946,0.0,7.0,0.0,1.0,0.15030362447556,0.0,0.15030362447556,0.0,0.6,0.0033914772,1,11,0.0,,,,,,,,,,
12,0.6604207356770834,3.0,5.0,74.0,0.06756756756756757,0.0,5.0,0.0,1.0,0.15002276164242725,0.0,0.15002276164242725,0.0,0.6,0.0033914772,1,12,0.0,,,,,,,,,,
13,0.6625569661458333,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.1519613116724184,0.0,0.1519613116724184,0.0,0.6,0.0033914772,1,13,0.0,,,,,,,,,,
14,0.6193237304687499,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,14,0.0,,,,,,,,,,
15,0.5943806966145834,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,15,0.0,,,,,,,,,,
16,0.6171010335286458,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,16,0.0,,,,,,,,,,
17,0.57269287109375,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,17,0.0,,,,,,,,,,
18,0.6154937744140626,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,18,0.0,,,,,,,,,,
19,0.6508026123046875,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,19,0.0,,,,,,,,,,
20,0.5954004923502604,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,20,0.0,,,,,,,,,,
21,0.5834325154622395,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,21,0.0,,,,,,,,,,
22,0.693951924641927,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,22,0.0,,,,,,,,,,
23,0.5779673258463542,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,23,0.0,,,,,,,,,,
24,0.6012318929036458,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,24,0.0,,,,,,,,,,
25,0.6189931233723958,3.0,1.0,74.0,0.013513513513513514,0.0,1.0,0.0,1.0,0.15056799360090525,0.0,0.15056799360090525,0.0,0.6,0.0033914772,1,25,0.0,,,,,,,,,,
26,0.6240488688151041,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,26,0.0,,,,,,,,,,
27,0.6474177042643228,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,27,0.0,,,,,,,,,,
28,0.643925984700521,3.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0033914772,1,28,0.0,,,,,,,,,,
