step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,val/acc_r_only,train/acc,gap/train_minus_val,train/acc_r_only,gap_r_only/train_minus_val_r_only
1,0.6975351572036743,0.0,0.6,0.0038053,,,,,,,
2,0.6417655944824219,22.0,0.6,0.0038053,,,,,,,
3,0.7551664113998413,9.0,0.6,0.0038053,,,,,,,
4,0.6722511053085327,0.0,0.6,0.0038053,,,,,,,
5,0.7508731484413147,1.0,0.6,0.0038053,,,,,,,
6,0.7306720018386841,24.0,0.6,0.0038053,,,,,,,
7,0.7695002555847168,9.0,0.6,0.0038053,,,,,,,
8,0.718720018863678,26.0,0.6,0.0038053,,,,,,,
9,0.6588318347930908,0.0,0.6,0.0038053,,,,,,,
10,0.7680320739746094,1.0,0.6,0.0038053,,,,,,,
11,0.7405941486358643,0.0,0.6,0.0038053,,,,,,,
12,0.6630232334136963,0.0,0.6,0.0038053,,,,,,,
13,0.6501224637031555,0.0,0.6,0.0038053,,,,,,,
14,0.7211167216300964,7.0,0.6,0.0038053,,,,,,,
15,0.6889155507087708,0.0,0.6,0.0038053,,,,,,,
16,0.7527520656585693,0.0,0.6,0.0038053,,,,,,,
17,0.667993426322937,0.0,0.6,0.0038053,,,,,,,
18,0.7393403053283691,0.0,0.6,0.0038053,,,,,,,
19,0.6614854335784912,0.0,0.6,0.0038053,,,,,,,
20,0.7619483470916748,0.0,0.6,0.0038053,,,,,,,
21,0.6319641470909119,0.0,0.6,0.0038053,,,,,,,
22,0.5849210619926453,8.0,0.6,0.0038053,,,,,,,
23,0.7188718318939209,0.0,0.6,0.0038053,,,,,,,
24,0.7082940340042114,0.0,0.6,0.0038053,,,,,,,
25,0.8137568831443787,14.0,0.6,0.0038053,,,,,,,
26,0.744625449180603,9.0,0.6,0.0038053,,,,,,,
27,0.7673174142837524,1.0,0.6,0.0038053,,,,,,,
28,0.7011114954948425,0.0,0.6,0.0038053,,,,,,,
29,0.7120834589004517,0.0,0.6,0.0038053,,,,,,,
30,0.7025386691093445,0.0,0.6,0.0038053,,,,,,,
31,0.6912142038345337,0.0,0.6,0.0038053,,,,,,,
32,0.7155587673187256,0.0,0.6,0.0038053,,,,,,,
33,0.7064475417137146,0.0,0.6,0.0038053,,,,,,,
34,0.7282807230949402,0.0,0.6,0.0038053,,,,,,,
35,0.6702255010604858,0.0,0.6,0.0038053,,,,,,,
36,0.713135838508606,0.0,0.6,0.0038053,,,,,,,
37,0.7649204730987549,0.0,0.6,0.0038053,,,,,,,
38,0.6707347631454468,0.0,0.6,0.0038053,,,,,,,
39,0.715849757194519,0.0,0.6,0.0038053,,,,,,,
40,0.7272720336914062,0.0,0.6,0.0038053,,,,,,,
41,0.7619619965553284,0.0,0.6,0.0038053,,,,,,,
42,0.7449347972869873,0.0,0.6,0.0038053,,,,,,,
43,0.6839656829833984,0.0,0.6,0.0038053,,,,,,,
44,0.7501014471054077,0.0,0.6,0.0038053,,,,,,,
45,0.7255066633224487,0.0,0.6,0.0038053,,,,,,,
46,0.7014880180358887,0.0,0.6,0.0038053,,,,,,,
47,0.7452563047409058,0.0,0.6,0.0038053,,,,,,,
48,0.7047438621520996,0.0,0.6,0.0038053,,,,,,,
49,0.7190207242965698,0.0,0.6,0.0038053,,,,,,,
50,0.6224669218063354,0.0,0.6,0.0038053,,,,,,,
51,0.4799622595310211,0.0,0.6,0.0038053,,,,,,,
52,0.591099739074707,0.0,0.6,0.0038053,,,,,,,
53,0.6932754516601562,0.0,0.6,0.0038053,,,,,,,
54,0.6470521688461304,0.0,0.6,0.0038053,,,,,,,
55,0.7108504772186279,0.0,0.6,0.0038053,,,,,,,
56,0.8522646427154541,0.0,0.6,0.0038053,,,,,,,
57,0.7175350189208984,0.0,0.6,0.0038053,,,,,,,
58,0.6883343458175659,0.0,0.6,0.0038053,,,,,,,
59,0.7630763053894043,0.0,0.6,0.0038053,,,,,,,
60,0.7885051369667053,0.0,0.6,0.0038053,,,,,,,
61,0.7595416903495789,0.0,0.6,0.0038053,,,,,,,
62,0.6985300779342651,0.0,0.6,0.0038053,,,,,,,
63,0.7178090810775757,0.0,0.6,0.0038053,,,,,,,
64,0.5973926782608032,0.0,0.6,0.0038053,,,,,,,
65,0.5714404582977295,0.0,0.6,0.0038053,,,,,,,
66,0.6768844723701477,0.0,0.6,0.0038053,,,,,,,
67,0.6758416295051575,0.0,0.6,0.0038053,,,,,,,
68,0.7869288921356201,0.0,0.6,0.0038053,,,,,,,
69,1.0337620973587036,0.0,0.6,0.0038053,,,,,,,
70,0.6918101906776428,0.0,0.6,0.0038053,,,,,,,
71,0.8364905118942261,0.0,0.6,0.0038053,,,,,,,
72,0.7549508810043335,0.0,0.6,0.0038053,,,,,,,
73,0.6958998441696167,0.0,0.6,0.0038053,,,,,,,
74,0.680777907371521,0.0,0.6,0.0038053,,,,,,,
75,0.6125544905662537,0.0,0.6,0.0038053,,,,,,,
76,0.7105424404144287,0.0,0.6,0.0038053,,,,,,,
77,0.7149516344070435,0.0,0.6,0.0038053,,,,,,,
78,0.6212645173072815,0.0,0.6,0.0038053,,,,,,,
78,,,,,0.5884476534296029,1,0.592057761732852,0.6558232931726907,0.0673756397430878,0.6650602409638554,0.07300247923100345
79,0.6419994831085205,0.0,0.6,0.0038053,,,,,,,
80,0.661274790763855,0.0,0.6,0.0038053,,,,,,,
81,0.601931631565094,0.0,0.6,0.0038053,,,,,,,
82,0.7184312343597412,0.0,0.6,0.0038053,,,,,,,
83,0.6634482145309448,0.0,0.6,0.0038053,,,,,,,
84,0.6788320541381836,0.0,0.6,0.0038053,,,,,,,
85,0.5483986735343933,0.0,0.6,0.0038053,,,,,,,
86,0.603374183177948,0.0,0.6,0.0038053,,,,,,,
87,0.6160000562667847,0.0,0.6,0.0038053,,,,,,,
88,0.7243561744689941,0.0,0.6,0.0038053,,,,,,,
89,0.5654787421226501,0.0,0.6,0.0038053,,,,,,,
90,0.6374809145927429,0.0,0.6,0.0038053,,,,,,,
91,0.47076985239982605,0.0,0.6,0.0038053,,,,,,,
92,0.6314382553100586,0.0,0.6,0.0038053,,,,,,,
93,0.9020599126815796,0.0,0.6,0.0038053,,,,,,,
94,0.41979047656059265,0.0,0.6,0.0038053,,,,,,,
95,0.6041916012763977,0.0,0.6,0.0038053,,,,,,,
96,0.3898547291755676,0.0,0.6,0.0038053,,,,,,,
97,0.5091302990913391,0.0,0.6,0.0038053,,,,,,,
98,0.42670518159866333,0.0,0.6,0.0038053,,,,,,,
99,0.5049343109130859,0.0,0.6,0.0038053,,,,,,,
100,0.7100939750671387,0.0,0.6,0.0038053,,,,,,,
101,0.5770782232284546,0.0,0.6,0.0038053,,,,,,,
102,0.7976201772689819,0.0,0.6,0.0038053,,,,,,,
103,0.43936577439308167,0.0,0.6,0.0038053,,,,,,,
104,0.6085734367370605,0.0,0.6,0.0038053,,,,,,,
105,0.6114323139190674,0.0,0.6,0.0038053,,,,,,,
106,0.5755695104598999,0.0,0.6,0.0038053,,,,,,,
107,0.5922760963439941,0.0,0.6,0.0038053,,,,,,,
108,0.6139415502548218,0.0,0.6,0.0038053,,,,,,,
109,0.428040087223053,0.0,0.6,0.0038053,,,,,,,
110,0.7239589691162109,0.0,0.6,0.0038053,,,,,,,
111,0.6485657095909119,0.0,0.6,0.0038053,,,,,,,
