step,epoch,step_in_epoch,probe/is_eval,sys/effective_batch_size,sys/device_batch_size,train/loss,sys/time_per_step_ms,sys/peak_memory_mb,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,1,1,0.0,32.0,32.0,0.6683349609375,363.8616969983559,2823.6279296875,,,,,
2,1,2,0.0,32.0,32.0,0.669189453125,54.19855398940854,3545.24267578125,,,,,
3,1,3,0.0,32.0,32.0,0.711181640625,67.36216798890382,3736.4619140625,,,,,
4,1,4,0.0,32.0,32.0,0.667236328125,61.26770898117684,3520.31982421875,,,,,
5,1,5,0.0,32.0,32.0,0.6561279296875,60.950068989768624,3520.31982421875,,,,,
6,1,6,0.0,32.0,32.0,0.631103515625,65.01476297853515,3625.36865234375,,,,,
7,1,7,0.0,32.0,32.0,0.68902587890625,68.64467999548651,3779.00927734375,,,,,
8,1,8,0.0,32.0,32.0,0.60369873046875,67.1610760036856,3689.875,,,,,
9,1,9,0.0,32.0,32.0,0.60540771484375,67.18785999692045,3705.38330078125,,,,,
10,1,10,0.0,32.0,32.0,0.572052001953125,61.48747299448587,3520.31982421875,,,,,
11,1,11,0.0,32.0,32.0,0.603271484375,70.37649999256246,3779.00927734375,,,,,
12,1,12,0.0,32.0,32.0,0.63470458984375,87.29910501278937,3572.89013671875,,,,,
13,1,13,0.0,32.0,32.0,0.4889678955078125,96.65948900510557,3705.38330078125,,,,,
14,1,14,0.0,32.0,32.0,0.6829986572265625,82.83059200039133,3397.75830078125,,,,,
15,1,15,0.0,32.0,32.0,0.531585693359375,73.35067098028958,3525.34375,,,,,
16,1,16,0.0,32.0,32.0,0.8478851318359375,65.25304101523943,3426.31298828125,,,,,
17,1,17,0.0,32.0,32.0,0.636932373046875,61.81701199966483,3426.31298828125,,,,,
18,1,18,0.0,32.0,32.0,0.69342041015625,67.4117140006274,3675.61669921875,,,,,
19,1,19,0.0,32.0,32.0,0.584716796875,71.08084802166559,3894.5927734375,,,,,
20,1,20,0.0,32.0,32.0,0.563873291015625,70.57520200032741,3811.28857421875,,,,,
21,1,21,0.0,32.0,32.0,0.6224365234375,61.30801601102576,3426.31298828125,,,,,
22,1,22,0.0,32.0,32.0,0.57147216796875,62.15981298009865,3546.77392578125,,,,,
23,1,23,0.0,32.0,32.0,0.607391357421875,62.799366016406566,3546.77392578125,,,,,
