step,train/loss,train/gate0_triggered_blocks,train/tau_N,train/tau_D,val/acc,epoch,train/acc,gap/train_minus_val
1,0.815527617931366,0.0,0.6,0.0038053,,,,
2,0.5782136917114258,4.0,0.6,0.0038053,,,,
3,0.8706158399581909,0.0,0.6,0.0038053,,,,
4,0.7528510093688965,0.0,0.6,0.0038053,,,,
5,0.5929266810417175,0.0,0.6,0.0038053,,,,
6,0.6717977523803711,0.0,0.6,0.0038053,,,,
7,0.6602691411972046,0.0,0.6,0.0038053,,,,
8,0.7359179258346558,0.0,0.6,0.0038053,,,,
9,0.7273375988006592,0.0,0.6,0.0038053,,,,
10,0.6540970802307129,1.0,0.6,0.0038053,,,,
11,0.7336475849151611,0.0,0.6,0.0038053,,,,
12,0.7627658843994141,3.0,0.6,0.0038053,,,,
13,0.6719877123832703,24.0,0.6,0.0038053,,,,
14,0.7555049061775208,23.0,0.6,0.0038053,,,,
15,0.684499204158783,21.0,0.6,0.0038053,,,,
16,0.6734129786491394,29.0,0.6,0.0038053,,,,
17,0.6909275054931641,25.0,0.6,0.0038053,,,,
18,0.6949291229248047,34.0,0.6,0.0038053,,,,
19,0.7078077793121338,36.0,0.6,0.0038053,,,,
20,0.5398834943771362,41.0,0.6,0.0038053,,,,
21,0.7683699131011963,38.0,0.6,0.0038053,,,,
22,0.668700635433197,34.0,0.6,0.0038053,,,,
23,0.7033933401107788,36.0,0.6,0.0038053,,,,
24,0.7868718504905701,28.0,0.6,0.0038053,,,,
25,0.7113116383552551,19.0,0.6,0.0038053,,,,
26,0.6163812875747681,2.0,0.6,0.0038053,,,,
27,1.0853590965270996,0.0,0.6,0.0038053,,,,
28,0.6237468719482422,22.0,0.6,0.0038053,,,,
29,0.6680091619491577,27.0,0.6,0.0038053,,,,
30,0.7160999178886414,24.0,0.6,0.0038053,,,,
31,0.7175555229187012,39.0,0.6,0.0038053,,,,
32,0.791678249835968,33.0,0.6,0.0038053,,,,
33,0.662517786026001,38.0,0.6,0.0038053,,,,
34,0.7631238698959351,7.0,0.6,0.0038053,,,,
35,0.7469958662986755,32.0,0.6,0.0038053,,,,
36,0.6907030344009399,40.0,0.6,0.0038053,,,,
37,0.7014278769493103,16.0,0.6,0.0038053,,,,
38,0.7214673161506653,34.0,0.6,0.0038053,,,,
39,0.7027010917663574,39.0,0.6,0.0038053,,,,
40,0.6521031260490417,43.0,0.6,0.0038053,,,,
41,0.5752907991409302,37.0,0.6,0.0038053,,,,
42,0.7326228618621826,33.0,0.6,0.0038053,,,,
43,0.6542432308197021,28.0,0.6,0.0038053,,,,
44,0.6821120381355286,17.0,0.6,0.0038053,,,,
45,0.6269710063934326,4.0,0.6,0.0038053,,,,
46,0.6435423493385315,0.0,0.6,0.0038053,,,,
47,0.8308584690093994,5.0,0.6,0.0038053,,,,
48,0.719980001449585,23.0,0.6,0.0038053,,,,
49,0.7140517234802246,15.0,0.6,0.0038053,,,,
50,0.6292217969894409,5.0,0.6,0.0038053,,,,
51,0.8205959796905518,31.0,0.6,0.0038053,,,,
52,0.7111587524414062,58.0,0.6,0.0038053,,,,
53,0.6162328124046326,58.0,0.6,0.0038053,,,,
54,0.7557543516159058,58.0,0.6,0.0038053,,,,
55,0.6896293759346008,63.0,0.6,0.0038053,,,,
56,0.5710524320602417,58.0,0.6,0.0038053,,,,
57,0.717452347278595,57.0,0.6,0.0038053,,,,
58,0.6287063360214233,59.0,0.6,0.0038053,,,,
59,0.7862333655357361,62.0,0.6,0.0038053,,,,
60,0.7896711826324463,58.0,0.6,0.0038053,,,,
61,0.6503074169158936,63.0,0.6,0.0038053,,,,
62,0.6897421479225159,61.0,0.6,0.0038053,,,,
63,0.6506578326225281,60.0,0.6,0.0038053,,,,
64,0.7174243927001953,63.0,0.6,0.0038053,,,,
65,0.7171005010604858,63.0,0.6,0.0038053,,,,
66,0.6516648530960083,65.0,0.6,0.0038053,,,,
67,0.7459324598312378,65.0,0.6,0.0038053,,,,
68,0.673776388168335,64.0,0.6,0.0038053,,,,
69,0.7705559730529785,66.0,0.6,0.0038053,,,,
70,0.8497661352157593,65.0,0.6,0.0038053,,,,
71,0.7178793549537659,65.0,0.6,0.0038053,,,,
72,0.6885160207748413,65.0,0.6,0.0038053,,,,
73,0.5946953296661377,66.0,0.6,0.0038053,,,,
74,0.7910495400428772,65.0,0.6,0.0038053,,,,
75,0.7057823538780212,67.0,0.6,0.0038053,,,,
76,0.6480199694633484,66.0,0.6,0.0038053,,,,
77,0.7010872960090637,66.0,0.6,0.0038053,,,,
78,0.7156931161880493,66.0,0.6,0.0038053,,,,
78,,,,,0.5270758122743683,1,0.5016064257028112,-0.025469386571557062
79,0.7560670375823975,66.0,0.6,0.0038053,,,,
80,0.6597685813903809,68.0,0.6,0.0038053,,,,
81,0.6954585313796997,64.0,0.6,0.0038053,,,,
82,0.7079007625579834,64.0,0.6,0.0038053,,,,
83,0.7150284051895142,69.0,0.6,0.0038053,,,,
84,0.7044684886932373,68.0,0.6,0.0038053,,,,
85,0.8051291108131409,65.0,0.6,0.0038053,,,,
86,0.7212338447570801,67.0,0.6,0.0038053,,,,
87,0.7308934926986694,65.0,0.6,0.0038053,,,,
88,0.6897828578948975,69.0,0.6,0.0038053,,,,
89,0.6493314504623413,69.0,0.6,0.0038053,,,,
90,0.6649575233459473,66.0,0.6,0.0038053,,,,
91,0.6868093013763428,65.0,0.6,0.0038053,,,,
92,0.7579751014709473,68.0,0.6,0.0038053,,,,
93,0.7662435173988342,69.0,0.6,0.0038053,,,,
94,0.6698966026306152,68.0,0.6,0.0038053,,,,
95,0.674999475479126,66.0,0.6,0.0038053,,,,
96,0.8031871318817139,66.0,0.6,0.0038053,,,,
97,0.6935544610023499,68.0,0.6,0.0038053,,,,
98,0.7121400833129883,69.0,0.6,0.0038053,,,,
99,0.6778998970985413,68.0,0.6,0.0038053,,,,
100,0.6702853441238403,70.0,0.6,0.0038053,,,,
101,0.7090616226196289,70.0,0.6,0.0038053,,,,
102,0.6920030117034912,69.0,0.6,0.0038053,,,,
103,0.7535845637321472,69.0,0.6,0.0038053,,,,
104,0.6149796843528748,70.0,0.6,0.0038053,,,,
105,0.7989352941513062,66.0,0.6,0.0038053,,,,
106,0.680268406867981,65.0,0.6,0.0038053,,,,
107,0.7300671935081482,68.0,0.6,0.0038053,,,,
108,0.72178715467453,66.0,0.6,0.0038053,,,,
109,0.612212061882019,69.0,0.6,0.0038053,,,,
110,0.702282190322876,66.0,0.6,0.0038053,,,,
111,0.6679968237876892,68.0,0.6,0.0038053,,,,
112,0.7295638918876648,69.0,0.6,0.0038053,,,,
113,0.647154688835144,68.0,0.6,0.0038053,,,,
114,0.8613466024398804,66.0,0.6,0.0038053,,,,
115,0.6332204341888428,67.0,0.6,0.0038053,,,,
116,0.7144863605499268,66.0,0.6,0.0038053,,,,
117,0.745641827583313,68.0,0.6,0.0038053,,,,
118,0.6533011198043823,66.0,0.6,0.0038053,,,,
119,0.7073478102684021,67.0,0.6,0.0038053,,,,
120,0.6627910137176514,67.0,0.6,0.0038053,,,,
121,0.7209495902061462,69.0,0.6,0.0038053,,,,
122,0.6783627867698669,69.0,0.6,0.0038053,,,,
123,0.7449231147766113,66.0,0.6,0.0038053,,,,
124,0.7796081304550171,65.0,0.6,0.0038053,,,,
125,0.7141914963722229,68.0,0.6,0.0038053,,,,
126,0.7039930820465088,66.0,0.6,0.0038053,,,,
127,0.7418649792671204,68.0,0.6,0.0038053,,,,
128,0.7321228981018066,66.0,0.6,0.0038053,,,,
129,0.7271232604980469,67.0,0.6,0.0038053,,,,
130,0.7408559322357178,66.0,0.6,0.0038053,,,,
131,0.6635730266571045,67.0,0.6,0.0038053,,,,
132,0.7283217906951904,70.0,0.6,0.0038053,,,,
133,0.7446430325508118,67.0,0.6,0.0038053,,,,
134,0.6981834173202515,66.0,0.6,0.0038053,,,,
135,0.6155552864074707,66.0,0.6,0.0038053,,,,
136,0.691052258014679,69.0,0.6,0.0038053,,,,
137,0.6808550357818604,69.0,0.6,0.0038053,,,,
138,0.6639919281005859,69.0,0.6,0.0038053,,,,
139,0.6380366086959839,66.0,0.6,0.0038053,,,,
140,0.7107373476028442,68.0,0.6,0.0038053,,,,
141,0.7565769553184509,69.0,0.6,0.0038053,,,,
142,0.8146670460700989,68.0,0.6,0.0038053,,,,
143,0.7010554075241089,70.0,0.6,0.0038053,,,,
144,0.7450629472732544,69.0,0.6,0.0038053,,,,
145,0.6346256136894226,70.0,0.6,0.0038053,,,,
146,0.7839016914367676,65.0,0.6,0.0038053,,,,
