step,mean,std,var,n
1,0.14730658219817372,0.00026409122100538705,6.974417301211618e-08,5
2,0.14714938041545883,0.0005564335061306218,3.096182467448168e-07,5
3,0.1472306630817449,0.00047497844280590146,2.2560452113031898e-07,5
4,0.14704389878460228,0.0007396245885990414,5.470445320603012e-07,5
5,0.14744869517023723,0.00011798494240151445,1.3920446633488682e-08,5
6,0.1467669989376022,0.0005138169917873142,2.64007901049365e-07,5
7,0.14663515284108944,0.0005349203604985352,2.8613979207588296e-07,5
8,0.14662016533158323,0.0006908049326610302,4.772114549888105e-07,5
9,0.14693471321626211,0.0007517646395806059,5.651500733237583e-07,5
10,0.14675418565584508,0.0007887162301914498,6.220732917674121e-07,5
11,0.14704750169917752,0.0003357701598025436,1.1274160021382566e-07,5
12,0.14735919812025453,0.00016253229754603418,2.6416747745592592e-08,5
13,0.14706661615661604,0.0004800966060158736,2.30492751107961e-07,5
14,0.14676472226428944,0.00031933514230167843,1.019749331088332e-07,5
15,0.147338097183917,0.00027221780689696233,7.410253439179188e-08,5
16,0.1466919478014565,0.000528900270467538,2.7973549610063483e-07,5
17,0.14750737649362688,0.00027350768138415205,7.480645177613484e-08,5
18,0.14717542865035305,0.00039739072597236395,1.5791938908884246e-07,5
19,0.14720396712023698,0.0003170509785001327,1.0052132296789161e-07,5
20,0.14712294916557578,0.0004163594606100544,1.733552004394954e-07,5
21,0.14741760187477537,0.00015619079108576187,2.4395563219996107e-08,5
22,0.14694180533259554,0.0003017512499346598,9.10538168371295e-08,5
23,0.14658469407223593,0.0009643549834131941,9.299805340338619e-07,5
24,0.1465149829300934,0.0009332300099236788,8.709182514221497e-07,5
25,0.14704919625416207,0.0006443593780713568,4.1519900810850573e-07,5
26,0.1472318139830778,0.0006527944029619389,4.261405325384343e-07,5
27,0.14686727765941554,0.000384732645144523,1.4801920823990147e-07,5
28,0.14730271861583547,0.00038170583827738466,1.4569934697504093e-07,5
29,0.14710129218817833,0.0004991524295213258,2.4915314789704215e-07,5
30,0.14698594464288586,0.000813461299879526,6.61719286401688e-07,5
31,0.14669633299526988,0.0008175936640750465,6.684593995356601e-07,5
32,0.1469947709074702,0.0002791173330518739,7.790648560999069e-08,5
33,0.14724587932527247,0.0003373004459714639,1.1377159085254847e-07,5
34,0.14734679405129128,6.187434796235607e-05,3.8284349357667165e-09,5
35,0.14680556827484512,0.0005506888445009258,3.0325820345776484e-07,5
36,0.14716535257705135,0.0002306724803447408,5.320979318839483e-08,5
37,0.14705926477558423,0.00025449179017924135,6.4766071268635e-08,5
38,0.14702539608279294,0.0002941243382256112,8.650912633665374e-08,5
39,0.14702640503427084,0.0005680555114906158,3.2268706413486525e-07,5
40,0.14715120138643822,0.0002311788887993671,5.3443678626510145e-08,5
41,0.14706613172535654,0.000616595938536705,3.801905514199601e-07,5
42,0.14743581867679056,0.00010248060334285523,1.0502274061515632e-08,5
43,0.14709651129045018,0.00033643516847443866,1.1318862258642391e-07,5
44,0.1468821364373865,0.0004017562537293209,1.6140808741061847e-07,5
45,0.14729408421136295,0.00032296567735282697,1.0430682874797035e-07,5
46,0.14700588045786697,0.0002582356459303739,6.668564882907744e-08,5
47,0.14715895288938144,0.0007919697153498673,6.2721603003135e-07,5
48,0.147112765407669,0.0003963953057683429,1.5712923843517807e-07,5
49,0.14727413051698868,0.00018094585304056194,3.274140173257664e-08,5
50,0.1468661640794714,0.0005395738330726838,2.911399213367484e-07,5
51,0.14749152980013708,0.00031350431866174666,9.8284957819566e-08,5
52,0.1471320021289382,0.0005383765320071854,2.8984929021608396e-07,5
53,0.14733825099890976,0.00023446572282883642,5.497417518164874e-08,5
54,0.1467873683376252,0.0005411446706662243,2.928375545904564e-07,5
55,0.1470781407999036,0.0004912040846728323,2.41281452799275e-07,5
56,0.1470493481252065,0.0004562781211158346,2.0818972380899623e-07,5
57,0.1473563452967807,0.0003609416333058015,1.302788626534597e-07,5
58,0.14708542243965744,0.0004352162136358624,1.894131526115366e-07,5
59,0.14700351560385488,0.0002216823049520427,4.9143044328850456e-08,5
60,0.14710176121762203,0.00041792237144898744,1.7465910855754543e-07,5
61,0.1473231727580887,0.00014885609292339868,2.2158136400419506e-08,5
62,0.14697197159373804,0.0002869800511095243,8.235754973482519e-08,5
63,0.14708773305038925,0.0005169504863732115,2.6723780536149993e-07,5
64,0.14690744479556778,0.00037778032751829745,1.427179758598321e-07,5
65,0.14707584881573435,0.000760029870743329,5.776454044221213e-07,5
66,0.14709550183810022,0.0003618241615896998,1.3091672391008918e-07,5
67,0.14674733403815685,0.0003291301603595721,1.0832666245831766e-07,5
68,0.14683997340790683,0.00032325407151456524,1.0449319475074365e-07,5
69,0.1471282165820725,0.00011717708885394543,1.3730470152285422e-08,5
70,0.1468589677488839,0.0008092899519135687,6.549502262682664e-07,5
71,0.14634881438452313,0.0005657454809267025,3.2006794918898597e-07,5
72,0.14717840291515016,0.00033392592091414534,1.1150652065836004e-07,5
73,0.14717094397002262,0.0006024811234593393,3.629835041248277e-07,5
74,0.11774918086837191,0.05887833607392025,0.0034666584588334986,5
75,0.14690463474353593,0.0002666681196973089,7.111188606289826e-08,5
76,0.14667647745798956,0.0004386736963908583,1.924346119052189e-07,5
77,0.14697853716788256,0.0005299673279608281,2.8086536870593995e-07,5
78,0.14715571216462378,0.0004262051970097074,1.816508699580835e-07,5
79,0.1468237007548327,0.0008289646092729283,6.871823234270186e-07,5
80,0.14675459108242855,0.0003621799158578152,1.3117429145077413e-07,5
81,0.14674708578721715,0.0005786929200158442,3.348854956764643e-07,5
82,0.146649545672338,0.0005258114755890371,2.7647770786112047e-07,5
83,0.1471200168868045,0.00046798110283489296,2.1900631261056265e-07,5
84,0.14747436495773725,0.0001716542793510316,2.9465191619521993e-08,5
85,0.14689213162643674,0.00047092751800393857,2.2177272721334986e-07,5
86,0.14662687209155584,0.0005831957504651741,3.4011728336063756e-07,5
87,0.1471015647859772,0.0002536702660854019,6.434860389583862e-08,5
88,0.1472117367286069,0.00026978017504120685,7.27813428452642e-08,5
89,0.14712220400418974,0.0005547703261136448,3.0777011473623977e-07,5
90,0.14643661931145086,0.0016616201731308458,2.760981599755382e-06,5
91,0.1467157154952733,0.0005830653906901867,3.3996524982070003e-07,5
