step,mean,std,var,n
1,0.19830581297467784,0.078776700204631,0.0062057684951303095,5
2,0.16904371371293184,0.07580885307883563,0.0057469822051284866,5
3,0.1406439853298936,0.03675361844585397,0.0013508284688634167,5
4,0.1635343150875243,0.03606909965892364,0.0013009799502053654,5
5,0.18172792479306712,0.054466811290519106,0.0029666335321570196,5
6,0.1642834943863007,0.059076115855784074,0.003489987464606023,5
7,0.18587482057868093,0.05650956615120423,0.003193331066597327,5
8,0.18093974822065956,0.04552550211087097,0.0020725713424469172,5
9,0.17430983459037225,0.029322953327774362,0.0008598355918628335,5
10,0.16355989872221535,0.03451209400504485,0.0011910846326130527,5
11,0.17295967448298524,0.07109500141401391,0.00505449922605864,5
12,0.15572342641426856,0.01526604255444637,0.00023305205527416744,5
13,0.17302364060436823,0.027721951020912825,0.0007685065684058896,5
14,0.14466322384355165,0.02704273367092055,0.00073130944439634,5
15,0.13877198137902275,0.04453331770066975,0.001983216385428785,5
16,0.1719166574922104,0.05288656863191058,0.002796989141657788,5
17,0.11576552536431325,0.02251945088500859,0.0005071256681623142,5
18,0.20305334584885917,0.04265315942783736,0.001819292009176511,5
19,0.1743596522965313,0.08928654296061328,0.007972086753857442,5
20,0.1920707769165621,0.07163660225361593,0.00513180278244277,5
21,0.19300659584337412,0.04324962452147939,0.001870530021248951,5
22,0.24959239306217235,0.038264237525595,0.0014641518734151524,5
23,0.20880959228672774,0.1005770868989977,0.010115750409088535,5
24,0.18318393583463988,0.06587464083667431,0.004339468305360838,5
25,0.14012417736723676,0.03913481386705508,0.0015315336564090463,5
26,0.1353373578651209,0.02897104728730607,0.0008393215809233245,5
27,0.16393692922987854,0.09319241254818636,0.008684825756551363,5
28,0.12182031197648771,0.03883384141987794,0.0015080672394242273,5
29,0.1370054644808743,0.046428197605778945,0.002155577532921258,5
30,0.11784002378828425,0.030674739001741873,0.000940939612824984,5
31,0.13425650323587918,0.0271472955678588,0.000736975656648686,5
32,0.16935691251646082,0.05667360469405655,0.0032118974690181885,5
33,0.17580842096971122,0.040591957449547224,0.0016477070095858525,5
34,0.19310770315529696,0.034283601942866906,0.0011753653621769476,5
35,0.16291984851306882,0.049657325065421865,0.0024658499326529744,5
36,0.18104364326375708,0.030791698271076907,0.0009481286824170405,5
37,0.14007062146892654,0.032827472012043855,0.0010776429187015226,5
38,0.15638823835545143,0.04809852609272069,0.002313468212292133,5
39,0.17175185772731066,0.024735929108371944,0.0006118661888544024,5
40,0.14444681922038397,0.023594612242556663,0.0005567057268766047,5
41,0.16492563692143522,0.02305082126632722,0.0005313403610521631,5
42,0.11860458537305354,0.018596428489454222,0.0003458271525633846,5
43,0.1605195701468993,0.03142468758119756,0.0009875109895758725,5
44,0.15038861467796777,0.07216617549562757,0.0052079568856657175,5
45,0.14410593553721213,0.05366498888662098,0.0028799310322011537,5
46,0.17500850697572004,0.04506279073655128,0.0020306551089662116,5
47,0.15133119309809726,0.06414043172920143,0.00411399498240835,5
48,0.1585751785090729,0.03630786148897024,0.0013182608059022485,5
49,0.1849654950669904,0.04488333935178443,0.0020145141513674405,5
50,0.16647389498670034,0.030198672242313446,0.0009119598051986725,5
51,0.20878753522967203,0.0659368997940556,0.0043476747544513306,5
52,0.12392554675113439,0.025734823025020375,0.0006622811161291189,5
53,0.15914593880695568,0.05781379121418208,0.003342434454557037,5
54,0.1005112203681893,0.05303896300467785,0.0028131315966115856,5
55,0.17333626880894362,0.03681215034152752,0.0013551344127672252,5
56,0.1320657235174552,0.014574267812046382,0.0002124092822572512,5
57,0.19037401534941173,0.034464721035827685,0.0011878169960774232,5
58,0.1723830791204184,0.02546661709415848,0.0006485485862204849,5
59,0.15489826625424236,0.033398372904650635,0.0011154513126781015,5
60,0.1882113208110471,0.032994180789931035,0.0010886159659986541,5
61,0.16791655608075512,0.04354612780828387,0.0018962652470953935,5
62,0.1844838112079491,0.043137923313747974,0.0018608804278228007,5
63,0.20126241804207906,0.03876292508619598,0.0015025643612380413,5
64,0.1887594791762323,0.058710335898644196,0.003446903541331629,5
65,0.2058052838721375,0.07778645529548218,0.006050732627436048,5
66,0.12946702915480787,0.0185391660246659,0.0003437006768901265,5
67,0.14014130927367854,0.029509045724558834,0.000870783779574104,5
68,0.19678888878121364,0.04536598044053243,0.002058072181330771,5
69,0.20420512906707894,0.06902472559151296,0.004764412742983663,5
70,0.12932615032912942,0.05214021735285996,0.0027186022656034785,5
71,0.1490558503255688,0.030911841668827062,0.000955541955358633,5
72,0.21951799154552015,0.03577664608084698,0.0012799684047941835,5
73,0.15657657657657653,0.040819480206585525,0.0016662299643358275,5
74,0.12559894943048927,0.06723303637519137,0.004520281180227806,5
75,0.1885272199065302,0.04515182934009747,0.0020386876927572864,5
76,0.19658003465280555,0.016994739498735693,0.00028882117062988715,5
77,0.15358098358098357,0.04595880584335452,0.002112211834547157,5
78,0.24574424648448417,0.05007578897438924,0.0025075846414075627,5
79,0.16097977352214637,0.06949071159110208,0.004828958997437729,5
80,0.19644500595751668,0.04698493220853725,0.002207583854640841,5
81,0.21561697092630153,0.07199186561000308,0.005182828714008743,5
82,0.19467837549183967,0.052616920012911246,0.0027685402716451,5
83,0.2187093821510297,0.06550389575890107,0.004290760359592979,5
84,0.19426658411428238,0.043969084556614704,0.0019332803967467335,5
85,0.20838940029302902,0.06376523754225195,0.004066005518819818,5
86,0.14282609038319066,0.018929528215019233,0.00035832703844320925,5
87,0.20944769253987933,0.030447812657667384,0.0009270692956364101,5
88,0.17356143856143852,0.024739264854027866,0.0006120312255177385,5
89,0.13608727912972393,0.03678392224144613,0.0013530569354647552,5
90,0.13680552353586212,0.026741699587998793,0.0007151184968547748,5
91,0.1761621137483206,0.08854812522471883,0.007840770480812487,5
92,0.16098717948717947,0.05884600860269212,0.0034628527284681146,5
93,0.17306058473546154,0.05869869777833619,0.0034455371208724495,5
94,0.15283292978208232,0.026299217368509896,0.0006916488341961326,5
95,0.19422036817329405,0.06219481500865043,0.003868195013960249,5
96,0.19039548022598868,0.0800930817505941,0.006414901744307348,5
97,0.16165912518853692,0.07002506446117338,0.004903509652791486,5
98,0.19380777080265568,0.06465552312410149,0.004180336670451221,5
99,0.26629031729650926,0.06962801956662693,0.004848061108770582,5
100,0.24159856162144483,0.05093993288413085,0.0025948767622397556,5
101,0.1656637991164845,0.05116110400966858,0.0026174585634881264,5
102,0.21787012987012985,0.09519534026532354,0.009062152808230731,5
103,0.30060298102981026,0.021883116444426264,0.00047887078532031925,5
104,0.19220779220779216,0.049682751333476834,0.002468375780064094,5
105,0.2176747641033355,0.05442143878468514,0.002961692999395232,5
106,0.20033940984536808,0.08643560974517396,0.007471114632020012,5
107,0.15700763071014784,0.05151768872893585,0.0026540722519715234,5
108,0.162085020242915,0.04527447295796024,0.002049777901621073,5
109,0.19198127271821694,0.08993987172145271,0.00808918052527137,5
110,0.20077283827283826,0.06787588836052873,0.00460713622073096,5
111,0.2102139406487232,0.07468821145345343,0.005578328930115772,5
112,0.25245469607538573,0.06816638261900719,0.004646655719360885,5
113,0.1908565484223379,0.08656040972268178,0.007492704531358543,5
114,0.21670094007050528,0.07389072697909853,0.005459839533499679,5
115,0.2419564414913252,0.06543080177898378,0.004281189821440667,5
116,0.23576777539625832,0.06478297363698936,0.0041968336732508575,5
117,0.12463645463645459,0.07765247274644006,0.006029906523636616,5
118,0.18377192982456134,0.0959055230949557,0.009197869360117083,5
119,0.27027972027972025,0.08996763122146345,0.008094174667601244,5
120,0.23607085346215778,0.03876685760880016,0.0015028692488609865,5
121,0.1239481774264383,0.08478336976853525,0.007188219789308175,5
122,0.17516063646498425,0.12715259872388196,0.01616778336223655,5
123,0.2778211036275552,0.0764930415312771,0.005851185402705685,5
124,0.20231259968102072,0.15792083298918735,0.024938989491998804,5
125,0.13781954887218043,0.11322109992613229,0.012819017468483232,5
126,0.12068965517241377,0.11305276582365743,0.012780927860378728,5
127,0.3188429217840982,0.2643149047909548,0.0698623688946515,5
128,0.2557547715442452,0.1835940903148342,0.033706789998531494,5
129,0.17682317682317678,0.10540620453097055,0.011110467953624796,5
130,0.11952380952380952,0.12910295773585176,0.016667573696145126,5
131,0.11904761904761903,0.11468185313135519,0.013151927437641722,5
132,0.1576190476190476,0.1303614371982375,0.01699410430839002,5
133,0.1912757437070938,0.17348919544083044,0.030098500934706666,5
134,0.10062111801242235,0.12511481552312217,0.015653717063384892,5
135,0.14555555555555558,0.12143178748723779,0.014745679012345681,5
136,0.10210526315789473,0.1282138103459799,0.0164387811634349,5
137,0.15555555555555553,0.19051586888313604,0.036296296296296285,5
138,0.11111111111111109,0.1531560972454469,0.02345679012345679,5
139,0.16374269005847952,0.13833839812928603,0.019137512396976846,5
140,0.10666666666666666,0.13727506854649335,0.018844444444444445,5
141,0.13333333333333333,0.1632993161855452,0.026666666666666665,5
142,0.15658263305322123,0.13401656269876427,0.017960439077591817,5
143,0.09714285714285714,0.12202375145178641,0.014889795918367348,5
144,0.2032051282051282,0.1673015521026723,0.02798980933596318,5
145,0.04333333333333332,0.05537749241945382,0.003066666666666665,5
146,0.02857142857142856,0.05714285714285712,0.003265306122448977,5
147,0.11897435897435896,0.17889719885468836,0.032004207758053904,5
148,0.06666666666666667,0.13333333333333333,0.017777777777777778,5
149,0.14285714285714285,0.17496355305594127,0.030612244897959173,5
150,0.05357142857142856,0.06585388898066347,0.004336734693877549,5
151,0.0,0.0,0.0,5
152,0.0,0.0,0.0,5
153,0.0,0.0,0.0,5
154,0.25,0.3872983346207417,0.15,5
155,0.0,0.0,0.0,5
156,0.0,0.0,0.0,5
157,0.0,0.0,0.0,5
158,0.2,0.4000000000000001,0.16000000000000006,5
159,0.0,0.0,0.0,5
160,0.0,0.0,0.0,5
161,0.0,0.0,0.0,5
162,0.0,0.0,0.0,5
163,0.0,0.0,0.0,5
164,0.0,0.0,0.0,5
165,0.0,0.0,0.0,5
166,0.0,0.0,0.0,5
167,0.0,0.0,0.0,5
168,0.0,0.0,0.0,5
169,0.0,0.0,0.0,5
170,0.0,0.0,0.0,5
171,0.0,0.0,0.0,5
172,0.0,0.0,0.0,5
173,0.0,0.0,0.0,5
174,0.02,0.04,0.0016,5
175,0.0,0.0,0.0,5
176,0.0,0.0,0.0,5
177,0.0,0.0,0.0,5
178,0.0,0.0,0.0,5
179,0.0,0.0,0.0,5
180,0.0,0.0,0.0,5
181,0.0,0.0,0.0,5
182,0.0,0.0,0.0,5
183,0.0,0.0,0.0,5
184,0.03333333333333332,0.06666666666666664,0.004444444444444441,5
185,0.0,0.0,0.0,5
186,0.2,0.4000000000000001,0.16000000000000006,5
