step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6871337890625,3.0,0.0,0.0,1,1,0.0,,,,,
2,0.6875813802083334,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.6749979654947916,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.6834309895833334,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.6507568359375,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.6712239583333334,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.7148640950520834,3.0,0.0,0.0,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6845411573843275,0.6258297284964198,0.6838081339927774,0.00982210018887597
8,0.6788330078125,3.0,0.0,0.0,2,1,0.0,,,,,
9,0.6864420572916666,3.0,0.0,0.0,2,2,0.0,,,,,
10,0.6673990885416666,3.0,0.0,0.0,2,3,0.0,,,,,
11,0.62213134765625,3.0,0.0,0.0,2,4,0.0,,,,,
12,0.7229817708333334,3.0,0.0,0.0,2,5,0.0,,,,,
13,0.71820068359375,3.0,0.0,0.0,2,6,0.0,,,,,
14,0.6391194661458334,3.0,0.0,0.0,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6160076283075439,0.6658611925300987,0.6262382393462376,0.6618187985447558,0.010230611038693715
15,0.68896484375,3.0,0.0,0.0,3,1,0.0,,,,,
16,0.6523030598958334,3.0,0.0,0.0,3,2,0.0,,,,,
17,0.6675211588541666,3.0,0.0,0.0,3,3,0.0,,,,,
18,0.6510416666666666,3.0,0.0,0.0,3,4,0.0,,,,,
19,0.6808675130208334,3.0,0.0,0.0,3,5,0.0,,,,,
20,0.64691162109375,3.0,0.0,0.0,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6160076283075439,0.6657535714579504,0.6254677914568512,0.6613197870310183,0.00946016314930731
