step,train/loss,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6833521127700806,1,1,0.0,,,,,
2,0.6623159646987915,1,2,0.0,,,,,
3,0.6669923663139343,1,3,0.0,,,,,
4,0.667823076248169,1,4,0.0,,,,,
5,0.6598750352859497,1,5,0.0,,,,,
6,0.6477524042129517,1,6,0.0,,,,,
7,0.6601361632347107,1,7,0.0,,,,,
8,0.6640503406524658,1,8,0.0,,,,,
9,0.6357287168502808,1,9,0.0,,,,,
10,0.6567816734313965,1,10,0.0,,,,,
11,0.6811356544494629,1,11,0.0,,,,,
12,0.6319135427474976,1,12,0.0,,,,,
13,0.6693979501724243,1,13,0.0,,,,,
14,0.6884319186210632,1,14,0.0,,,,,
15,0.6076539754867554,1,15,0.0,,,,,
16,0.5848549604415894,1,16,0.0,,,,,
17,0.5735306739807129,1,17,0.0,,,,,
18,0.589947521686554,1,18,0.0,,,,,
19,0.5714948177337646,1,19,0.0,,,,,
20,0.5853331089019775,1,20,0.0,,,,,
21,0.5285618305206299,1,21,0.0,,,,,
22,0.5765455961227417,1,22,0.0,,,,,
23,0.7103612422943115,1,23,0.0,,,,,
24,0.6208017468452454,1,24,0.0,,,,,
25,0.5568169355392456,1,25,0.0,,,,,
26,0.8563086986541748,1,26,0.0,,,,,
27,0.5997002720832825,1,27,0.0,,,,,
28,0.6393500566482544,1,28,0.0,,,,,
29,0.7565907835960388,1,29,0.0,,,,,
30,0.6290313005447388,1,30,0.0,,,,,
31,0.5621655583381653,1,31,0.0,,,,,
32,0.8040592670440674,1,32,0.0,,,,,
33,0.6664222478866577,1,33,0.0,,,,,
34,0.667412281036377,1,34,0.0,,,,,
35,0.53958660364151,1,35,0.0,,,,,
36,0.6166491508483887,1,36,0.0,,,,,
37,0.5934796333312988,1,37,0.0,,,,,
38,0.6364359855651855,1,38,0.0,,,,,
39,0.6019965410232544,1,39,0.0,,,,,
40,0.6456462740898132,1,40,0.0,,,,,
41,0.6166746020317078,1,41,0.0,,,,,
42,0.6633377075195312,1,42,0.0,,,,,
43,0.5397618412971497,1,43,0.0,,,,,
44,0.6683876514434814,1,44,0.0,,,,,
45,0.575935959815979,1,45,0.0,,,,,
46,0.6090853214263916,1,46,0.0,,,,,
47,0.8634799718856812,1,47,0.0,,,,,
48,0.5790770649909973,1,48,0.0,,,,,
49,0.7270572185516357,1,49,0.0,,,,,
50,0.46654871106147766,1,50,0.0,,,,,
51,0.529010534286499,1,51,0.0,,,,,
52,0.7249664068222046,1,52,0.0,,,,,
53,0.6137000322341919,1,53,0.0,,,,,
54,0.5105708837509155,1,54,0.0,,,,,
55,0.43855908513069153,1,55,0.0,,,,,
