step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6796634594599406,3.0,1.0,0.2,1,1,0.0,,,,,
2,0.6810313065846761,3.0,1.0,0.2,1,2,0.0,,,,,
3,0.6876135269800822,3.0,1.0,0.2,1,3,0.0,,,,,
4,0.6473665436108907,3.0,1.0,0.2,1,4,0.0,,,,,
5,0.6791017651557922,3.0,1.0,0.2,1,5,0.0,,,,,
6,0.6686557531356812,3.0,1.0,0.2,1,6,0.0,,,,,
7,0.6697400609652201,3.0,1.0,0.2,1,7,0.0,,,,,
7,,,,,1,,1.0,0.6160076283075439,0.6563753326672156,0.6261490917666998,0.6528404398135054,0.010141463459155897
8,0.6413930058479309,3.0,1.0,0.2,2,1,0.0,,,,,
9,0.6180417736371359,3.0,1.0,0.2,2,2,0.0,,,,,
10,0.6051724751790365,3.0,1.0,0.2,2,3,0.0,,,,,
11,0.6308968663215637,3.0,1.0,0.2,2,4,0.0,,,,,
12,0.6735468705495199,3.0,1.0,0.2,2,5,0.0,,,,,
13,0.6100411216417948,3.0,1.0,0.2,2,6,0.0,,,,,
14,0.6241762638092041,3.0,1.0,0.2,2,7,0.0,,,,,
14,,,,,2,,1.0,0.6172552392652843,0.616546462187956,0.6313333981873307,0.6090374466543089,0.014078158922046446
15,0.5985631346702576,3.0,1.0,0.2,3,1,0.0,,,,,
16,0.6491272846857706,3.0,1.0,0.2,3,2,0.0,,,,,
17,0.5945601463317871,3.0,1.0,0.2,3,3,0.0,,,,,
18,0.6088242729504904,3.0,1.0,0.2,3,4,0.0,,,,,
19,0.5885846217473348,3.0,1.0,0.2,3,5,0.0,,,,,
20,0.6267330646514893,3.0,1.0,0.2,3,6,0.0,,,,,
20,,,,,3,,1.0,0.6502111727511896,0.605325821041289,0.652671643357628,0.6020132155027397,0.002460470606438392
