step,train/loss,train/num_tasks,train/grad_solver_cagrad,train/cagrad_c,epoch,step_in_epoch,probe/is_eval,val/acc,val/loss,train/acc,train/loss_eval,gap/train_minus_val
1,0.6939697265625,3.0,0.0,0.0,1,1,0.0,,,,,
1,,,,,1,,1.0,0.5083049732365813,0.6945285973678476,0.514512520231778,0.693728575748756,0.0062075469951966555
2,0.6999104817708334,3.0,0.0,0.0,1,2,0.0,,,,,
3,0.69091796875,3.0,0.0,0.0,1,3,0.0,,,,,
4,0.689453125,3.0,0.0,0.0,1,4,0.0,,,,,
5,0.6912841796875,3.0,0.0,0.0,1,5,0.0,,,,,
6,0.6872965494791666,3.0,0.0,0.0,1,6,0.0,,,,,
7,0.6830647786458334,3.0,0.0,0.0,1,7,0.0,,,,,
8,0.6806640625,3.0,0.0,0.0,1,8,0.0,,,,,
9,0.6772867838541666,3.0,0.0,0.0,1,9,0.0,,,,,
10,0.677490234375,3.0,0.0,0.0,1,10,0.0,,,,,
10,,,,,1,,1.0,0.5914905834341423,0.6719944120351401,0.6101568284667854,0.6721424089798275,0.018666245032643136
11,0.6682942708333334,3.0,0.0,0.0,2,1,0.0,,,,,
12,0.6550699869791666,3.0,0.0,0.0,2,2,0.0,,,,,
13,0.64605712890625,3.0,0.0,0.0,2,3,0.0,,,,,
14,0.66571044921875,3.0,0.0,0.0,2,4,0.0,,,,,
15,0.6582539876302084,3.0,0.0,0.0,2,5,0.0,,,,,
16,0.6378377278645834,3.0,0.0,0.0,2,6,0.0,,,,,
17,0.6287027994791666,3.0,0.0,0.0,2,7,0.0,,,,,
18,0.642578125,3.0,0.0,0.0,2,8,0.0,,,,,
19,0.618499755859375,3.0,0.0,0.0,2,9,0.0,,,,,
20,0.6177266438802084,3.0,0.0,0.0,2,10,0.0,,,,,
20,,,,,2,,1.0,0.613947582132504,0.6443124588614139,0.6259431228537081,0.641623109942225,0.011995540721204123
21,0.7195536295572916,3.0,0.0,0.0,3,1,0.0,,,,,
22,0.5925801595052084,3.0,0.0,0.0,3,2,0.0,,,,,
23,0.6692555745442709,3.0,0.0,0.0,3,3,0.0,,,,,
24,0.6393178304036459,3.0,0.0,0.0,3,4,0.0,,,,,
25,0.6863555908203125,3.0,0.0,0.0,3,5,0.0,,,,,
26,0.7108408610026041,3.0,0.0,0.0,3,6,0.0,,,,,
27,0.6106770833333334,3.0,0.0,0.0,3,7,0.0,,,,,
28,0.6385396321614584,3.0,0.0,0.0,3,8,0.0,,,,,
29,0.6176961263020834,3.0,0.0,0.0,3,9,0.0,,,,,
30,0.6309102376302084,3.0,0.0,0.0,3,10,0.0,,,,,
30,,,,,3,,1.0,0.6337067115096325,0.6224849977789794,0.6374565518998584,0.6227253291724307,0.003749840390225856
