step,train/loss,val/acc,epoch,train/acc,gap/train_minus_val
1,0.6913855075836182,,,,
2,0.6905984878540039,,,,
3,0.6942332983016968,,,,
4,0.7040445804595947,,,,
5,0.6923178434371948,,,,
6,0.6938803195953369,,,,
7,0.6964330673217773,,,,
8,0.6892042756080627,,,,
9,0.6927570104598999,,,,
10,0.683318018913269,,,,
11,0.6886465549468994,,,,
12,0.6962347626686096,,,,
13,0.690615713596344,,,,
14,0.6904160976409912,,,,
15,0.689719557762146,,,,
16,0.7120792269706726,,,,
17,0.702275276184082,,,,
18,0.706668496131897,,,,
19,0.6847924590110779,,,,
20,0.7006492614746094,,,,
21,0.6959645748138428,,,,
22,0.7144745588302612,,,,
23,0.6927787065505981,,,,
24,0.6848849058151245,,,,
25,0.699891209602356,,,,
26,0.7007929682731628,,,,
27,0.6887068748474121,,,,
28,0.7030738592147827,,,,
29,0.6811081767082214,,,,
30,0.7205414772033691,,,,
31,0.7011561393737793,,,,
32,0.6919621825218201,,,,
33,0.6939350962638855,,,,
34,0.7083048820495605,,,,
35,0.6898745894432068,,,,
36,0.6796202659606934,,,,
37,0.6905715465545654,,,,
38,0.6821696758270264,,,,
39,0.6963242292404175,,,,
40,0.695739209651947,,,,
41,0.6964540481567383,,,,
42,0.6829929351806641,,,,
43,0.6815019249916077,,,,
44,0.6997056603431702,,,,
45,0.6879819631576538,,,,
46,0.7005987167358398,,,,
47,0.688809871673584,,,,
48,0.6922851800918579,,,,
49,0.688223123550415,,,,
50,0.6988784074783325,,,,
51,0.6976671814918518,,,,
52,0.6963087320327759,,,,
53,0.6958378553390503,,,,
54,0.691594123840332,,,,
55,0.6901751756668091,,,,
56,0.7040464282035828,,,,
57,0.7014734745025635,,,,
58,0.6851987838745117,,,,
59,0.7086334228515625,,,,
60,0.6766465306282043,,,,
61,0.700901985168457,,,,
62,0.6852689981460571,,,,
63,0.6812484860420227,,,,
64,0.6856566667556763,,,,
65,0.6826949715614319,,,,
66,0.6974601149559021,,,,
67,0.6945595741271973,,,,
68,0.6870615482330322,,,,
69,0.6875399351119995,,,,
70,0.6835435628890991,,,,
71,0.6611851453781128,,,,
72,0.7217416763305664,,,,
73,0.663750410079956,,,,
74,0.6834827065467834,,,,
75,0.6938146948814392,,,,
76,0.7068651914596558,,,,
77,0.701557993888855,,,,
78,0.6745108962059021,,,,
78,,0.5848375451263538,1,0.5939759036144578,0.00913835848810407
79,0.6358887553215027,,,,
80,0.6682208180427551,,,,
81,0.6669142246246338,,,,
82,0.644681990146637,,,,
83,0.5746864676475525,,,,
84,0.5594477653503418,,,,
85,0.7936370372772217,,,,
86,0.6740666627883911,,,,
87,0.8522968888282776,,,,
88,0.7794153690338135,,,,
89,0.6784812808036804,,,,
90,0.5993645191192627,,,,
91,0.637238621711731,,,,
92,0.621384859085083,,,,
93,0.6963661313056946,,,,
94,0.6322053670883179,,,,
95,0.6727995872497559,,,,
96,0.6600526571273804,,,,
97,0.6004953384399414,,,,
98,0.7064882516860962,,,,
99,0.5788673162460327,,,,
100,0.72434002161026,,,,
101,0.6980906128883362,,,,
102,0.6162011623382568,,,,
103,0.6480084657669067,,,,
104,0.6682191491127014,,,,
105,0.6488122940063477,,,,
106,0.6605282425880432,,,,
107,0.6687250733375549,,,,
108,0.5885388851165771,,,,
109,0.663653552532196,,,,
110,0.6148412227630615,,,,
111,0.6061466932296753,,,,
112,0.634305477142334,,,,
113,0.6364282369613647,,,,
114,0.6940073370933533,,,,
115,0.571972131729126,,,,
116,0.6040858030319214,,,,
117,0.5957802534103394,,,,
118,0.7420504093170166,,,,
119,0.6305758953094482,,,,
120,0.7894289493560791,,,,
121,0.6896696090698242,,,,
122,0.6710953712463379,,,,
123,0.6071712970733643,,,,
124,0.5359165668487549,,,,
125,0.6373190879821777,,,,
126,0.6692937612533569,,,,
127,0.6321575045585632,,,,
128,0.6263464093208313,,,,
129,0.6609687805175781,,,,
130,0.6638889908790588,,,,
131,0.6238451600074768,,,,
132,0.6077836155891418,,,,
133,0.5696556568145752,,,,
134,0.6015110611915588,,,,
135,0.667268693447113,,,,
136,0.5803428292274475,,,,
137,0.5365587472915649,,,,
138,0.7193003296852112,,,,
139,0.6150849461555481,,,,
140,0.5375184416770935,,,,
141,0.6055790185928345,,,,
